Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err,Fit_Tp
OIB,Hawaii,Morgan_2007,samp.T289-R33,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET289/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1179,-156.097,50.20530389,2.039248039,12.88209896,9.32631668,10.4349854,10.25590164,0.179055925,0.238741234,2.049191613,0.179055925,0.273774434,0,0,31.8,0,274,542,0,224,93,96,18,3.17,266,23.2,101,8.23,0,0.03,48,7.87,19.12,2.87,13.6,4.07,1.43,4.55,0.72,4.19,0.8,2.08,0.29,1.75,0.26,2.75,0.56,0,0.64,0.4,0.12,0,0,0,0,0,0.15,1.829211373,0.07877172,0.028343163,0,0,11.0344,100,48.69689455,10.85777492,9.620928955,1.541764695,16.21736019,8.79520668,1.72717671,0.201224862,1.718795693,0.150918646,0.066393343,0.150918646,0.02388925,0,0.23075286,0,0.146029035,1.66185286,1434.370255,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T290-R11,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET290/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1663,-156.035,50.27175862,1.934676827,11.86736702,9.08701828,9.493893613,12.55549022,0.169533957,0.309149513,1.914737853,0.189478894,0.282541022,0,0,29.2,0,259,574,0,464,113,94,15,5,273,25.14,112,8.49,0,0.05,64,8.13,19.74,2.98,14.31,4.36,1.51,4.81,0.77,4.48,0.84,2.24,0.31,1.82,0.27,2.98,0.57,0,0.67,0.44,0.14,0,0,0,0,0,0.15,1.782276729,0.083389678,0.058687775,0,0,10.7555,100,49.55771943,10.97710631,9.186747344,1.648574709,15.27672301,8.781685046,1.771098925,0.285957876,1.789542126,0.156815936,0.07713399,0.175264653,0.054285162,0,0.261345489,0,0.072356215,1.438827766,1403.816325,0.24,39,TRUE
OIB,Hawaii,Morgan_2007,samp.T290-R13,Mauna_Loa,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVET290/SHIELDSTAGE/PACIFICOCEAN,0.3,0.15,Stratigraphic,19.1662,-156.034,50.1929405,1.939781002,11.80953648,9.064179823,9.427520356,12.80454064,0.1708614,0.301520059,1.899573291,0.190962273,0.280120014,0,0,29.5,0,249,539,0,493,112,92,18,4.6,259,23.51,107,7.76,0,0.05,63,8.03,19.57,2.98,13.96,4.27,1.48,4.68,0.73,4.3,0.81,2.17,0.29,1.74,0.26,2.87,0.53,0,0.63,0.41,0.11,0,0,0,0,0,0.15,1.777797322,0.078308359,0.062358482,0,0,10.728,100,49.56473743,11.02234554,9.148950569,1.659294286,15.21026512,8.799108008,1.772953006,0.281421569,1.810480583,0.159472253,0.073088541,0.178233258,0.058201838,0,0.261447992,0,0.064546305,1.430220655,1402.048814,0.24,39,TRUE
OIB,Hawaii,Ren_2009,samp.S507-1B,Mauna_Loa,0,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVES507/PACIFICOCEAN,0.35,0.35,Stratigraphic,18.9143,-155.446,50.4292848,1.87302536,12.21541745,11.64175148,9.975867772,11.25854341,0.15269222,0.295205756,1.944285118,0.173051581,0,-0.29,0,22.9,0,0,0,49.04,273.3,0,0,0,4.08,251,19.8,95.1,7.2,0,0,53.7,6.94,18,2.67,13.2,3.84,1.41,4.63,0.731,4.29,0.829,2.24,0.3,1.77,0.251,2.44,0,0,0.617,0.447,0.221,0.703707,0.512905,18.202,15.467,38.001,0,0,0,0.034660572,0.006214485,0,11.681,100,47.76883787,8.94215716,11.67442184,0,21.03296299,7.302720338,1.423291767,0.21610201,1.371126873,0.1117766,0,0.126680438,0.025372877,0.004549243,0,0,0.237804878,2.439591902,1553.46278,0.24,39,TRUE
OIB,Hawaii,Ren_2009,samp.S507-5B,Mauna_Loa,0,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/DIVES507/PACIFICOCEAN,0.35,0.35,Stratigraphic,18.931,-155.459,47.00778712,1.383782891,8.231461668,11.68215372,6.868024722,22.93410763,0.15262244,0.20349725,1.25150938,0.122098549,0,-0.34,0,17.4,0,0,0,81.7,1205.5,0,0,0,3.2,181,14.6,71.1,5.2,0,0,43.8,5.27,13.7,2.05,10.1,2.88,1.07,3.46,0.543,3.19,0.603,1.64,0.207,1.3,0.185,1.08,0,0,0.596,0.353,0.107,0.703717,0.512923,18.24,15.467,38.022,0,0,0,0.152619331,0.010335297,0,11.7419,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Hanano_2010,samp.02AHU-1,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.008,0.005,Stratigraphic,19.5692,-155.942,46.46557912,1.978311803,13.55001288,10.56869747,10.3289699,10.48803743,0.178943524,0.805243874,2.74379078,0.258473318,0.453446641,0,0,25.4,0,301,470,60.4,252,0,99,21,19.2,427,21.1,125,20.9,0,0.131,249,15,33.6,4.27,17.8,4.06,1.36,4.01,0.61,3.68,0.7,1.8,0,1.44,0.213,2.77,0.93,0,1.38,1.44,0.396,0.703578,0.512944,17.8913,15.4459,37.6779,0.15,2.072884963,0.068167034,0.031820451,0.007620813,0,12.5301,100,45.14633473,10.53760567,10.79794993,1.612046021,18.79839262,8.032657449,2.133797625,0.626223937,1.538498145,0.139161218,0.053012298,0.201010134,0.024746203,0.005926572,0.352637443,0,0.200958849,2.888956958,1519.053143,0.24,39,TRUE
OIB,Hawaii,Hanano_2010,samp.02AHU-2,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.008,0.005,Stratigraphic,19.6271,-155.816,45.76692275,1.542706041,9.841041705,10.24897417,10.16374187,16.87903769,0.181494187,0.554566507,1.946024253,0.191578133,0.362637473,0,0,28.9,0,278,1513,80.6,648,0,95,15,10.5,319,16.8,101,16.1,0,0.052,183,12,26.9,3.42,14.6,3.3,1.1,3.26,0.49,2.98,0.58,1.46,0,1.16,0.165,2.28,0.83,0,1.02,1.03,0.281,0.703556,0.512934,17.9356,15.4471,37.7063,0.15,2.010176231,0.219204242,0.081736171,0.010158577,0,12.1641,100,45.66466441,9.636585244,10.24231721,1.968413018,17.55108501,9.952581026,1.905593855,0.543044891,1.51065494,0.177723483,0.214650077,0.187597926,0.080038029,0.009947524,0.355103354,0,0.020568071,2.523654822,1492.168788,0.24,39,TRUE
OIB,Hawaii,Hanano_2010,samp.02AHU-4,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.008,0.005,Stratigraphic,19.5791,-155.944,47.2945837,1.811750315,12.55282729,9.996675279,10.38267715,11.94560211,0.179184032,0.67691613,2.438885493,0.209048037,0.384701667,0,0,27,0,279,778,62.4,362,0,96,18,13.2,364,19.2,109,18.3,0,0.039,224,12.8,28.5,3.57,15.2,3.53,1.22,3.55,0.56,3.43,0.65,1.69,0,1.36,0.199,2.44,0.74,0,1.23,1.15,0.303,0.703564,0.512945,17.9784,15.4479,37.7532,0.15,1.960691744,0.112862179,0.045720046,0.007874831,0,11.8494,100,46.31529589,10.70259017,10.13934508,1.671693531,17.31658519,8.852311581,2.079403412,0.577141368,1.54470548,0.152773014,0.09622674,0.178235183,0.038981092,0.006714112,0.327998162,0,0.137559293,2.381569859,1471.167775,0.24,39,TRUE
OIB,Hawaii,Hanano_2010,samp.02AHU-5,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.008,0.005,Stratigraphic,19.6417,-155.996,47.39917203,2.032962643,12.71859637,9.98034851,11.39659599,10.37512243,0.180263485,0.691008205,2.483623836,0.230335737,0.422484323,0,0,31,0,316,644,65.5,240,0,90,20,15.4,382,20.8,114,19.7,0,0.115,213,13.8,31.3,3.95,16.7,3.9,1.31,3.83,0.61,3.62,0.67,1.73,0,1.46,0.215,2.69,0.69,0,1.16,1.17,0.282,0.703537,0.512915,17.9802,15.4473,37.7442,0.15,1.957489503,0.093420407,0.030310729,0.008265802,0,11.8304,100,46.09125812,10.28429846,10.25549821,1.582832389,17.57954293,9.21532465,2.008266325,0.558751486,1.643860217,0.145761641,0.075540045,0.186250228,0.024509354,0.006683755,0.3416222,0,0.175257732,2.459502115,1482.847671,0.24,39,TRUE
OIB,Hawaii,Hanano_2010,samp.02AHU-6,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.008,0.005,Stratigraphic,19.553,-155.936,46.99764651,2.267743288,13.59638752,10.53773814,10.13932093,9.373327688,0.181419661,0.937332769,2.953099403,0.292286296,0.567612424,0,0,25.6,0,299,385,57.5,208,0,105,21,21.6,488,23.5,140,24,0,0.213,304,18.7,42.1,5.11,21.4,4.81,1.63,4.68,0.71,4.19,0.79,2.02,0,1.69,0.248,3.25,1.16,0,4.48,1.59,0.458,0.703532,0.512954,17.9572,15.4549,37.7285,0.15,2.066812775,0.055785349,0.026239286,0.007247948,0,12.5054,100,45.35422435,10.17441881,10.89046397,1.54663279,18.99251209,7.58743434,2.20985685,0.701422796,1.69699267,0.135759562,0.04174517,0.218723038,0.019635325,0.005423769,0.424754481,0,0.224806202,2.890412324,1521.635806,0.24,39,TRUE
OIB,Hawaii,Hanano_2010,samp.02AHU-9,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.008,0.005,Stratigraphic,19.8384,-155.77,47.47743852,2.065550059,13.19935996,9.794772516,11.66787451,9.672824389,0.181365395,0.735537822,2.498812554,0.231744617,0.437351749,0,0,29.3,0,318,555,55.2,228,0,101,21,14,375,21.8,122,18.7,0,0.066,226,14.3,32.4,4.06,17.3,4.1,1.38,4.06,0.63,3.74,0.71,1.83,0,1.53,0.222,2.92,0.98,0,1.19,1.2,0.272,0.70357,0.512936,17.9544,15.4449,37.7392,0.15,1.92109167,0.080513456,0.028796492,0.006966304,0,11.6099,100,46.08483748,10.55103882,10.15147366,1.535643611,17.34087626,9.326830792,1.997450509,0.587959427,1.651117852,0.144976221,0.064359226,0.185247349,0.023018761,0.005568584,0.349601443,0,0.183006536,2.427631439,1475.231554,0.24,39,TRUE
OIB,Hawaii,Hanano_2010,samp.02AHU-10,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.008,0.005,Stratigraphic,19.7789,-156.016,47.12679766,1.855308198,12.50097579,10.06194791,10.58614812,11.85614839,0.178586219,0.674657617,2.430749153,0.218271494,0.383402302,0,0,29,0,296,701,67.2,343,0,97,20,13.4,347,19.8,109,18.8,0,0.081,205,12.9,28.4,3.78,15.9,3.68,1.27,3.71,0.58,3.39,0.65,1.71,0,1.41,0.198,2.56,0.99,0,1.1,1.13,0.273,0.703636,0.512949,17.9992,15.4578,37.7621,0.15,1.973493952,0.101705402,0.043326078,0.008481704,0,11.9252,100,46.12946242,10.57876236,10.20891399,1.670039514,17.46633163,8.958368304,2.056984838,0.570918841,1.570026602,0.151125897,0.086066664,0.184708963,0.036664041,0.007177514,0.32444842,0,0.143101971,2.440212569,1477.660175,0.24,39,TRUE
OIB,Hawaii,Hanano_2010,samp.02AHU-11,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.008,0.005,Stratigraphic,19.7789,-156.016,45.89667991,2.217380219,12.48412301,10.36136004,10.74259047,11.79560092,0.18225013,0.820125586,2.561631346,0.263250629,0.493546591,0,0,28,0,327,689,63.5,328,0,100,20,18.4,436,19.8,129,24.8,0,0.176,268,16.5,36.6,4.57,19.4,4.35,1.47,4.24,0.63,3.54,0.68,1.76,0,1.4,0.198,3.03,1.22,0,1.33,1.46,0.399,0.703511,0.512964,18.0114,15.4524,37.7483,0.15,2.032218965,0.099851805,0.041384699,0.00800568,0,12.2939,100,44.98327593,10.32434978,10.49683558,1.680641837,18.10030052,8.884105159,2.11846503,0.678242549,1.833769898,0.150720566,0.082577283,0.217707849,0.03422508,0.006620685,0.408162243,0,0.159663866,2.834100483,1506.968163,0.24,39,TRUE
OIB,Hawaii,Hanano_2010,samp.02AHU-12,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.008,0.005,Stratigraphic,19.7497,-155.81,46.98211875,2.226306389,14.10660373,10.51423727,10.56247658,8.705565357,0.18968512,0.938444572,2.805346741,0.269553165,0.559635555,0,0,27.6,0,304,338,55.6,173,0,104,22,20.5,443,24.1,153,24.7,0,0.199,269,18.6,41.5,5.22,21.7,4.84,1.56,4.62,0.73,4.04,0.8,2.16,0,1.75,0.255,3.52,1.14,0,1.57,1.56,0.434,0.703587,0.512941,18.0059,15.459,37.7472,0.15,2.062203446,0.048985047,0.021828414,0.007009862,0,12.475,100,45.21319861,10.30080077,10.9597678,1.505844159,19.1472963,7.712839244,2.048495754,0.685262786,1.625673974,0.138510209,0.035769432,0.196830754,0.015939354,0.00511868,0.408652179,0,0.239254469,2.909334951,1523.874811,0.24,39,TRUE
OIB,Hawaii,Hanano_2010,samp.02AHU-13,Hualalai,Post-Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/HUALALAI/POST-SHIELDSTAGE/PACIFICOCEAN,0.008,0.005,Stratigraphic,19.7473,-155.81,46.93923725,2.173023017,14.05486181,10.45993225,10.55604917,9.02102509,0.189392142,0.907086643,2.771099288,0.269135314,0.522039708,0,0,25.5,0,302,372,55.7,195,0,106,22,20.2,439,23.4,146,24,0,0.226,257,17.4,38.7,4.94,20.3,4.56,1.5,4.39,0.69,3.99,0.75,2.02,0,1.58,0.24,3.36,1.2,0,1.55,1.52,0.434,0.703597,0.512928,17.9426,15.45,37.7119,0.15,2.051552364,0.053929344,0.024611952,0.007024659,0,12.4067,100,45.26720516,10.43371978,10.86630106,1.522983488,18.93830277,7.836353032,2.057143915,0.673381779,1.613158032,0.140596511,0.040034806,0.199794383,0.018270846,0.005214802,0.387539636,0,0.229583975,2.864292229,1518.142664,0.24,39,TRUE
OIB,Kahoolawe,Fodor_2014,samp.KAH-197,Kahoolawe,Shield,VOLCANICROCK,DIABASE,HAWAIIANISLANDS/KAHOOLAWE/SHIELDSTAGE/PACIFICOCEAN,1.03,0.18,Stratigraphic,20.5,-156.67,48.64516814,1.796005066,10.6229691,10.32570921,8.49020123,15.20482752,0.18368254,0.153068285,1.898045932,0.224500883,0.239867894,0.43,0,24.3,0,0,705,0,692,0,0,0,1,209,16.5,102,9.8,0,0,51,7.2,16.69,2.4,12.6,3.7,1.1,4,0.6,3.5,0.7,1.7,0.2,1.5,0.2,2.59,6.7,0,0,0.5,0,0,0,0,0,0,0.15,2.02522661,0.102842102,0.08788549,0,0,12.1716,100,48.04002685,9.806432483,10.32491702,1.869557167,17.79575055,7.837600238,1.752152257,0.141302661,1.657954782,0.169563746,0.094937123,0.207244578,0.081130154,0,0.221430401,0,0.074074074,1.947793241,1481.196925,0.24,39,TRUE
OIB,Kahoolawe,Fodor_2014,samp.KAH-196,Kahoolawe,Shield,VOLCANICROCK,DIABASE,HAWAIIANISLANDS/KAHOOLAWE/SHIELDSTAGE/PACIFICOCEAN,1.03,0.18,Stratigraphic,20.5,-156.67,51.18944724,1.92843286,12.4692641,10.35540212,8.662820295,9.500836831,0.181738056,0.46444003,2.594806731,0.191834447,0.337240305,0.71,0,26.8,0,0,483,0,173,0,0,0,7,230,27,140,10,0,0,98,10.1,23.4,0,21.9,5.18,1.87,0,0.96,0,0,0,0,2.07,0.32,3.9,4.4,0,0,0.5,0,0,0,0,0,0,0.15,2.031050412,0.070654006,0.022032563,0,0,12.1727,100,48.6206586,9.476692347,10.71236968,1.543606722,18.66157335,6.583779291,1.972063859,0.352976345,1.465616958,0.138121675,0.053697337,0.145794974,0.016744839,0,0.256304028,0,0.21537858,2.011277174,1483.478679,0.24,39,TRUE
