Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Cr2O3,CO2,Fe2O3,NiO,CoO,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,P_err,T,T_err,Fit_Tp
OIB,Hawaii,Rhodes_1996,samp.R379-3.80,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.83273344,2.19244357,12.52099639,9.822604306,10.49953169,9.986674731,0.181026958,0.321825702,2.252777926,0.20206,0.387031801,0,0,0,0,237,521,0,199,0,112,20,4.3,275,23.6,133,10.9,0,0,81,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,0.075803045,0,1.926550441,0.02532275,0,11.6088,100,47.94675238,10.07633326,10.12598115,1.550400916,17.31353974,8.449549621,1.812934085,0.258990812,1.764379716,0.145682332,0.061002872,0.162608776,0.020378607,0,0.31146574,0,0.176954733,1.951050288,0.24,1471.346855,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R382-4.35,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.96101728,1.775921997,8.6878887,9.662331749,7.396309971,20.96794187,0.171538158,0.282532909,1.715381576,0.182527,0.300910967,0,0,0,0,191,1259,0,899,0,104,16,4.6,216,19.2,118,9.7,0,0,103,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,0.183109339,0,1.895115482,0.11439775,0,11.4237,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R395-1.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.41912042,2.579266694,12.67468715,9.909680334,10.80061896,9.359902918,0.181353959,0.352633084,2.226632615,0.253135,0.487174145,0,0,0,0,250,449,0,163,0,113,22,5.3,335,25.3,167,14.4,0,0,119,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.065300679,0,1.943629044,0.02074175,0,11.7165,100,47.38454788,9.903941629,10.28081208,1.518742702,17.6541326,8.439553457,1.739880377,0.275545853,2.015427008,0.14170914,0.051025647,0.197798513,0.016207507,0,0.380675613,0,0.196141479,2.062727182,0.24,1462.370615,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R399-4.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.46992496,2.627172518,12.95467931,9.315340007,10.72003572,8.646530228,0.171118871,0.422763977,2.345335177,0.262818,0.430179597,0,0,0,0,250,480,0,179,0,106,20,6.7,329,26.9,171,14,0,0,115,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.069861166,0,1.82705847,0.02277775,0,11.0056,100,48.33197299,10.29503668,9.787751301,1.451956743,16.56617589,8.51917352,1.863829363,0.335969,2.087804476,0.135987547,0.055518416,0.208860512,0.018101395,0,0.341862166,0,0.185004075,1.811074378,0.24,1448.216739,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R401-4.90,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.69269778,2.209235608,12.20632756,9.844943313,10.16858885,10.84448431,0.181581091,0.322811491,2.108363859,0.212849,0.401297375,0,0,0,0,242,610,0,221,0,108,18,5,288,23,139,10.5,0,0,98,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.088736882,0,1.930931888,0.02812225,0,11.6372,100,48.04726704,10.10564587,10.05958474,1.598622827,17.17294298,8.418597443,1.745519153,0.267256355,1.829031099,0.150331391,0.073465463,0.176218163,0.023282474,0,0.332234994,0,0.157184998,1.895617348,0.24,1464.005992,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R413-1.40,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,48.39350445,2.039418149,10.44822316,9.604714872,8.720276883,15.99383996,0.170788952,0.351624196,1.918858665,0.201862,0.34400064,0,0,0,0,213,900,0,644,0,107,16,5.7,270,21.2,135,11.2,0,0,99,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,0.130935244,0,1.883814831,0.081949,0,11.3522,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R419-5.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.10066124,2.183975058,12.26849913,9.506471303,10.0241947,10.89981196,0.171094857,0.332126189,2.194041569,0.212266,0.37278952,0,0,0,0,231,562,0,370,0,109,18,5.2,275,23.2,137,10.8,0,0,76,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.081788587,0,1.864545889,0.0470825,0,11.2324,100,48.59038895,10.42789878,9.716586758,1.584814541,16.40427021,8.520299557,1.864877127,0.28229845,1.856320859,0.145426089,0.069518129,0.180420469,0.040018876,0,0.316861202,0,0.137931034,1.735947947,0.24,1441.257481,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R424-9.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.16890003,2.18126172,12.27963363,9.50770567,10.03784439,10.87602492,0.171673598,0.333247986,2.171160519,0.212881,0.344277621,0,0,0,0,220,436,0,189,0,100,20,4.9,294,22.8,135,10.6,0,0,104,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.063481924,0,1.864787991,0.02405025,0,11.2285,100,48.64571494,10.42405315,9.722444406,1.582999113,16.43314687,8.521021609,1.843075562,0.282890746,1.851650367,0.14573193,0.053889145,0.180712465,0.020416007,0,0.292253689,0,0.139044339,1.728873411,0.24,1441.882431,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R431-3.70,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,45.83311168,1.319009928,7.088426755,9.82631641,6.081547276,25.75593766,0.171169113,0.201375896,1.379425483,0.141627,0.22932033,0,0,0,0,151,1286,0,1353,0,107,12,2.8,167,13.8,86,6.8,0,0,55,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.187080958,0,1.927278512,0.17216925,0,11.6148,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R434-7.90,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,48.73939062,2.008935565,10.6604874,9.875228103,8.66164103,15.22353376,0.171617951,0.333139733,1.978648052,0.20272,0.301181975,0,0,0,0,221,751,0,513,0,104,18,5.2,255,22,131,9.9,0,0,86,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.109324037,0,1.936871777,0.06527925,0,11.6649,100,48.25113132,10.14397038,9.861031021,1.84302736,16.73855762,8.241971198,1.88277951,0.316998601,1.911599546,0.163302798,0.104027119,0.192897904,0.06211637,0,0.286589245,0,0.044890162,1.839699179,0.24,1454.997052,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R442-2.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.01371522,1.642705562,8.556198568,9.750544706,7.145284472,21.53666001,0.171325425,0.251949799,1.572166825,0.17213,0.243655749,0,0,0,0,189,1398,0,997,0,108,13,4,201,17.4,108,8.8,0,0,72,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.203376587,0,1.912417076,0.12686825,0,11.5251,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R446-2.40,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,48.68336029,2.19412526,10.52778263,9.676168989,8.625514426,15.25821245,0.171101584,0.412656294,1.972693478,0.24284,0.444037318,0,0,0,0,221,939,0,601,0,117,18,7,270,23.8,160,13.5,0,0,105,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.136517841,0,1.89782944,0.07647725,0,11.4443,100,48.28971914,10.16893531,9.656728886,1.833140508,16.26211957,8.331507332,1.905452749,0.398590596,2.119336864,0.165269459,0.131864529,0.234562617,0.073870466,0,0.428901975,0,0.030538051,1.78198108,0.24,1439.089734,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R457-4.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.39967069,2.44981744,12.08781813,9.67694503,9.769035538,11.13005296,0.171386937,0.483914654,2.349006861,0.263471,0.487090292,0,0,0,0,242,669,0,285,0,111,20,7.7,336,24.5,167,14.6,0,0,134,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.097279811,0,1.897981649,0.03626625,0,11.4433,100,47.95572606,10.23943074,9.861427837,1.607755133,16.69140604,8.2752207,1.98981262,0.409917698,2.075207927,0.145179606,0.08240444,0.223182797,0.03072066,0,0.412607739,0,0.140154772,1.92379966,0.24,1455.179526,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R463-6.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.22966604,2.430716752,11.85104435,9.796896841,9.591758302,11.8913564,0.171461558,0.443782857,2.138230473,0.263458,0.429995142,0,0,0,0,234,712,0,322,0,110,21,7.5,331,24.1,161,14.1,0,0,121,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,0.103582963,0,1.921508323,0.0409745,0,11.5795,100,47.92985774,10.20025818,9.92167219,1.653852641,16.85533868,8.25567842,1.840386571,0.381966313,2.092131098,0.147577894,0.089154418,0.22675973,0.035266974,0,0.370099152,0,0.128160418,1.911149028,0.24,1457.615864,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R464-7.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.11526482,2.366634279,11.97420232,9.620368244,9.758594469,11.75261071,0.171203394,0.433044523,2.316278877,0.253143,0.501266495,0,0,0,0,228,713,0,318,0,115,19,6.9,331,22.7,161,13.7,0,0,104,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,0.103646873,0,1.886884995,0.0404655,0,11.3798,100,47.90165501,10.40053487,9.75579566,1.638907767,16.4542499,8.47610549,2.011870067,0.376133169,2.055607687,0.14870359,0.090025447,0.219874571,0.035147464,0,0.435389308,0,0.121265378,1.901928506,0.24,1449.502308,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R466-5.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.48198487,2.576240065,11.99561158,9.82882069,9.731353173,11.12007617,0.171078784,0.362284132,2.264278316,0.272974,0.444337209,0,0,0,0,240,661,0,310,0,112,20,5.5,341,25.3,171,15.3,0,0,121,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,0.096165322,0,1.927769688,0.0394475,0,11.617,100,47.93006266,10.03887717,10.01242971,1.613310248,17.05027017,8.143966525,1.894927302,0.303188035,2.156001583,0.143172267,0.080478753,0.228446248,0.03301279,0,0.371856544,0,0.14893617,1.932404022,0.24,1463.20947,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R055-0.75,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.47046194,1.830535663,12.00914649,9.269537226,9.283434419,12.23042605,0.170983772,0.34196854,2.142328722,0.201994,0.344168389,0,0,0,0,231,611,0,415,0,100,17,5.1,266,20.8,114,7.9,0,0,60,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.15,0.088933829,0,1.81807497,0.05280875,0,10.9507,100,49.43131689,10.84439814,9.372476766,1.641742721,15.65508636,8.383048628,1.934547608,0.308801546,1.652994871,0.154400323,0.080308276,0.182402918,0.047686912,0,0.310788035,0,0.09049568,1.53135258,0.24,1413.993449,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R068-1.25,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,45.05197123,0.779376313,5.607454315,9.630338102,5.071001535,30.13245312,0.172069966,0.131583208,1.062783622,0.0916184,0.157496562,0,0,0,0,133,2165,0,1277,0,99,10,2.2,129,9.8,54,3.9,0,0,38,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,0.314631599,0,1.888840427,0.16249825,0,11.3948,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R075-1.70,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.29544837,1.829290196,11.99091045,9.14793462,9.749506458,11.96073976,0.170867711,0.331684497,2.271534864,0.211976,0.329786631,0,0,0,0,215,880,0,330,0,105,18,4.9,285,21.9,119,7.9,0,0,70,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,0.128071921,0,1.794224518,0.0419925,0,10.8084,100,49.26902803,10.82260959,9.265284165,1.619409265,15.42674618,8.799590535,2.050214211,0.299367745,1.651058416,0.154219693,0.115593591,0.191322711,0.037901078,0,0.297654792,0,0.090909091,1.560241238,0.24,1415.399609,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R083-3.70,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,48.8168325,1.481737443,9.948831301,9.2512304,8.497326084,17.5389716,0.171358089,0.262076667,1.774055296,0.172139,0.258024135,0,0,0,0,185,1272,0,581,0,97,15,3.7,231,18.1,96,7,0,0,69,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.185072112,0,1.814484372,0.07393225,0,10.9334,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R091-2.30,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,47.64791797,1.45706056,9.389954683,9.758801085,7.528149546,19.96374742,0.182133068,0.192250686,1.608839776,0.142238,0.172096119,0,0,0,0,196,1271,0,782,0,105,15,2.3,203,16,91,6.5,0,0,58,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.18501265,0,1.914036436,0.0995095,0,11.5279,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R096-1.80,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,47.95010385,1.615845645,9.644547289,9.825002208,7.675244426,18.77403787,0.181782262,0.222177657,1.716829157,0.162395,0.300890867,0,0,0,0,205,1145,0,707,0,102,15,3.3,217,19.1,104,7.4,0,0,85,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.166518021,0,1.927020752,0.08996575,0,11.6168,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R103-2.65,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,47.89955468,1.581536782,9.700791461,9.838662725,7.706232953,18.80723046,0.171249732,0.211543903,1.702427257,0.151852,0.286578787,0,0,0,0,199,1131,0,753,0,109,16,2.9,213,16.9,96,6.8,0,0,66,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,0.164491209,0,1.929700049,0.09581925,0,11.6323,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R108-4.45,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.24811797,2.013545946,13.1484622,9.809951313,10.19859588,9.604638864,0.181219733,0.181219733,2.275308115,0.202176,0.358537384,0,0,0,0,210,387,0,152,0,96,21,2.4,281,23.8,118,7.9,0,0,74,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.056334111,0,1.924068754,0.019342,0,11.5882,100,48.17886485,10.44526807,10.15909063,1.528499198,17.38582453,8.101865166,1.80752721,0.143962743,1.599580762,0.143962743,0.044752373,0.160610609,0.015365476,0,0.284825634,0,0.185667752,1.890486521,0.24,1465.943137,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R110-3.10,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.55344006,1.863402435,12.45955078,9.637274506,9.709814556,10.82789787,0.181303294,0.282027346,2.246150844,0.181953,0.272623046,0,0,0,0,199,524,0,208,0,97,18,4.3,262,21.1,107,7.2,0,0,73,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,0.076314365,0,1.890200895,0.026468,0,11.3786,100,48.89078799,10.46408094,9.8600387,1.587474179,16.73428311,8.154731031,1.886416664,0.236859019,1.564967649,0.152266512,0.064092174,0.152812164,0.022228995,0,0.228960873,0,0.147121535,1.725863976,0.24,1447.265292,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R111-0.90,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.09509832,2.111286637,13.66784546,9.820050164,10.38473159,9.121984756,0.181833232,0.151528026,2.212303992,0.202683,0.258374762,0,0,0,0,269,473,0,147,0,113,20,0.9,277,24.5,127,8.5,0,0,63,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,0.068913573,0,1.926049486,0.01870575,0,11.5899,100,47.90127835,10.64293793,10.23331026,1.499784671,17.58271836,8.086428401,1.722686587,0.117992508,1.64402595,0.1415907,0.053661924,0.157826088,0.014565876,0,0.201192394,0,0.198717949,1.948450996,0.24,1473.870212,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R114-3.50,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.97396677,1.707904939,11.89472578,9.986295769,9.277280415,12.43038243,0.181907088,0.252649231,1.990875505,0.162312,0.243869722,0,0,0,0,220,697,0,283,0,103,17,3.9,241,20.3,100,6.8,0,0,74,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.15,0.101486385,0,1.958655965,0.03601175,0,11.7934,100,48.6413632,10.27948133,10.08367949,1.692680252,17.24342265,8.017471996,1.720524539,0.218340726,1.475979965,0.157205013,0.08770504,0.14027084,0.031121534,0,0.21075343,0,0.125874126,1.786393108,0.24,1459.410158,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R121-2.45,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.21491335,1.84707213,11.1429579,9.456612045,8.922484814,14.78671768,0.171586131,0.232146118,1.998474587,0.172252,0.243853685,0,0,0,0,225,882,0,543,0,110,16,3.3,243,20.3,110,8,0,0,65,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,0.128414785,0,1.854766774,0.06909675,0,11.1686,100,48.83201239,10.76075008,9.452915077,1.791147548,15.85063786,8.616440092,1.929926126,0.224183416,1.783716832,0.16570066,0.124010108,0.166343689,0.066726704,0,0.235489408,0,0.031476998,1.636809185,0.24,1428.2666,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R126-0.90,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.39363333,1.795398935,10.89338923,9.434825485,8.724817583,15.22053584,0.171470864,0.252162156,1.845830371,0.172214,0.286757225,0,0,0,0,218,898,0,580,0,106,17,3,239,20,107,7.9,0,0,60,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,0.130685304,0,1.850493681,0.073805,0,11.1479,100,49.1262724,10.67818972,9.420529115,1.813937076,15.77369781,8.552458328,1.809365889,0.247180679,1.759930729,0.168083447,0.128103609,0.168811903,0.072346978,0,0.28109232,0,0.017199017,1.553455764,0.24,1419.580968,39,TRUE
OIB,Hawaii,Rhodes_1996,samp.R128-0.45,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,45.81433235,1.07132745,7.630662586,9.500185619,5.760900679,26.39909767,0.171816685,0.101068346,1.303781161,0.101545,0.200653685,0,0,0,0,150,1257,0,1440,0,106,11,1.6,155,14.5,66,4.4,0,0,42,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.15,0.18286072,0,1.86331305,0.18324,0,11.2294,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R129-5.50,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,46.91853324,1.373125335,9.258512385,9.397816758,7.148336563,21.75804014,0.171640667,0.090868717,1.625544522,0.142001,0.272347541,0,0,0,0,194,976,0,1114,0,108,14,0.8,193,18.4,86,6.4,0,0,31,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.15,0.141999141,0,1.843234997,0.1417565,0,11.1071,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R133-6.10,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,48.51925711,1.651893554,10.68688951,9.414056541,8.340039929,16.9117883,0.171233014,0.201450312,1.863416631,0.161836,0.272457576,0,0,0,0,199,832,0,702,0,94,15,2.5,222,21.7,99,6.4,0,0,45,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,0.121097355,0,1.846420177,0.0893295,0,11.1218,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1996,samp.R135-3.50,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,47.4273709,1.67189318,10.70619567,9.744417666,8.268813532,17.79654836,0.181289802,0.141002847,1.722255605,0.151787,0.300980186,0,0,0,0,214,880,0,808,0,107,15,1.7,209,21.3,99,6.3,0,0,27,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.15,0.128016906,0,1.911215352,0.102818,0,11.5181,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
