Area,Province,Author,Sample,Unique_Id,Flow,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
OIB,Oahu,Tanaka_2002,samp.D4-2,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.6,-157.49,49.4807,2.76829,14.4669,12.4655,10.2017,7.88451,0.178401,0.229666,2.08135,0.242995,0,,24,,,,317,,137,,,,1.99,284,32.1,141,10.3,,0.0509,75.7,11.1,27.1,4.22,20.9,5.72,2.02,6.2,0.983,5.73,1.14,2.57,0.372,2.51,0.321,3.88,0.747,,1.01,0.763,0.244,0.703537,0.512986,18.149,15.447,37.844
OIB,Oahu,Tanaka_2002,samp.S498-4,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,22,-157.04,49.5706,2.1046,11.8614,11.1867,9.74657,12.9443,0.171638,0.204331,2.01266,0.197179,0,,4.96,,,,788,,463,,,,3.73,280,25.2,113,8.86,,0.084,44.7,8.42,21.9,3.25,16,4.35,1.57,4.85,0.805,4.65,0.916,2.25,0.32,2.03,0.273,3.02,0.622,,0.7,0.636,0.219,0.70355,0.512975,18.244,15.453,37.922
OIB,Oahu,Tanaka_2002,samp.S499-6A,Hawaii,,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,22.26,-156.99,50.4341,2.36284,12.5884,11.3714,10.2155,10.2055,0.177967,0.284546,2.16175,0.198076,0,,5.19,,,,634,,268,,,,4.42,287,29.1,120,9.51,,0.0476,50.4,8.45,21.6,3.26,16.5,4.64,1.73,5.34,0.899,5.18,1.03,2.49,0.354,2.25,0.304,3.31,0.693,,0.727,0.657,0.209,0.703582,0.512982,18.341,15.459,38
OIB,Oahu,Tanaka_2002,samp.S499-6B,Hawaii,,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,22.28,-156.99,49.526,2.48289,13.0833,11.4308,10.5396,9.72887,0.172282,0.498605,2.30047,0.237141,0,,12.4,,,,689,,290,,,,9,306,30.3,133,10.3,,0.0884,64.9,9.89,25.5,3.73,18.6,5.1,1.86,5.91,0.979,5.6,1.08,2.64,0.37,2.35,0.314,3.49,0.751,,1.01,0.758,0.289,0.703527,0.512987,18.378,15.449,37.958
OIB,Oahu,Tanaka_2002,samp.S497-3,Hawaii,,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.6,-157.49,49.4975,1.94389,11.9396,10.9556,9.66828,13.4947,0.167788,0.179042,2.00527,0.148349,0,,16.1,,,,960,,531,,,,1.63,264,23.9,90.3,7.33,,0.0664,41.3,7.35,19,2.82,14.1,3.78,1.41,4.4,0.737,4.35,0.854,2.08,0.298,1.82,0.249,2.55,0.538,,0.532,0.548,0.15,0.703487,0.512986,18.313,15.446,37.918
OIB,Oahu,Tanaka_2002,samp.S497-6,Hawaii,,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.6219,-157.498,47.2184,1.41806,8.92071,11.9303,6.84894,21.6732,0.176001,0.212206,1.4784,0.123703,0,,5.91,,,,1004,,1168,,,,2.65,216,16.9,72.5,5.62,,0.0277,52.8,4.86,12.7,1.9,9.56,2.68,1.02,3.12,0.512,2.99,0.594,1.49,0.211,1.33,0.185,2.02,0.398,,0.599,0.417,0.116,0.703596,0.512954,18.072,15.436,37.791
OIB,Oahu,Tanaka_2002,samp.S497-7,Hawaii,,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.64,-157.49,49.9419,2.30405,12.8176,11.0594,10.1399,10.7419,0.182664,0.31032,2.20027,0.302018,0,,16.6,,,,707,,367,,,,4.29,356,27.1,126,10.4,,0.092,77.3,10.5,25.9,3.81,18.7,4.81,1.75,5.18,0.838,4.87,0.936,2.24,0.313,1.97,0.274,3.44,0.73,,1.31,0.805,0.559,0.703576,0.512937,18.043,15.44,37.75
OIB,Oahu,Tanaka_2002,samp.K90-1,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,22,-157.04,50.4341,2.36284,12.5884,11.3714,10.2155,10.2055,0.177967,0.284546,2.16175,0.198076,0,,4.97,,,,711,,679,,,,4.51,285,20.2,99.5,7.19,,0.0449,58,6.85,17.6,2.59,13.2,3.64,1.29,3.87,0.627,3.66,0.728,1.75,0.254,1.59,0.225,2.64,0.504,,0.809,0.539,0.165,0.703707,0.512916,18.004,15.447,37.807
OIB,Oahu,Tanaka_2002,samp.K90-3,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,22,-157.04,50.4479,2.36632,12.466,11.3174,9.81771,10.6031,0.172188,0.412847,2.15486,0.241667,0,,5.99,,,,656,,339,,,,5.5,311,26.7,131,9.22,,0.0549,69.9,9.45,24.2,3.59,18,4.93,1.71,5.25,0.867,4.99,0.92,2.29,0.325,2.1,0.28,3.44,0.644,,0.895,0.646,0.228,0.703634,0.512965,18.054,15.449,37.787
OIB,Oahu,Tanaka_2002,samp.D6-1,Hawaii,,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,22.28,-156.99,48.1525,2.06195,11.7349,11.4303,9.69317,14.3528,0.170818,0.267851,1.96087,0.174861,0,,8.72,,,,917,,542,,,,3,221,22,105,8.95,,0.0579,28.4,7.59,19.5,2.98,14.1,3.91,1.42,4.5,0.722,4.21,0.863,2.06,0.309,1.9,0.249,2.78,0.618,,0.574,0.615,0.144,0.703512,0.513003,18.476,15.464,38.108
OIB,Oahu,Ireland_2009,samp.S500-5B,Hawaii,,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.8497,-157.759,45.9067,1.37943,8.22588,12.1018,5.93359,21.5131,1.64315,0.263715,1.21715,0.223143,0,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Ireland_2009,samp.KO-1-10,Hawaii,,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/KOHALA/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.23,-155.8,49.1179,1.92266,11.6161,11.1671,9.38298,13.5588,0.170235,0.330457,1.68233,0.210291,0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Oahu,Coombs_2004,samp.S707-1,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVES707/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.739,-158.186,48.8009,2.00957,11.0319,11.476,15.2307,8.90226,0.169567,1.80669,0.363357,0.208931,0,,,29.6,,253,804,,609,102,95,16,5,269,22,114,10.01,,0.05,60,9.5,22,3.27,15.45,4.38,1.47,4.6,0.72,4.15,0.78,2.05,0.27,1.66,0.25,3,0.68,,0.78,0.5,0.17,0.703706,0.512946,18.157,15.473,37.92
OIB,Oahu,Coombs_2004,samp.S707-2A,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVES707/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.74,-158.185,48.8588,2.05584,11.2155,11.3564,14.7694,9.01064,0.167125,1.99342,0.362439,0.210416,0,,,29.1,,254,795,,583,106,98,17,4.7,266,21,114,10.05,,0.06,54,9.56,22.2,3.23,15.39,4.33,1.44,4.63,0.72,4.13,0.78,1.97,0.27,1.62,0.25,3,0.69,,0.77,0.51,0.16,0.703707,0.512961,18.118,15.436,37.809
OIB,Oahu,Coombs_2004,samp.S707-3,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVES707/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.74,-158.185,49.112,2.06935,11.3212,11.3212,14.4252,9.11118,0.168763,1.89858,0.361635,0.210954,0,,,29.9,,247,785,,548,105,98,16,5.2,274,22,117,10.29,,0.06,62,9.61,22.46,3.3,15.65,4.45,1.46,4.69,0.72,4.16,0.78,2.04,0.27,1.68,0.25,3.08,0.7,,0.8,0.52,0.17,0.703726,0.512944,18.15,15.468,37.887
OIB,Oahu,Coombs_2004,samp.S707-5,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVES707/PACIFICOCEAN,3.4,1.2,Stratigraphic,20.742,-158.182,48.9831,2.00962,10.9734,11.3556,15.2582,8.8411,0.169982,1.8507,0.352035,0.206192,0,,,28.5,,246,801,,616,106,96,18,5.2,267,21,114,10.01,,0.05,62,9.18,21.78,3.17,15.16,4.35,1.44,4.52,0.7,4.01,0.76,1.98,0.27,1.62,0.24,2.94,0.67,,0.77,0.51,0.16,0.703743,0.512962,18.134,15.451,37.84
OIB,Oahu,Coombs_2004,samp.T326-R1,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.389,-158.468,50.3707,2.71543,14.5591,10.9218,8.95792,8.54709,0.140281,0.651303,2.81563,0.320641,0,,,23.7,,257,272,,219,72,112,22,8.8,407,27,163,13.21,,0.23,90,13.32,31.27,4.57,21.5,6.1,2.03,6.38,0.96,5.28,0.96,2.42,0.32,1.89,0.28,4.28,0.86,,1.33,0.69,0.19,0.703562,0.512936,17.922,15.434,37.739
OIB,Oahu,Coombs_2004,samp.T326-R2,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.388,-158.469,49.7294,2.4554,11.6356,11.0643,8.20806,13.65,0.160353,0.551213,2.22489,0.320706,0,,,26.2,,277,709,,527,82,106,17,9.2,287,31,171,15.18,,0.16,94,13.54,31.92,4.64,21.67,6.08,1.92,6.38,0.98,5.57,1.04,2.64,0.36,2.13,0.32,4.4,0.95,,1.15,0.81,0.23,,,,,
OIB,Oahu,Coombs_2004,samp.T326-R4,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.388,-158.469,51.8571,3.11022,13.1656,11.0921,8.63613,8.0926,0.150981,0.785103,2.69753,0.412682,0,,,27.3,,335,309,,193,82,115,21,12.8,321,38,228,20.47,,0.31,130,17.23,41.09,5.91,27.27,7.69,2.43,7.91,1.23,6.98,1.3,3.39,0.45,2.71,0.41,5.88,1.27,,1.58,1.09,0.3,,,,,
OIB,Oahu,Coombs_2004,samp.T326-R5,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.388,-158.469,48.9105,2.54042,11.9992,11.5875,8.5852,13.0937,0.160659,0.532182,2.24922,0.3414,0,,,26.2,,291,656,,464,80,115,16,9.3,298,33,174,15.74,,0.25,73,15.32,33.69,5.02,23.33,6.5,2.07,6.79,1.05,6.02,1.13,2.94,0.4,2.37,0.36,4.52,0.99,,1.24,0.83,0.2,,,,,
OIB,Oahu,Coombs_2004,samp.T326-R6,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.388,-158.469,48.2769,2.49899,11.6888,11.84,8.45425,13.9661,0.151149,0.544135,2.22692,0.35268,0,,,26,,291,702,,522,76,114,19,9.9,295,30,171,15.09,,0.33,60,14.58,32.76,4.79,22.36,6.23,1.98,6.5,1.01,5.76,1.08,2.8,0.38,2.27,0.34,4.42,0.97,,1.11,0.83,0.2,0.703564,0.513053,18.189,15.446,37.838
OIB,Oahu,Coombs_2004,samp.T326-R7,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.388,-158.47,50.3452,2.63184,13.3994,10.7175,10.5174,9.1364,0.160112,0.460322,2.34164,0.290203,0,,,32.9,,307,447,,187,108,106,21,7.1,343,29,157,14.53,,0.17,110,12.6,29.6,4.33,20.34,5.79,1.91,6.15,0.94,5.4,1,2.58,0.36,2.14,0.32,4.15,0.93,,1.03,0.73,0.37,,,,,
OIB,Oahu,Coombs_2004,samp.T326-R8,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.387,-158.47,50.5709,2.65425,13.4415,10.6771,10.597,8.66386,0.170272,0.520833,2.39383,0.310497,0,,,31.9,,314,404,,173,104,106,19,7.7,339,28,157,14.56,,0.14,82,12.69,29.91,4.37,20.63,5.71,1.89,6.11,0.95,5.41,1.02,2.55,0.35,2.12,0.32,4.14,0.91,,1.02,0.74,0.57,0.703558,0.513059,18.218,15.464,37.891
OIB,Oahu,Coombs_2004,samp.T326-R9,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.387,-158.47,50.7478,2.65204,13.5693,10.6481,10.5384,8.5344,0.169492,0.478564,2.36291,0.299103,0,,,32,,312,397,,163,107,100,17,7.3,341,28,154,14.14,,0.12,88,12.62,29.75,4.35,20.41,5.82,1.89,6.13,0.95,5.4,1,2.6,0.35,2.1,0.32,4.05,0.89,,1.04,0.73,0.34,,,,,
OIB,Oahu,Coombs_2004,samp.T326-R10,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.388,-158.47,50.3766,2.60119,14.4421,10.2139,9.78206,8.78779,0.140605,0.582505,2.76188,0.311339,0,,,27.8,,299,349,,194,90,107,20,7.9,385,27,154,13.06,,0.23,76,12.59,29.18,4.24,19.88,5.55,1.89,5.85,0.9,5.14,0.97,2.52,0.34,1.99,0.3,3.98,0.83,,1.26,0.66,0.22,,,,,
OIB,Oahu,Coombs_2004,samp.T326-R11,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.387,-158.47,50.1558,2.60328,13.2275,10.986,10.5036,9.16675,0.16082,0.512614,2.36205,0.32164,0,,,31.8,,307,458,,212,105,104,20,7.9,351,27,156,14.39,,0.14,180,12.47,29.27,4.25,19.95,5.78,1.88,6.01,0.93,5.31,1.01,2.55,0.35,2.11,0.32,4.05,0.9,,0.99,0.72,0.39,0.703518,0.513042,18.229,15.473,37.915
OIB,Oahu,Coombs_2004,samp.T326-R15,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.387,-158.47,49.7537,2.45251,14.313,11.0061,9.32757,9.64921,0.150769,0.492512,2.60328,0.251282,0,,,26.1,,255,387,,279,80,115,22,6.3,360,27,141,11.49,,0.07,72,10.76,25.51,3.76,17.81,5.19,1.76,5.54,0.86,4.88,0.92,2.35,0.32,1.89,0.29,3.68,0.74,,1.07,0.57,0.16,,,,,
OIB,Oahu,Coombs_2004,samp.T326-R16,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.386,-158.47,49.8693,2.51307,14.6964,10.8766,9.55971,8.8661,0.140732,0.522718,2.68396,0.271411,0,,,27,,261,335,,225,79,111,20,7.4,363,27,141,11.02,,0.23,69,11.46,26.94,3.94,18.71,5.48,1.85,5.77,0.89,5.1,0.94,2.34,0.32,1.94,0.29,3.76,0.77,,1.15,0.6,0.15,,,,,
OIB,Oahu,Coombs_2004,samp.T326-R17,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.387,-158.47,48.9588,2.19263,13.0356,11.5138,8.15979,12.8654,0.15018,0.490589,2.40288,0.230276,0,,,23.8,,224,510,,468,74,107,17,6.4,326,23,123,9.61,,0.13,69,10.06,23.72,3.49,16.55,4.78,1.68,5.1,0.78,4.42,0.82,2.08,0.28,1.69,0.26,3.3,0.67,,1.01,0.52,0.13,,,,,
OIB,Oahu,Coombs_2004,samp.T326-R19,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.387,-158.47,49.5826,2.60485,14.8144,11.3447,8.24701,9.44383,0.140803,0.613497,2.9468,0.26149,0,,,25.7,,260,159,,285,71,117,19,8.4,396,27,152,11.05,,0.29,81,12.19,28.45,4.19,19.55,5.68,1.91,5.92,0.91,5.18,0.95,2.47,0.33,2.01,0.29,4,0.76,,1.34,0.61,0.15,0.7038,0.512852,18.055,15.472,37.887
OIB,Oahu,Coombs_2004,samp.T326-R21,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.387,-158.47,49.4721,2.77526,13.7657,11.5334,9.17044,9.63298,0.15083,0.593263,2.60432,0.301659,0,,,25.6,,254,376,,256,83,116,24,8.6,387,27,159,14.02,,0.21,91,13.89,32.29,4.69,21.45,6,2.01,6.18,0.93,5.14,0.93,2.3,0.31,1.82,0.27,4.18,0.97,,1.22,0.77,0.21,,,,,
OIB,Oahu,Coombs_2004,samp.T326-R22,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.387,-158.47,49.042,2.8338,14.0783,10.9923,9.93344,9.2981,0.161355,0.584913,2.65228,0.423558,0,,,26.2,,282,407,,278,78,123,19,8.2,406,30,166,14.84,,0.16,126,15.03,33.74,4.93,22.72,6.24,2.07,6.54,0.97,5.39,0.98,2.46,0.33,1.91,0.28,4.33,1,,1.21,0.79,0.25,,,,,
OIB,Oahu,Coombs_2004,samp.T326-R28,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.385,-158.47,49.9296,2.60511,13.1865,11.2251,10.6115,9.19332,0.18105,0.4828,2.23295,0.352042,0,,,31.4,,296,355,,219,94,108,19,7.6,356,29,158,13.98,,0.1,89,13.09,31.04,4.55,21.17,5.9,1.96,6.19,0.94,5.33,0.99,2.53,0.34,2.05,0.3,4.12,0.94,,0.99,0.76,0.23,,,,,
OIB,Oahu,Coombs_2004,samp.T325-R2,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.735,-158.624,48.6763,2.72847,14.3929,10.6603,11.9688,8.26656,0.263718,0.20286,2.16046,0.679582,0,,,36.9,,342,385,,157,79,161,22,1.5,311,29,140,13.18,,0.06,54,10.58,23.26,3.59,17.05,4.96,1.75,5.48,0.85,4.96,0.93,2.44,0.34,2.03,0.31,3.92,0.86,,1.51,0.57,0.82,,,,,
OIB,Oahu,Coombs_2004,samp.T325-R3,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.735,-158.624,48.7414,2.82176,14.7077,10.3126,12.1194,8.24198,0.243605,0.263906,2.23305,0.314657,0,,,34.8,,299,565,,171,129,112,18,1.2,326,28,157,13.22,,0.04,55,9.16,21.66,3.29,15.87,4.83,1.81,5.29,0.84,4.83,0.91,2.35,0.32,1.94,0.29,4.25,0.84,,0.9,0.7,0.49,,,,,
OIB,Oahu,Coombs_2004,samp.T325-R8,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.733,-158.626,49.7091,2.31742,14.2255,11.5169,10.9651,8.08587,0.150482,0.300963,2.36758,0.361156,0,,,33.8,,284,361,,125,53,112,18,3.1,290,28,141,12.01,,0.07,65,10.15,23.72,3.57,17.05,5.29,1.85,6.02,0.96,5.61,1.07,2.76,0.38,2.24,0.34,3.83,0.78,,0.69,0.62,0.35,,,,,
OIB,Oahu,Coombs_2004,samp.T325-R9,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.733,-158.626,49.4332,2.69231,14.3927,11.4474,10.9211,8.02632,0.192308,0.263158,2.32794,0.303644,0,,,33.3,,293,797,,120,92,134,21,2.2,322,29,146,13.03,,0.16,71,10.51,23.04,3.5,16.87,5.08,1.84,5.69,0.9,5.21,0.98,2.54,0.34,2.02,0.31,4.02,0.82,,0.76,0.62,0.33,,,,,
OIB,Oahu,Coombs_2004,samp.T325-R11,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.731,-158.628,49.3755,1.92385,11.9762,10.979,9.5689,13.7288,0.171233,0.171233,1.84327,0.261886,0,,,29.6,,259,829,,541,75,97,16,1.3,265,18,97,8.53,,0.05,35,4.99,12.05,1.83,9.11,2.82,1.09,3.18,0.51,2.93,0.56,1.46,0.2,1.22,0.19,2.66,0.56,,0.69,0.36,0.21,,,,,
OIB,Oahu,Coombs_2004,samp.T325-R13,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.732,-158.628,49.9647,2.99305,14.29,12.3451,10.1179,7.1954,0.171319,0.534113,2.16668,0.221707,0,,,34.6,,320,557,,111,105,108,24,6.9,280,24,154,13.24,,0.16,79,6.61,15.17,2.27,11.04,3.64,1.73,4.16,0.72,4.28,0.82,2.16,0.31,1.93,0.3,4.3,0.86,,0.84,0.62,0.41,,,,,
OIB,Oahu,Coombs_2004,samp.T325-R14,Hawaii,,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.732,-158.629,48.0711,2.99492,14.2335,11.7868,11.5635,8,0.182741,0.253807,2.24365,0.670051,0,,,34.6,,323,365,,101,59,123,17,1.3,1360,31,167,18.56,,0.02,80,15.52,32.62,4.88,22.57,6.38,2.16,6.7,1.04,5.86,1.1,2.8,0.38,2.23,0.34,4.56,1.16,,1.13,0.88,0.33,,,,,
OIB,Oahu,Ren_2009,samp.WAF-39,Hawaii,,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.3263,-157.751,50.9573,2.09289,11.7485,11.6538,7.01674,12.709,0.131437,0.53586,2.28499,0.35387,0,0.51,,16,,,,56.31,565,,,,9.26,386,24,149,12.6,,,169,14.4,34.4,4.88,22.9,5.85,2.02,6.31,0.924,5.18,0.96,2.54,0.329,1.96,0.275,4.31,,,1.43,0.92,0.285,0.704075,0.51274,17.857,15.444,37.759
OIB,Oahu,Ren_2009,samp.S500-1,Hawaii,,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.8567,-157.757,51.0047,1.65123,11.9969,10.6297,8.42943,13.3322,0.142699,0.387325,2.1099,0.193663,0,0.12,,23.9,,,,57.9,524.1,,,,5.15,314,16.7,97.5,6.4,,,70.4,7.86,19.9,2.9,14.1,3.77,1.35,4.16,0.642,3.67,0.692,1.85,0.246,1.49,0.217,2.82,,,0.91,0.438,0.146,0.703995,0.51278,17.873,15.451,37.776
OIB,Oahu,Ren_2009,samp.S500-5B,Hawaii,,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.8497,-157.759,48.5195,1.39999,9.04375,11.126,6.6423,20.8977,0.143065,0.316787,1.70656,0.163503,0,0.04,,20.1,,,,80.1,1118.3,,,,4.21,246,14,82.1,5.3,,,57.5,6.5,16.4,2.4,11.7,3.19,1.13,3.5,0.535,3.09,0.588,1.54,0.206,1.23,0.179,2.33,,,0.708,0.367,0.117,0.703967,0.512788,17.876,15.452,37.774
OIB,Oahu,Ren_2009,samp.S500-6,Hawaii,,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.8467,-157.77,48.3219,1.60087,8.72833,11.432,6.32192,20.8623,0.142753,0.397669,1.8354,0.214129,0,0.14,,15.1,,,,71.85,993.9,,,,5.82,251,16.7,107,8,,,75.9,8.8,22.2,3.19,15.3,4.05,1.38,4.46,0.667,3.73,0.697,1.86,0.238,1.45,0.205,2.14,,,0.901,0.564,0.179,0.703892,0.512826,17.95,15.454,37.816
OIB,Oahu,Van_der_Zander_2010,samp.OW-97,Hawaii,,VOLCANICROCK,BASALT_THOLEIITIC,HAWAIIANISLANDS/OAHU/WAIANAE/SHIELDSTAGE/KAMEILE+AF4-UNUMEMBER/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.469,-158.172,49.7711,2.36863,14.5303,10.5096,10.6688,7.77269,0.149283,0.53742,2.64729,0.328424,0,0.72,,25,,241,364,61,198,117,94,,8,503,27,160,15,,0.1,127,14.6,36,5.1,24,6.3,2.1,6.4,1.01,5.3,0.95,2.4,0.33,2,0.28,4.1,1.08,,,1,0.36,,,,,
