Unnamed: 0,Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,src_FeIII_totFe,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err
1217,1,GALA6,INGLE/2010,EWI0004-092-001,0.0,0.0,0.0,0.0,EMP+ADs-XRF+ADs-ICP-MS+ADs-TIMS-ID,0.0,0.0,GL,2.192,-97.782,49.864228304852894,1.3887252523291027,14.866353780328815,8.145323192222094,12.07891244651716,9.271489454398614,0.1898257539154889,0.07992663322757428,2.2779090469858665,0.1098991206879146,0.17863602526362848,0.0,0.0,43.8,0.0,338.0,355.0,47.5,135.0,0.0,83.3,0.0,1.16,82.0,32.8,86.8,2.4,0.0,0.0,0.0,3.02,8.94,1.66,8.77,3.1,1.06,3.98,0.774,4.86,1.14,3.12,0.0,3.12,0.49,2.29,0.16,0.0,0.3276,0.138,0.0,0.70263,0.513119,18.452,15.511,38.169,1.473734692074381,0.05183921541190626,0.017162995631977394,0.0060340861525886025,0.0,9.48,0.14,100.0,48.797419785143475,13.14618054686139,8.475350775135112,1.3032100961984805,13.794153494331232,10.681271694324872,2.014334116051341,0.0706783900368893,1.2280370268909468,0.16786117633761158,0.045840943602075836,0.09718278630072247,0.015177079910577611,0.005335887142831827,0.1579662017324475,0.0,0.10952804986642929,1.4274985222370984,1381.0645429362007,0.24,39.0
1218,1,GALA6,INGLE/2010,EWI0004-080-002,0.0,0.0,0.0,0.0,EMP+ADs-XRF+ADs-ICP-MS+ADs-TIMS-ID,0.0,0.0,GL,2.113,-96.628,49.298033022954584,1.1290388592610188,15.42686724512401,7.552970223626324,12.809095730731206,9.411987658618406,0.17984689793538353,0.029974482989230593,2.507865076765626,0.07993195463794825,0.11989793195692237,0.0,0.0,43.2,0.0,263.0,443.0,45.8,137.0,0.0,70.9,0.0,0.49,84.0,26.4,62.0,1.1,0.0,0.0,0.0,1.9,6.0,1.22,6.65,2.54,0.942,3.2,0.649,4.14,0.961,2.61,0.0,2.59,0.41,1.77,0.081,0.0,0.2541,0.058,0.02,0.70266,0.513121,18.456,15.509,38.122,1.3665601700607637,0.06469380673772442,0.01741842185240014,0.005818516748443156,0.0,8.79,0.14,99.99999999999997,48.642032991204744,14.248198590346,7.788619816853204,1.2621500126564567,12.409968052346363,11.830434321776936,2.3162550817207532,0.027684323685905444,1.042776192169104,0.16610594211543253,0.05975096507399489,0.07382486316241446,0.016087591196577045,0.005373960948505327,0.11073729474362178,0.0,0.07364520611394168,1.3533600768121934,1357.885929911542,0.24,39.0
1219,1,GALA6,INGLE/2010,EWI0004-079-001,0.0,0.0,0.0,0.0,EMP+ADs-XRF+ADs-ICP-MS,0.0,0.0,GL,2.098,-96.723,48.42611779901694,0.9990946523420042,16.37516135188545,8.016535671461773,12.17896381204903,9.60129960900666,0.1898279839449808,0.03996378609368017,2.4577728447613305,0.0699366256639403,0.11969153935057211,0.0,0.0,34.6,0.0,216.0,326.0,48.1,169.0,0.0,72.7,0.0,0.55,108.0,20.6,52.9,1.9,0.0,0.0,0.0,1.86,5.99,1.09,5.8,2.03,0.83,2.89,0.535,3.4,0.737,2.09,0.0,2.15,0.34,1.44,0.0,0.0,0.0,0.089,0.031,0.0,0.0,0.0,0.0,0.0,1.450433144330766,0.047605021849936195,0.02148578027227788,0.006110377970678248,0.0,9.33,0.14,100.0,47.668099876036315,14.772855020017502,8.290025693259105,1.308508545166756,13.40842005244179,10.987254587798253,2.2172802531569915,0.03605333744970713,0.9013334362426783,0.17125335288610877,0.04294687978344093,0.06309334053698756,0.019383400879757852,0.005512478682718142,0.1079797456618731,0.0,0.09338168631006354,1.6027021412420799,1381.11473089733,0.24,39.0
1220,1,GALA6,Kelley/Kingsley/andSchilling/inrevision,TRI0164-019-001,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,2.12,-97.19,49.787581870191794,1.1214329520274533,15.639443330977453,8.106444793223314,12.467101466683578,8.638064630481734,0.1717509926528532,0.05051499783907447,2.3337929001652404,0.0,0.13396577426922548,0.0,6.3,41.3,0.841569282,261.0,398.0,43.1,147.0,79.0,76.6,15.6,0.0,91.0,28.2,67.3,1.377,0.562,0.013,0.0,1.97,6.63,1.22,6.69,2.51,0.94,3.58,0.675,4.45,1.0,2.93,0.0,2.83,0.43,1.27,0.0916,0.021,0.314,0.103,0.0,0.7027,0.513098,18.43,15.496,38.161,1.4667004168191615,0.05877084578990663,0.018898418416565345,0.00553661046265543,0.0,9.33,0.14,100.00000000000001,48.56800583672319,13.562813618319039,8.519879242080238,1.271949644641592,13.888127406455233,10.811700261631579,2.0239082337414085,0.0438075375268703,0.9725273330965192,0.1489456275913588,0.05096716109202191,0.0,0.016389056901865057,0.004801450677818818,0.11617758952126007,0.0,0.1247264770240701,1.4720710216953392,1385.1336708748781,0.24,39.0
1222,1,GALA7,INGLE/2010,EWI0004-077-002,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-TIMS-ID,0.0,0.0,GL,2.281,-96.191,50.11085373821981,1.2190476881481191,14.748478587759212,8.069096476124034,12.750039754729508,8.843091836156438,0.17985949497267328,0.049960970825742586,2.2482436871584164,0.09992194165148517,0.14508665927795647,0.0,0.0,46.1,0.0,323.0,387.0,45.2,111.0,0.0,78.1,0.0,0.91,83.0,27.4,64.9,1.9,0.0,0.0,0.0,2.25,7.26,1.33,7.21,2.63,0.97,3.69,0.704,4.46,0.968,2.79,0.0,2.87,0.46,1.85,0.127,0.0,0.301,0.128,0.039,0.70276,0.513064,18.564,15.513,38.247,1.459942979538789,0.056519767138192754,0.014113724453418151,0.005742693846205826,0.0,9.39,0.14,100.0,48.92933454821675,12.912207346001686,8.449176921091292,1.2781715993939966,13.750353372539156,11.16258575440253,1.9683242905490383,0.04374053978997858,1.067269170875477,0.15746594324392255,0.04948272786874332,0.08748107957995716,0.01235648378796998,0.005027695109403373,0.1270225275500974,0.0,0.11738746690203009,1.3868562808388485,1382.6206065907877,0.24,39.0
1223,1,GALA7,INGLE/2010,EWI0004-073-001,0.0,0.0,0.0,0.0,EMP+ADs-XRF+ADs-ICP-MS+ADs-TIMS-ID,0.0,0.0,GL,2.298,-95.7,48.09795901194441,0.909583181647328,16.732332374479412,7.650494145416096,12.404315696970702,10.035401256856233,0.16992213283521512,0.06996793704979447,2.2589648247505068,0.059972517471252394,0.13153972165361355,0.0,0.0,40.7,0.0,226.0,443.0,49.8,191.0,0.0,65.4,0.0,1.31,111.0,22.2,52.7,2.5,0.0,0.0,0.0,2.39,6.58,1.17,6.0,2.03,0.8,2.67,0.529,3.43,0.827,2.27,0.0,2.33,0.37,1.45,0.156,0.0,0.3138,0.133,0.044,0.70308,0.512961,18.439,15.534,38.333,1.3842051895961434,0.06471922228406707,0.024293617400157026,0.0063291696450698855,0.0,8.9,0.14,99.99999999999999,47.63188269954926,15.671743089186519,7.828698547093654,1.29646648348655,12.492084817983818,11.618060438279851,2.115778935577156,0.0655329758807083,0.8519286864492082,0.15915151285314902,0.060616954162041124,0.05617112218346429,0.02275375136480922,0.005927991294070813,0.12320199465573173,0.0,0.06147348662599722,1.4814292795687298,1355.324662986267,0.24,39.0
1243,1,GALA8,YONOVER/1989+ADs-EASON/2006,ALV1552-008,0.0,0.0,0.0,0.0,DCP+ADs-XRF,0.0,0.0,WR,2.377,-95.537,48.81395541506924,1.0086353307941884,15.339246218810626,8.596968424430544,12.1835158769199,9.966515446857427,0.1597838147792774,0.029959465271114503,2.0771895921306056,0.049932442118524184,0.12962461973968878,0.0,0.0,42.0,0.960767947,264.0,398.0,48.0,197.0,79.0,74.0,0.0,0.0,75.0,27.0,57.0,1.8,0.0,0.0,0.0,0.0,6.49,0.0,5.75,2.09,0.85,3.47,0.0,4.23,0.0,2.77,0.0,3.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5554509397306024,0.05809308089074622,0.025034378842753873,0.006094953614755536,0.0,10.01,0.14,99.99999999999997,47.81890510329607,13.46975963271458,8.886276048660369,1.365878738745207,14.64816664960992,10.698637208275903,1.8240299502634334,0.026308124282645663,0.8857068508490717,0.14030999617411022,0.05101292623900989,0.04384687380440938,0.021983287884947748,0.005352124804061439,0.11382648439624678,0.0,0.11504424778761069,1.6314622596062447,1406.1178260200877,0.24,39.0
1246,1,GALA9,INGLE/2010,EWI0004-045-002,0.0,0.0,0.0,0.0,EMP+ADs-XRF+ADs-ICP-MS+ADs-TIMS-ID,0.0,0.0,GL,2.443,-93.352,49.971387042666684,1.2490348690928486,14.79856512901207,8.593359899358797,12.160603485487973,8.823182315271882,0.1798610211493702,0.0899305105746851,2.2482627643671274,0.06994595266919953,0.17886179325409587,0.0,0.0,42.7,0.0,301.0,382.0,49.8,158.0,0.0,88.4,0.0,2.57,76.0,28.4,65.8,4.2,0.0,0.0,0.0,3.43,8.95,1.45,7.46,2.63,0.963,3.56,0.701,4.51,1.04,2.84,0.0,2.99,0.46,1.93,0.28,0.0,0.3327,0.29,0.089,0.70287,0.513032,18.902,15.58,38.696,1.5547980486838076,0.05579001098419624,0.020089976448437012,0.006327180978829404,0.0,10.0,0.14,100.0,48.506339506187864,12.491801963233915,9.027807822999852,1.312440033723542,14.937269610407641,10.265039155473117,1.8978092111597886,0.07591236844639115,1.0543384506443207,0.1518247368927823,0.04709360418835084,0.05904295323608199,0.016958401375543518,0.005340915898537113,0.150981266132267,0.0,0.1449337323642583,1.5774347886460696,1410.0152173929241,0.24,39.0
1251,1,GALA9,INGLE/2010,EWI0004-067-001,0.0,0.0,0.0,0.0,EMP+ADs-XRF+ADs-ICP-MS+ADs-TIMS-ID,0.0,0.0,GL,2.627,-95.032,49.7451454516927,1.408446889294914,14.953510590599192,8.73656608734126,12.096660871887522,8.510615245952245,0.18979071557874727,0.1098788353350642,2.217554676762205,0.13984579042644538,0.23174445270668087,0.0,0.0,45.8,0.0,353.0,369.0,50.9,151.0,0.0,91.4,0.0,2.7,94.0,32.1,86.3,5.2,0.0,0.0,0.0,4.28,11.6,1.9,9.4,3.15,1.1,4.33,0.795,5.11,1.12,3.22,0.0,3.36,0.53,2.24,0.33,0.0,0.4176,0.377,0.106,0.70294,0.513025,18.763,15.559,38.558,1.5807083683075893,0.053873632920722114,0.019193585011403863,0.006464806183311263,0.0,10.17,0.14,100.00000000000003,48.144767932071346,12.354172107238073,9.22785586370257,1.3059370316492942,15.357360023937808,9.993922793497175,1.8320816351415181,0.0907788197592642,1.1636194169142027,0.1567997795841837,0.044508888338447156,0.11553667969360887,0.015857202972448387,0.00534104200780612,0.19146078349226664,0.0,0.1603694374475232,1.671885627891298,1420.2367751861702,0.24,39.0
1252,1,GALA9,INGLE/2010,EWI0004-062-001,0.0,0.0,0.0,0.0,EMP+ADs-XRF+ADs-ICP-MS,0.0,0.0,GL,2.582,-94.66,49.30215607429311,1.2890105661904765,15.208326215053528,8.954326733136508,11.890872664857884,8.703319404278334,0.17986193946843856,0.07993863976375047,2.4181438528534516,0.1099156296751569,0.17926239967021046,0.0,0.0,45.6,0.0,309.0,297.0,52.2,116.0,0.0,86.9,0.0,1.96,93.0,28.3,76.7,4.3,0.0,0.0,0.0,3.19,8.97,1.52,7.61,2.57,0.954,3.6,0.668,4.33,0.949,2.73,0.0,2.82,0.45,1.85,0.24,0.0,0.0,0.263,0.084,0.70306,0.512994,18.834,15.564,38.808,1.6201078384947794,0.04337622476996652,0.014749678269409006,0.00663213922498947,0.0,10.42,0.14,99.99999999999999,47.713358329028246,12.452146759431825,9.430106510992339,1.3264984118419532,15.804157008514395,9.735909752775186,1.9799076976231889,0.06545149413630375,1.0554053429479,0.14726586180668394,0.03551522429674701,0.089995804437418,0.012076618811824773,0.0054302077553287495,0.14677497560066102,0.0,0.16666666666666677,1.8335453167118532,1438.5882288959679,0.24,39.0
1254,1,GALA9,INGLE/2010,EWI0004-063-002,0.0,0.0,0.0,0.0,EMP+ADs-XRF+ADs-ICP-MS,0.0,0.0,GL,2.592,-94.745,49.15400831449379,1.2890561237181744,15.168892990730143,9.031986573518672,11.93126365674031,8.723612372139272,0.199853662591965,0.08993414816638425,2.408236634233178,0.119912197555179,0.18526434522275156,0.0,0.0,44.7,0.0,286.0,295.0,48.1,115.0,0.0,87.7,0.0,2.43,92.0,28.1,72.9,3.8,0.0,0.0,0.0,3.48,9.27,1.58,8.12,2.74,0.984,3.74,0.689,4.66,1.03,2.82,0.0,2.97,0.46,2.05,0.25,0.0,0.0,0.25,0.08,0.0,0.0,0.0,0.0,0.0,1.6341588464475933,0.043085651703551366,0.01462304267477584,0.0061114400642556885,0.0,10.51,0.14,99.99999999999999,47.55937930008667,12.364110050086705,9.508408179035609,1.3319969907591989,15.960352564709583,9.725130039396253,1.962945007951844,0.07330500029695686,1.0507050042563815,0.1629000006599045,0.03511895954226619,0.09774000039594247,0.011919189423284363,0.00498141278767959,0.15100830061173107,0.0,0.16977999169780003,1.8793851060557483,1444.3176945813866,0.24,39.0
1255,1,GALA9,INGLE/2010,EWI0004-063-001,0.0,0.0,0.0,0.0,EMP+ADs-XRF+ADs-ICP-MS,0.0,0.0,GL,2.592,-94.745,50.293635005712346,1.3187842313774394,14.266847593992296,8.832657297546715,12.438533091400847,8.51215276616347,0.1898250030012981,0.06993552742153088,2.1580105604358097,0.09990789631647268,0.15146037081577257,0.0,0.0,44.5,0.0,336.0,343.0,44.9,113.0,0.0,83.2,0.0,1.44,69.0,28.2,62.9,2.4,0.0,0.0,0.0,2.53,7.58,1.35,7.19,2.62,0.948,3.73,0.714,4.62,1.01,2.92,0.0,3.08,0.48,1.78,0.17,0.0,0.0,0.188,0.056,0.0,0.0,0.0,0.0,0.0,1.598094167095588,0.05008670577086166,0.014366006181086395,0.0057037767684711355,0.0,10.28,0.14,100.0,48.53232567601424,11.692974941060456,9.332606457642768,1.309783042553309,15.611839916789707,10.194505463319521,1.768685285202423,0.05731850461304135,1.0808632298459244,0.15557879823539852,0.04105059590778639,0.08188357801863075,0.011774244392243923,0.004674762128335928,0.12413550427624447,0.0,0.16597164303586334,1.6232334832691009,1428.3203877572028,0.24,39.0
1256,1,GALA9,INGLE/2010,EWI0004-050-001,0.0,0.0,0.0,0.0,EMP+ADs-XRF+ADs-ICP-MS,0.0,0.0,GL,2.502,-93.777,50.21601983916831,1.319369948003626,14.35314579797884,8.716237647402137,12.35410042221577,8.525928527629492,0.18990931069749162,0.12993794942459952,2.2389308208546383,0.0999522687881535,0.2158969005824115,0.0,0.0,48.8,0.0,351.0,315.0,48.8,89.0,0.0,90.6,0.0,3.21,89.0,29.5,75.4,6.2,0.0,0.0,0.0,4.37,10.8,1.69,8.45,2.75,0.994,3.86,0.702,4.48,0.963,2.8,0.0,2.9,0.46,1.91,0.37,0.0,0.0,0.438,0.115,0.0,0.0,0.0,0.0,0.0,1.577030340257991,0.04601842435914102,0.011319844320930353,0.006201958316489893,0.0,10.14,0.14,100.00000000000003,48.5463784227448,11.875963657888349,9.204394674692548,1.3048536726303233,15.323742712780023,10.221929722249278,1.852518007915727,0.10751220581653757,1.0916623975217672,0.157133223885709,0.03807619200519778,0.08270169678195208,0.009366173914798007,0.0051315741239627,0.17863566504901687,0.0,0.15931063472047088,1.610775892274959,1420.428567644346,0.24,39.0
1286,1,JUAN11,Galeetal./thisstudy,ALV1410-002-A,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,45.22,-130.16,49.659069137253205,1.3120891603429146,15.22424063909336,8.381144790776672,12.259520093585705,8.623731046223277,0.0,0.12019137346652653,2.524018842797057,0.1302073212554037,0.17640087245770542,0.0,0.0,43.8,0.0,290.0,376.0,43.8,97.0,74.0,72.7,16.6,0.873,123.0,29.0,76.3,2.93,0.0,0.01,0.55,3.055,8.806,1.508,8.064,2.844,1.065,3.75348,0.719,4.643,1.019,2.97068,0.0,2.831,0.43,2.023,0.198,0.0,0.402,0.164,0.063,0.0,0.0,0.0,0.0,0.0,1.516401933475211,0.05504380292371821,0.012362934754505861,0.005578051594738129,0.0,9.73,0.14,100.00000000000001,48.304950460678775,12.954319672606621,8.824850805074947,1.2903077312082265,14.504520362201909,10.431636367941117,2.1476898404584674,0.10227094478373637,1.1164578138891248,0.0,0.04683682004071821,0.11079352351571446,0.010519631993348788,0.004746368979677014,0.1500996566275969,0.0,0.13904433921653042,1.6147818833306717,1405.0909746868988,0.24,39.0
1364,1,JUAN15,DAVIS/2008,LCH1988-83-D4-15,0.0,0.0,0.0,0.0,EMP+ADs-ICP-MS,0.0,0.0,GL,42.757,-126.762,49.37108897062198,0.9702179153465017,16.90379666943905,7.010574606869723,11.822655422057373,9.542143208665594,0.15003369824945903,0.040008986199855746,2.7406155546901187,0.06001347929978361,0.12042704846156578,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,106.0,26.3,59.4,1.14,0.0,0.0,0.0,1.95,6.02,1.13,6.34,2.46,0.95,3.43,0.62,4.11,0.89,2.54,0.0,2.43,0.38,1.72,0.08,0.0,0.33,0.07,0.02,0.702384,0.513217,18.206,15.454,37.639,1.26842444009899,0.0,0.0,0.0,0.0,8.15,0.14,100.00000000000001,49.01784783250963,16.208709937119142,7.144667438508974,1.2162666310277808,11.162509848161752,11.33650600335788,2.6279210193909113,0.038363810502057116,0.9303224046748836,0.1438642893827139,0.0,0.05754571575308558,0.0,0.0,0.11547506961119189,0.0,0.040307101727447246,1.2520054045162745,1319.4433770036258,0.24,39.0
1369,1,JUAN15,DAVIS/2008,WFL2000-187-R5,0.0,0.0,0.0,0.0,EMP+ADs-ICP-MS,0.0,0.0,GL,42.603,-126.82,50.29574965254919,1.140583938808555,15.92815465423877,7.391184025924842,12.396346492840351,8.564384663334415,0.17008707859425826,0.11005634497275534,2.401229344860116,0.10005122270250486,0.16488441501372797,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,119.0,26.8,66.4,3.2,0.0,0.02,0.0,3.09,8.24,1.36,6.98,2.52,0.94,3.31,0.62,4.14,0.89,2.57,0.0,2.5,0.4,1.82,0.2,0.0,0.29,0.0,0.05,0.702439,0.513286,18.242,15.404,37.549,1.3372881661605194,0.0,0.0,0.0,0.0,8.59,0.14,100.00000000000001,49.401505080961805,14.448818451830633,7.714811650083074,1.2130867856367105,12.26942914768006,11.245028933302862,2.1782138369593924,0.09983480086063883,1.034651572555708,0.15429014678462372,0.0,0.09075890987330809,0.0,0.0,0.14957068347121127,0.0,0.08883826879271076,1.2232445544087072,1340.4384776623724,0.24,39.0
1373,1,JUAN15,DAVIS/2008,WFL2005-886-R10,0.0,0.0,0.0,0.0,EMP+ADs-ICP-MS,0.0,0.0,GL,42.67,-126.783,50.145272361215106,1.171291049363579,16.157809860451426,7.283628340811672,12.233484293352937,8.539412522283186,0.1501655191491768,0.16017655375912193,2.5227807217061704,0.12013241531934145,0.1980182645847145,0.0,0.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,143.0,25.5,69.3,4.48,0.0,0.03,0.0,4.06,9.89,1.55,7.69,2.6,0.95,3.48,0.61,3.98,0.84,2.41,0.0,2.36,0.37,1.82,0.26,0.0,0.33,0.26,0.08,0.702478,0.513229,18.24,15.396,37.538,1.31782809800356,0.0,0.0,0.0,0.0,8.46,0.14,100.00000000000001,49.32185150177087,14.752702080259422,7.591761015704855,1.203227757397206,12.014148074674727,11.169641847631333,2.3033958638323226,0.1462473564337984,1.0694337939221508,0.13710689665668566,0.0,0.10968551732534855,0.0,0.0,0.18079829439128287,0.0,0.08340971585701198,1.241216441371895,1334.9808404281648,0.24,39.0
1386,1,JUAN15,DAVIS/2008,WFL2000-RC7,0.0,0.0,0.0,0.0,EMP+ADs-ICP-MS,0.0,0.0,GL,42.65,-126.783,49.75276742610001,1.2308106181436649,16.220683024478706,7.874185979002031,11.777756890691817,8.555634784657183,0.19012521743682625,0.14009226547976675,2.5216607786358014,0.11007249430553101,0.20153273048303583,0.0,0.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,158.0,26.7,73.0,4.34,0.0,0.03,0.0,4.19,10.07,1.61,8.2,2.78,1.03,3.69,0.67,4.22,0.91,2.67,0.0,2.53,0.4,2.01,0.28,0.0,0.0,0.25,0.08,0.0,0.0,0.0,0.0,0.0,1.4246777905856425,0.0,0.0,0.0,0.0,9.15,0.14,100.00000000000003,48.6475709898628,14.258017742330328,8.26871764632177,1.2522950596235387,13.358128485310178,10.352675436596435,2.2165456329841158,0.12314142405467259,1.0818853684803387,0.16712050407419882,0.0,0.09675397604295716,0.0,0.0,0.17714773431865055,0.0,0.11426040744021265,1.459667741173497,1368.2517903868938,0.24,39.0
1395,1,JUAN15,DAVIS/2008,WFL2002-455-R8,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS,0.0,0.0,WR,42.492,-126.889,49.587406022808686,1.3591066543937893,16.229332402467012,7.666161005283556,11.892183225945656,8.72426550945425,0.17988176308153092,0.07994745025845819,2.518344683141433,0.12991460666999458,0.1810809748354078,0.0,0.0,38.9,0.0,261.0,335.0,0.0,129.0,57.0,71.0,14.0,0.98,110.0,33.5,83.3,2.03,0.0,0.01,0.0,3.06,9.06,1.6,8.71,3.23,1.12,4.28,0.8,5.21,1.1,3.16,0.0,3.17,0.5,2.29,0.14,0.0,0.35,0.11,0.04,0.0,0.0,0.0,0.0,0.0,1.3870397971810935,0.048931437193438045,0.016404467285689447,0.0,0.0,8.92,0.14,100.0,48.66079326211293,14.546459243023543,8.007826587831964,1.2432130526255847,12.8370837687282,10.659043410836174,2.2572091928829607,0.0716574346946971,1.2181763898098488,0.1612292280630681,0.04385757461771583,0.11644333137888266,0.014703433810901553,0.0,0.16230408958348874,0.0,0.09869310500225333,1.4002856875271574,1357.1038307059398,0.24,39.0
1397,1,JUAN15,DAVIS/2008,WFL2002-455-R11,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS,0.0,0.0,WR,42.491,-126.891,49.75764753166268,1.3491227991111594,16.099532069393167,7.3740054148751275,11.99220265876586,8.994151994074395,0.1698895376658497,0.06995451550946753,2.498375553909554,0.11992202658765859,0.1726877182862284,0.0,0.0,39.2,0.0,253.0,352.0,0.0,133.0,60.0,71.0,16.0,0.87,106.0,32.7,80.1,1.89,0.0,0.0,0.0,2.85,8.64,1.54,8.41,3.11,1.1,4.29,0.77,5.07,1.08,3.09,0.0,3.06,0.48,2.2,0.13,0.0,0.33,0.1,0.03,0.0,0.0,0.0,0.0,0.0,1.3341800371804693,0.0514148899910864,0.01691325298730151,0.0,0.0,8.58,0.14,100.00000000000001,49.044847653215854,14.832351402437308,7.6352712423546425,1.22916784539338,12.111895528828626,11.048306445018486,2.301730509378853,0.0644484542626078,1.242934475064579,0.15651767463776187,0.047368067120114446,0.11048306445018499,0.015582025029342006,0.0,0.15909561280826612,0.0,0.07578558225508322,1.2765952850118574,1338.6640725632133,0.24,39.0
1399,1,JUAN15,DAVIS/2008,WFL2002-455-R9,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS,0.0,0.0,WR,42.491,-126.89,49.58744481573121,1.379094595842585,16.289305733503,7.554440353487274,11.932166285768455,8.724272334569399,0.16988846470524602,0.07994751280246871,2.5383335314783815,0.12991470830401164,0.1822803291896286,0.0,0.0,38.6,0.0,260.0,341.0,0.0,128.0,58.0,71.0,16.0,0.94,111.0,33.7,84.1,2.01,0.0,0.0,0.0,3.04,9.12,1.6,8.82,3.21,1.14,4.44,0.79,5.22,1.11,3.22,0.0,3.17,0.49,2.32,0.14,0.0,0.36,0.11,0.03,0.0,0.0,0.0,0.0,0.0,1.3668261609032148,0.04980786010852762,0.01627731360658263,0.0,0.0,8.79,0.14,99.99999999999999,48.71822866491471,14.702748057260987,7.880106810863549,1.2336990299408899,12.592414906183516,10.76998845421448,2.291103071499563,0.07216072666140348,1.2447725349092138,0.15334154415548248,0.04495663783514107,0.11726118082478068,0.014691923948261795,0.0,0.1645264567880001,0.0,0.09297052154195018,1.3726235172845154,1351.2725220085968,0.24,39.0
1400,1,JUAN15,DAVIS/2008,WFL2002-455-R7,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS,0.0,0.0,WR,42.503,-126.883,50.02615658685413,1.8998540378777302,15.008846899234069,8.074779630251486,11.119145737473874,8.719330110680952,0.16998694023116534,0.20998386734438068,2.7197910436986454,0.20998386734438068,0.31697564737223183,0.0,0.0,41.8,0.0,314.0,313.0,0.0,145.0,54.0,87.0,19.0,2.42,126.0,45.3,133.5,5.23,0.0,0.02,0.0,5.79,15.85,2.61,13.6,4.68,1.5,6.19,1.08,7.04,1.51,4.32,0.0,4.25,0.67,3.56,0.35,0.0,0.56,0.3,0.13,0.0,0.0,0.0,0.0,0.0,1.4609712335687863,0.04574456553323865,0.018449832534942878,0.0,0.0,9.39,0.14,100.00000000000001,48.82536141900323,13.094259579798537,8.469122097133248,1.2746040185102039,13.758319646595716,9.700743939197869,2.372843841242643,0.18319750244888044,1.6575012126327286,0.1483027400776652,0.03990920951348367,0.18319750244888044,0.016096299605047146,0.0,0.2765409917918816,0.0,0.12010558732952054,1.5077209235673898,1379.10546145848,0.24,39.0
