Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
OIB,Maui,Ren_2004,samp.K212-3B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5472,-154.938,48.4258,2.25,10.7838,11.3174,8.74664,15.9021,0.172298,0.405406,1.77365,0.222973,0,,,27,,262,1170,71,884,,102,17,6.1,264,24,125,12,,,72,12,25.4,3.67,17.8,4.88,1.74,4.98,0.75,4.33,0.86,2.02,0.29,1.75,0.27,3.32,0.65,,0.73,0.73,0.21,,,,,
OIB,Maui,Ren_2004,samp.K212-3A,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5472,-154.938,48.2038,2.42036,11.1865,11.3925,9.39669,14.9289,0.172883,0.406783,1.65764,0.2339,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-3B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5472,-154.938,47.8401,2.34431,10.8995,11.3323,9.07278,16.0245,0.172525,0.385644,1.6948,0.233416,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-4B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5472,-154.938,47.9967,2.25289,10.5783,11.6561,8.82722,16.2105,0.174087,0.337933,1.75111,0.215048,0,,,27,,249,1534,77,1083,,101,18,5,262,23,125,13,,,71,12.6,24.8,3.4,16.6,4.39,1.65,4.34,0.7,3.83,0.78,1.95,0.24,1.64,0.22,2.88,0.62,,0.48,0.67,0.18,,,,,
OIB,Maui,Ren_2004,samp.K212-6A,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5493,-154.94,48.4652,2.49862,11.5523,11.4051,9.58985,14.0206,0.17197,0.354056,1.69947,0.242781,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-6B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5493,-154.94,48.6666,2.4415,11.4311,11.5542,9.37783,13.7603,0.173663,0.439266,1.92051,0.234956,0,,,28,,269,1139,67,787,,103,18,5.7,284,25,136,13,,,75,11.4,26.6,3.69,17.8,4.73,1.78,4.67,0.74,4.32,0.81,1.99,0.27,1.77,0.24,3.09,0.66,,0.6,0.74,0.23,,,,,
OIB,Maui,Ren_2004,samp.K212-7A,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5507,-154.941,50.3982,2.62965,13.1988,10.9662,10.6197,9.41616,0.161824,0.374219,1.98235,0.252851,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-8,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5518,-154.942,50.4606,2.82539,13.4358,11.1019,10.8035,8.53714,0.182939,0.386204,1.992,0.274408,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-9,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5542,-154.944,50.8096,2.75388,13.7999,10.8901,11.0054,7.70274,0.162591,0.416639,2.19497,0.26421,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-10,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5556,-154.944,51.1452,2.6636,13.237,11.3821,10.5936,8.02119,0.172172,0.40511,2.12683,0.253194,0,,,31,,313,952,53,426,,104,21,7,300,29,147,13,,,80,13,28.7,4.05,20.5,5.43,2.07,5.92,0.9,5.19,1.05,2.63,0.35,2.29,0.28,3.86,0.76,,0.68,0.73,0.21,,,,,
OIB,Maui,Ren_2004,samp.K212-11A,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5597,-154.947,50.7635,2.74782,13.7188,11.0621,11.0524,7.7855,0.203542,0.386731,2.01507,0.264605,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-11C,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5597,-154.947,50.3335,2.80817,13.3592,11.5629,10.5001,8.58732,0.305236,0.33576,1.94334,0.264538,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-12A,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5604,-154.949,50.2786,2.77861,13.4671,11.3786,10.4249,8.74146,0.283945,0.365073,2.0079,0.273805,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-12B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5604,-154.949,49.0059,2.36063,11.7018,11.5321,9.76672,13.0594,0.172235,0.384995,1.78314,0.233023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-12C,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5604,-154.949,50.7799,2.72453,13.6836,11.1783,11.0201,7.78728,0.172825,0.355815,2.03323,0.26432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-13A,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5607,-154.949,51.006,2.75927,13.979,10.6888,11.1182,7.44598,0.16231,0.41592,2.16075,0.263754,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-13B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5607,-154.949,50.7182,2.76434,13.463,11.3829,11.0573,7.53335,0.179365,0.432587,2.21569,0.253222,0,,,31,,298,693,47,293,,103,20,5.5,302,29,148,14,,,76,11.9,27.9,3.98,19.6,5.39,2.01,5.13,0.85,4.97,0.96,2.32,0.34,2.1,0.29,3.4,0.63,,1.06,0.79,0.23,,,,,
OIB,Maui,Ren_2004,samp.K214-1,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4701,-155.267,45.5685,1.1836,6.93832,11.7609,5.80574,27.1615,0.173458,0.193865,1.09177,0.122441,0,,,18,,153,1991,108,1674,,92,11,2.5,140,15,71,6.3,,,38.3,5.5,13.9,1.92,9.26,2.86,0.97,2.69,0.47,2.75,0.57,1.36,0.19,1.09,0.17,1.99,0.32,,0.97,0.44,0.12,,,,,
OIB,Maui,Ren_2004,samp.K214-2,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4707,-155.267,44.9683,1.25025,6.59684,11.8625,5.90565,27.9832,0.182963,0.162634,0.94531,0.142305,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-3,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4729,-155.267,45.3003,1.30273,7.01234,12.015,6.17778,26.6856,0.183196,0.173018,1.00758,0.142486,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-4B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4743,-155.267,45.2551,1.28606,6.92648,11.9,6.09612,27.0781,0.172149,0.172149,0.972138,0.14177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-5B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4757,-155.267,45.1938,1.27821,6.90842,12.0673,6.07657,27.0351,0.172457,0.162312,0.963729,0.142023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-6A,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4778,-155.267,49.7287,2.70563,12.6941,11.294,10.3445,10.3953,0.172916,0.447548,1.95294,0.26446,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-6B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4778,-155.267,49.545,2.58121,12.0969,11.5115,9.87417,11.5335,0.174129,0.409716,2.0281,0.24583,0,,,29,,284,1005,59,574,,103,19,5.4,286,28,145,14,,,77.2,11.4,26.9,3.87,18.7,5.23,1.88,5.15,0.8,4.73,0.89,2.22,0.29,1.85,0.26,3.31,0.69,,0.56,0.8,0.24,,,,,
OIB,Maui,Ren_2004,samp.K214-7,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4778,-155.267,49.2218,2.5778,12.0873,11.3601,9.77333,12.3004,0.17253,0.385656,1.86739,0.253721,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-8,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4799,-155.267,51.0398,2.73591,14.1558,11.0324,10.9842,7.02216,0.172261,0.364787,2.23939,0.253325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-9,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4819,-155.267,45.7845,1.27095,7.27266,11.9715,6.07232,25.994,0.171477,0.201738,1.12973,0.13113,0,,,18,,167,1876,106,1500,,96,11,3.3,159,15,70,6.3,,,47,5.3,13.2,1.85,9.3,2.73,0.97,2.98,0.48,2.73,0.51,1.24,0.15,1.04,0.14,1.98,0.3,,0.52,0.33,0.11,,,,,
OIB,Maui,Ren_2004,samp.K214-11,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4889,-155.265,49.4784,2.43686,12.0218,11.3288,10.1028,12.0117,0.172611,0.375682,1.82764,0.243686,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-13,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4917,-155.265,48.9279,2.36485,11.6204,11.5934,9.72442,13.18,0.173286,0.366959,1.81441,0.234446,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-14C,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4986,-155.265,44.4764,1.20893,6.21735,12.6422,6.12592,27.8765,0.203181,0.142227,0.975271,0.132068,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-15A,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5014,-155.265,45.1438,1.08853,6.51103,12.0709,5.40234,28.3119,0.171343,0.191501,0.99782,0.110869,0,,,17,,146,1889,111,1602,,95,10,3.7,142,13,61,5.2,,,35,5.3,11.6,1.67,8.1,2.37,0.89,2.51,0.41,2.31,0.5,1.01,0.13,1,0.12,1.66,0.27,,0.36,0.3,0.09,,,,,
OIB,Maui,Ren_2004,samp.K214-15B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5014,-155.265,44.5964,1.22724,6.43033,12.5212,5.84206,28.0034,0.182564,0.141995,0.922965,0.131852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-15C,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5014,-155.265,44.7454,1.07046,6.24946,12.0997,5.25037,29.2083,0.173313,0.163118,0.927735,0.112144,0,,,17,,138,2288,117,1779,,92,10,3.5,134,13,59,5.5,,,37.5,4.2,11.8,1.58,7.76,2.31,0.92,2.57,0.41,2.18,0.45,1.16,0.18,1.02,0.14,1.48,0.24,,0.51,0.33,0.11,,,,,
OIB,Maui,Ren_2004,samp.K214-15D,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5014,-155.265,45.2678,1.37515,7.32393,12.4286,6.41735,25.649,0.183353,0.173167,1.039,0.142608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.S686-1,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.443,-154.935,50.7456,2.77404,13.3012,11.3832,10.6186,8.16969,0.172742,0.457259,2.11355,0.264194,0,,,31,,313,700,50,325,,107,20,8.2,308,30,156,15,,,78,12.6,29.1,4.23,21,5.78,2.13,5.63,0.96,5.3,1.01,2.48,0.32,2.08,0.27,3.74,0.7,,0.65,0.82,0.2,,,,,
OIB,Maui,Ren_2004,samp.S686-2A,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4444,-154.936,50.6906,2.70889,13.312,11.2232,10.4211,8.58152,0.171833,0.475067,2.15296,0.262803,0,,,31,,304,516,48,263,,107,20,7.6,309,30,154,14,,,75,12.5,29.6,4.26,20.7,5.67,2.2,5.56,0.86,5.09,0.99,2.6,0.33,1.97,0.27,3.66,0.7,,0.68,0.9,0.28,,,,,
OIB,Maui,Ren_2004,samp.S686-2B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4444,-154.936,50.8487,2.7253,13.3631,11.149,10.5466,8.27722,0.172231,0.4863,2.16809,0.263412,0,,,34,,309,626,49,289,,105,20,7.8,310,29,155,14,,,76,13.1,29.3,4.31,21.4,5.95,2.09,5.78,0.95,5.23,0.99,2.49,0.32,2.18,0.28,3.7,0.72,,0.57,0.88,0.21,,,,,
OIB,Maui,Ren_2004,samp.S686-3A,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4333,-154.947,48.7582,2.09354,10.8217,11.0296,8.95064,15.9493,0.161819,0.313525,1.71933,0.202274,0,,,26,,249,1159,68,798,,99,17,5,246,23,114,10,,,59,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.S686-3B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4333,-154.947,48.4486,2.03983,10.3514,11.2318,8.60586,16.9377,0.304453,0.284156,1.5933,0.202968,0,,,26,,245,1404,106,991,,99,16,6.3,240,22,112,10,,,68,9.4,29.7,3.89,16.6,4.28,1.44,4.13,0.69,4.35,0.72,1.8,0.26,1.63,0.27,2.56,0.56,,6.96,1.13,0.23,,,,,
OIB,Maui,Ren_2004,samp.K214-1,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4701,-155.267,52.5596,2.30313,13.155,9.84612,11.4352,7.79443,0.160917,0.341949,2.14221,0.26149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-2,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4707,-155.267,52.2119,2.20684,13.3915,9.80038,11.3351,8.20544,0.140435,0.341057,2.0965,0.27084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-4B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4743,-155.267,52.63,2.2629,13.4064,9.75561,11.2139,7.87489,0.140803,0.331892,2.1221,0.26149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-5B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4757,-155.267,52.3471,2.20198,13.5822,9.92894,11.11,7.92713,0.150135,0.350315,2.13192,0.270243,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-7,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4778,-155.267,51.8474,2.74357,13.5276,10.5137,11.0844,7.17933,0.160208,0.400521,2.2329,0.310404,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-15C,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5014,-155.265,51.9027,2.25363,13.7195,10.0524,11.8909,7.4528,0.148265,0.345952,1.96699,0.266878,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.S687-11,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5847,-155.107,52.5897,2.95244,13.1701,10.1975,10.6006,7.00322,0.161225,0.483676,2.48892,0.35268,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-1,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4701,-155.267,52.3141,2.11196,13.8743,10.095,11.8533,7.08367,0.131366,0.282943,2.04123,0.212207,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-5B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4757,-155.267,53.4521,2.28106,14.1955,7.40326,11.8024,7.88187,0.132383,0.356415,2.23014,0.264766,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-15C,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5014,-155.265,51.257,1.99115,14.1191,9.85519,12.4698,7.88415,0.150845,0.362027,1.81014,0.100563,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K212-4,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5472,-154.938,51.0343,2.61817,14.4899,7.29489,14.4599,7.25492,0.159888,0.309783,2.21845,0.159888,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-1,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4701,-155.267,52.1417,1.93869,13.6114,10.5765,11.2363,7.71417,0.152253,0.263906,2.15185,0.213155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-1,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4701,-155.267,52.6353,1.98797,13.7119,9.79713,11.52,7.61546,0.132531,0.265063,2.14089,0.1937,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-1,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4701,-155.267,53.4741,2.15184,14.8919,6.76722,12.1166,7.4912,0.0904977,0.271493,2.52388,0.221217,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-1,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4701,-155.267,52.1978,2.0757,13.9398,9.87993,11.6402,7.40741,0.1221,0.30525,2.1978,0.234025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-5B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4757,-155.267,53.8689,1.91915,14.3324,7.34994,12.4336,7.4316,0.112291,0.275623,2.06207,0.214373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-5B,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.4757,-155.267,51.5672,1.93892,13.4921,9.8051,12.7788,7.79586,0.160739,0.251155,1.96906,0.241109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OIB,Maui,Ren_2004,samp.K214-15C,Haleakala,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/MAUI/HALEAKALA/SHIELDSTAGE/PACIFICOCEAN,1.05,0.05,Stratigraphic,20.5014,-155.265,50.9879,2.06653,14.0121,9.34476,13.5383,7.74194,0.110887,0.252016,1.84476,0.100806,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
