,Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,src_Fo
47,OIB,Hawaii,Rhodes_1996,samp.R379-3.80,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.0604,2.20246,12.5782,11.6088,10.5475,10.0323,0.181854,0.323296,2.26307,0.20206,0.81,,,,,237.0,521.0,,199.0,,112.0,20.0,4.3,275.0,23.6,133.0,10.9,,,81.0,7.0,27.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
48,OIB,Hawaii,Rhodes_1996,samp.R382-4.35,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.1934,1.78471,8.73088,11.4237,7.43291,21.0717,0.172387,0.283931,1.72387,0.182527,0.63,,,,,191.0,1259.0,,899.0,,104.0,16.0,4.6,216.0,19.2,118.0,9.7,,,103.0,10.0,21.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2,0.89
49,OIB,Hawaii,Rhodes_1996,samp.R385-5.55,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.4508,2.38215,13.1981,11.5565,10.9173,8.36286,0.182462,0.375061,2.3416,0.233146,0.81,,,,,249.0,363.0,,150.0,,105.0,20.0,5.4,308.0,24.6,147.0,11.5,,,103.0,10.0,27.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
50,OIB,Hawaii,Rhodes_1996,samp.R395-1.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.6652,2.59211,12.7378,11.7165,10.8544,9.40651,0.182257,0.354389,2.23772,0.253135,1.02,,,,,250.0,449.0,,163.0,,113.0,22.0,5.3,335.0,25.3,167.0,14.4,,,119.0,12.0,34.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
51,OIB,Hawaii,Rhodes_1996,samp.R399-4.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.6835,2.63829,13.0095,11.0056,10.7654,8.68312,0.171843,0.424553,2.35526,0.262818,0.9,,,,,250.0,480.0,,179.0,,106.0,20.0,6.7,329.0,26.9,171.0,14.0,,,115.0,8.0,30.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
52,OIB,Hawaii,Rhodes_1996,samp.R401-4.90,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.9283,2.21971,12.2642,11.6372,10.2168,10.8959,0.182442,0.324342,2.11836,0.212849,0.84,,,,,242.0,610.0,,221.0,,108.0,18.0,5.0,288.0,23.0,139.0,10.5,,,98.0,8.0,28.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
53,OIB,Hawaii,Rhodes_1996,samp.R413-1.40,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,48.6185,2.0489,10.4968,11.3522,8.76082,16.0682,0.171583,0.353259,1.92778,0.201862,0.72,,,,,213.0,900.0,,644.0,,107.0,16.0,5.7,270.0,21.2,135.0,11.2,,,99.0,7.0,24.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2,0.89
54,OIB,Hawaii,Rhodes_1996,samp.R419-5.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.3171,2.19341,12.3215,11.2324,10.0675,10.9469,0.171834,0.333561,2.20352,0.212266,0.78,,,,,231.0,562.0,,370.0,,109.0,18.0,5.2,275.0,23.2,137.0,10.8,,,76.0,8.0,26.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
55,OIB,Hawaii,Rhodes_1996,samp.R424-9.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.3616,2.18964,12.3268,11.2285,10.0764,10.9178,0.172333,0.334528,2.1795,0.212881,0.72,,,,,220.0,436.0,,189.0,,100.0,20.0,4.9,294.0,22.8,135.0,10.6,,,104.0,8.0,24.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
56,OIB,Hawaii,Rhodes_1996,samp.R428-2.70,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.8018,2.5588,13.0671,11.2208,10.8926,8.30346,0.171935,0.434895,2.30595,0.242732,0.81,,,,,267.0,420.0,,155.0,,111.0,22.0,7.2,325.0,26.0,164.0,12.9,,,109.0,7.0,27.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2,0.89
57,OIB,Hawaii,Rhodes_1996,samp.R431-3.70,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,46.0489,1.32522,7.1218,11.6148,6.11018,25.8772,0.171975,0.202324,1.38592,0.141627,0.48,,,,,151.0,1286.0,,1353.0,,107.0,12.0,2.8,167.0,13.8,86.0,6.8,,,55.0,5.0,16.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
58,OIB,Hawaii,Rhodes_1996,samp.R434-7.90,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,48.9365,2.01706,10.7036,11.6649,8.69667,15.2851,0.172312,0.334487,1.98665,0.20272,0.63,,,,,221.0,751.0,,513.0,,104.0,18.0,5.2,255.0,22.0,131.0,9.9,,,86.0,12.0,21.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
59,OIB,Hawaii,Rhodes_1996,samp.R442-2.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,47.2345,1.65042,8.59638,11.5251,7.17884,21.6378,0.17213,0.253133,1.57955,0.17213,0.51,,,,,189.0,1398.0,,997.0,,108.0,13.0,4.0,201.0,17.4,108.0,8.8,,,72.0,7.0,17.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
60,OIB,Hawaii,Rhodes_1996,samp.R446-2.40,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,48.9424,2.2058,10.5838,11.4443,8.67141,15.3394,0.172012,0.414852,1.98319,0.24284,0.93,,,,,221.0,939.0,,601.0,,117.0,18.0,7.0,270.0,23.8,160.0,13.5,,,105.0,12.0,31.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
61,OIB,Hawaii,Rhodes_1996,samp.R452-3.90,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,50.5351,2.62625,13.1615,11.4247,10.5656,8.48481,0.181817,0.444442,2.31312,0.262625,0.99,,,,,259.0,348.0,,167.0,,112.0,21.0,7.5,341.0,26.3,168.0,14.9,,,133.0,11.0,33.0,,,,,,,,,,,,,,,,4.0,,,,,,,,0.2,0.89
62,OIB,Hawaii,Rhodes_1996,samp.R457-4.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.6542,2.46244,12.1501,11.4433,9.81937,11.1874,0.17227,0.486408,2.36111,0.263471,1.02,,,,,242.0,669.0,,285.0,,111.0,20.0,7.7,336.0,24.5,167.0,14.6,,,134.0,12.0,34.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
63,OIB,Hawaii,Rhodes_1996,samp.R463-6.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.4592,2.44205,11.9063,11.5795,9.63648,11.9468,0.172261,0.445852,2.1482,0.263458,0.9,,,,,234.0,712.0,,322.0,,110.0,21.0,7.5,331.0,24.1,161.0,14.1,,,121.0,12.0,30.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
64,OIB,Hawaii,Rhodes_1996,samp.R464-7.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.3831,2.37954,12.0395,11.3798,9.81181,11.8167,0.172137,0.435406,2.32891,0.253143,1.05,,,,,228.0,713.0,,318.0,,115.0,19.0,6.9,331.0,22.7,161.0,13.7,,,104.0,9.0,35.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
65,OIB,Hawaii,Rhodes_1996,samp.R466-5.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/SHIELDSTAGE/PACIFICOCEAN,0.324,0.123,Stratigraphic,19.74,-155.05,49.7117,2.5882,12.0513,11.617,9.77653,11.1717,0.171873,0.363966,2.27479,0.272974,0.93,,,,,240.0,661.0,,310.0,,112.0,20.0,5.5,341.0,25.3,171.0,15.3,,,121.0,11.0,31.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
66,OIB,Hawaii,Rhodes_1996,samp.R055-0.75,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.6804,1.83815,12.0591,10.9507,9.32205,12.2813,0.171695,0.343391,2.15124,0.201994,0.72,,,,,231.0,611.0,,415.0,,100.0,17.0,5.1,266.0,20.8,114.0,7.9,,,60.0,6.0,24.0,,,,,,,,,,,,,,,,4.0,,,,,,,,0.2,0.89
67,OIB,Hawaii,Rhodes_1996,samp.R068-1.25,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,45.3104,0.783847,5.63962,11.3948,5.10009,30.3053,0.173057,0.132338,1.06888,0.0916184,0.33,,,,,133.0,2165.0,,1277.0,,99.0,10.0,2.2,129.0,9.8,54.0,3.9,,,38.0,6.0,11.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2,0.89
68,OIB,Hawaii,Rhodes_1996,samp.R075-1.70,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.511,1.83713,12.0423,10.8084,9.79129,12.012,0.1716,0.333106,2.28127,0.211976,0.69,,,,,215.0,880.0,,330.0,,105.0,18.0,4.9,285.0,21.9,119.0,7.9,,,70.0,4.0,23.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
69,OIB,Hawaii,Rhodes_1996,samp.R083-3.70,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.0393,1.48849,9.99417,10.9334,8.53605,17.6189,0.172139,0.263271,1.78214,0.172139,0.54,,,,,185.0,1272.0,,581.0,,97.0,15.0,3.7,231.0,18.1,96.0,7.0,,,69.0,6.0,18.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
70,OIB,Hawaii,Rhodes_1996,samp.R091-2.30,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,47.8428,1.46302,9.42836,11.5279,7.55894,20.0454,0.182878,0.193037,1.61542,0.142238,0.36,,,,,196.0,1271.0,,782.0,,105.0,15.0,2.3,203.0,16.0,91.0,6.5,,,58.0,6.0,12.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
71,OIB,Hawaii,Rhodes_1996,samp.R096-1.80,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,48.1906,1.62395,9.69292,11.6168,7.71374,18.8682,0.182694,0.223292,1.72544,0.162395,0.63,,,,,205.0,1145.0,,707.0,,102.0,15.0,3.3,217.0,19.1,104.0,7.4,,,85.0,7.0,21.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
72,OIB,Hawaii,Rhodes_1996,samp.R103-2.65,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,48.1371,1.58938,9.7489,11.6323,7.74445,18.9005,0.172099,0.212593,1.71087,0.151852,0.6,,,,,199.0,1131.0,,753.0,,109.0,16.0,2.9,213.0,16.9,96.0,6.8,,,66.0,5.0,20.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
73,OIB,Hawaii,Rhodes_1996,samp.R108-4.45,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.4531,2.02176,13.2021,11.5882,10.2402,9.64382,0.181959,0.181959,2.28459,0.202176,0.75,,,,,210.0,387.0,,152.0,,96.0,21.0,2.4,281.0,23.8,118.0,7.9,,,74.0,9.0,25.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
74,OIB,Hawaii,Rhodes_1996,samp.R110-3.10,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.7346,1.87008,12.5042,11.3786,9.74461,10.8667,0.181953,0.283038,2.2542,0.181953,0.57,,,,,199.0,524.0,,208.0,,97.0,18.0,4.3,262.0,21.1,107.0,7.2,,,73.0,9.0,19.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
75,OIB,Hawaii,Rhodes_1996,samp.R111-0.90,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.2551,2.11803,13.7115,11.5899,10.4179,9.15112,0.182414,0.152012,2.21937,0.202683,0.54,,,,,269.0,473.0,,147.0,,113.0,20.0,0.9,277.0,24.5,127.0,8.5,,,63.0,5.0,18.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
76,OIB,Hawaii,Rhodes_1996,samp.R114-3.50,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,50.1646,1.71442,11.9401,11.7934,9.31267,12.4778,0.182601,0.253613,1.99847,0.162312,0.51,,,,,220.0,697.0,,283.0,,103.0,17.0,3.9,241.0,20.3,100.0,6.8,,,74.0,7.0,17.0,,,,,,,,,,,,,,,,4.0,,,,,,,,0.2,0.89
77,OIB,Hawaii,Rhodes_1996,samp.R121-2.45,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.4059,1.85424,11.1862,11.1686,8.95711,14.8441,0.172252,0.233047,2.00623,0.172252,0.51,,,,,225.0,882.0,,543.0,,110.0,16.0,3.3,243.0,20.3,110.0,8.0,,,65.0,6.0,17.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
78,OIB,Hawaii,Rhodes_1996,samp.R126-0.90,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.6077,1.80318,10.9406,11.1479,8.76263,15.2865,0.172214,0.253255,1.85383,0.172214,0.6,,,,,218.0,898.0,,580.0,,106.0,17.0,3.0,239.0,20.0,107.0,7.9,,,60.0,2.0,20.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
79,OIB,Hawaii,Rhodes_1996,samp.R128-0.45,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,46.0304,1.07638,7.66665,11.2294,5.78807,26.5236,0.172627,0.101545,1.30993,0.101545,0.42,,,,,150.0,1257.0,,1440.0,,106.0,11.0,1.6,155.0,14.5,66.0,4.4,,,42.0,0.0,14.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
80,OIB,Hawaii,Rhodes_1996,samp.R129-5.50,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,47.1343,1.37944,9.30109,11.1071,7.18121,21.8581,0.17243,0.0912866,1.63302,0.142001,0.57,,,,,194.0,976.0,,1114.0,,108.0,14.0,0.8,193.0,18.4,86.0,6.4,,,31.0,2.0,19.0,,,,,,,,,,,,,,,,4.0,,,,,,,,0.2,0.89
81,OIB,Hawaii,Rhodes_1996,samp.R133-6.10,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,48.7227,1.65882,10.7317,11.1218,8.37501,16.9827,0.171951,0.202295,1.87123,0.161836,0.57,,,,,199.0,832.0,,702.0,,94.0,15.0,2.5,222.0,21.7,99.0,6.4,,,45.0,5.0,19.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
82,OIB,Hawaii,Rhodes_1996,samp.R135-3.50,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,47.6511,1.67978,10.7567,11.5181,8.30782,17.8805,0.182145,0.141668,1.73038,0.151787,0.63,,,,,214.0,880.0,,808.0,,107.0,15.0,1.7,209.0,21.3,99.0,6.3,,,27.0,3.0,21.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
83,OIB,Hawaii,Rhodes_1996,samp.R142-1.60,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,48.954,1.94278,12.4662,11.3809,9.6633,13.0733,0.182136,0.172017,1.98325,0.182136,0.6,,,,,246.0,586.0,,461.0,,107.0,18.0,2.3,251.0,22.2,118.0,8.5,,,37.0,5.0,20.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2,0.89
84,OIB,Hawaii,Rhodes_1996,samp.R150-0.05,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.3595,1.80041,11.0452,11.2035,8.63791,15.3642,0.171949,0.262981,1.97236,0.182064,0.6,,,,,212.0,787.0,,589.0,,99.0,17.0,4.4,239.0,20.1,110.0,8.1,,,61.0,4.0,20.0,,,,,,,,,,,,,,,,2.0,,,,,,,,0.2,0.89
85,OIB,Hawaii,Rhodes_1996,samp.R153-3.05,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.055,0.045,Stratigraphic,19.74,-155.05,49.4202,1.85767,11.2268,11.074,8.90472,14.9422,0.171633,0.232209,1.98892,0.181729,0.69,,,,,214.0,756.0,,561.0,,95.0,18.0,2.9,253.0,20.9,109.0,7.3,,,69.0,8.0,23.0,,,,,,,,,,,,,,,,3.0,,,,,,,,0.2,0.89
101,OIB,Hawaii,Lipman_1990,samp.77L-1D,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/NINOLEBASALT/PACIFICOCEAN,0.15,0.05,Stratigraphic,19.16,-155.52,51.9426,2.15542,13.9647,10.9538,11.0099,7.21509,0.172029,0.208459,2.16554,0.212506,0.648,,,31.8,,275.0,313.0,,101.0,,111.0,20.0,3.3,272.0,24.6,124.0,9.5,,,,7.91,21.6,,15.1,4.54,1.6,,0.78,,1.5,,,2.09,0.29,2.96,0.8,,2.0,,,,,,,,0.2,0.89
109,OIB,Hawaii,Dzurisin_1995,samp.L-86-132,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.002,0.001,Stratigraphic,19.4,-155.27,49.4408,2.51207,14.2117,11.7071,10.4086,8.20678,0.170141,0.370306,1.8215,0.250207,0.99,0.9,,,,,382.0,,88.0,91.0,78.0,,5.0,243.0,23.0,169.0,13.0,,,97.0,18.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
110,OIB,Hawaii,Dzurisin_1995,samp.L-86-133A,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.002,0.001,Stratigraphic,19.4,-155.27,50.7994,2.47973,13.8544,11.2918,11.0433,7.57975,0.17067,0.381497,2.04804,0.240946,1.29,0.11,,,,,463.0,,168.0,129.0,103.0,,9.0,305.0,22.0,146.0,2.0,,,115.0,10.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
111,OIB,Hawaii,Dzurisin_1995,samp.L-86-133B,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.002,0.001,Stratigraphic,19.4,-155.27,50.5295,2.35206,12.8566,11.2994,10.5643,9.61754,0.169428,0.378722,2.01321,0.21926,0.93,,,,,,339.0,,125.0,137.0,96.0,,19.0,327.0,33.0,156.0,0.0,,,127.0,28.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
112,OIB,Hawaii,Dzurisin_1995,samp.L-86-133C,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.002,0.001,Stratigraphic,19.4,-155.27,48.4616,2.53414,14.8414,11.8099,10.2981,7.9255,0.171635,0.363462,1.45385,0.242308,0.96,1.88,,,,,542.0,,249.0,127.0,107.0,,11.0,318.0,31.0,149.0,18.0,,,121.0,5.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
113,OIB,Hawaii,Dzurisin_1995,samp.L-85-45B,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.002,0.001,Stratigraphic,19.4,-155.27,49.4619,2.79877,13.027,11.8133,10.6862,8.30472,0.173015,0.468158,2.10671,0.305321,1.38,0.84,,,,,543.0,,199.0,114.0,97.0,,12.0,357.0,22.0,167.0,15.0,,,129.0,27.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
114,OIB,Hawaii,Dzurisin_1995,samp.L-85-45C,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.002,0.001,Stratigraphic,19.4,-155.27,49.0533,2.70847,13.442,11.6438,10.7336,7.9348,0.160502,0.44138,2.13668,0.300941,1.17,1.44,,,,,457.0,,167.0,111.0,113.0,,16.0,342.0,26.0,166.0,16.0,,,124.0,23.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
115,OIB,Hawaii,Dzurisin_1995,samp.L-83-51,Kilauea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/EASTRIFTZONE/PUUOOERUPTION/PACIFICOCEAN,0.002,0.001,Stratigraphic,19.33,-155.11,49.0639,2.164,11.9668,11.8445,9.68314,11.4682,0.179502,0.329087,1.93463,0.209419,0.87,1.16,,,,,726.0,,253.0,115.0,83.0,,6.0,281.0,20.0,125.0,10.0,,,67.0,11.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
116,OIB,Hawaii,Dzurisin_1995,samp.L-81-61D,Kilauea,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.002,0.001,Stratigraphic,19.44,-155.28,49.3197,2.2655,12.3299,12.7181,10.2248,10.2248,0.180438,0.400974,2.10511,0.23056,0.72,,,,,,697.0,,256.0,124.0,83.0,,17.0,328.0,29.0,138.0,15.0,,,89.0,6.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.89
