Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
1,MARR212,Galeetal./thisstudy,WASPLUM-5-034-002,,,,,ICP-MS,,,GL,-32.657,-14.494,51.05,1.76,14.47,10.4,11.29,7,0.21,0.21,2.92,0.17,,,7.2,42.4,,318,160,42.2,57,78,89.6,16.3,3.691,142,37.6,121,7.953,,0.043,0.8,6.317,16.463,2.541,12.782,4.049,1.451,5.09268,0.95,6.178,1.342,3.84028,,3.54,0.55,2.985,0.463,,0.829,0.525,0.157,,,,,
1,MARR212,Galeetal./thisstudy,WASPLUM-5-038-001,,,,,ICP-MS,,,GL,-33.004,-14.43,50.41,1.47,15.94,9.14,11.2,7.84,0.18,0.32,2.67,0.15,,,4.1,28.2,,174,281,38.9,123,77,78.1,14.1,4.845,204,19,83.4,9.955,,0.054,0.73,6.422,14.8,2.047,9.615,2.721,1.033,3.08202,0.544,3.355,0.691,1.92221,,1.709,0.26,1.984,0.574,,0.792,0.652,0.204,,,,,
1,MARR212,Galeetal./thisstudy,WASPLUM-5-039-001,,,,,ICP-MS,,,GL,-32.998,-14.39,50.87,1.44,14.61,10.03,11.85,7.46,0.17,0.12,2.95,0.12,,,5.8,41.9,,272,208,42.4,56,93,72.6,14.6,1.781,126,29.9,86.5,3.967,,0.021,0.58,3.845,11.093,1.817,9.505,3.136,1.188,4.05294,0.76,4.962,1.07,3.11648,,2.904,0.45,2.205,0.245,,0.531,0.269,0.087,,,,,
1,MARR212,Galeetal./thisstudy,WASPLUM-5-034-001,,,,,ICP-MS,,,GL,-32.657,-14.494,49.81,1.22,15.93,9.16,11.94,8.5,0.16,0.13,2.61,0.12,,,5.2,38.7,,248,330,43.6,119,87,68,14.3,2.371,129,27.3,81.7,5.042,,0.027,0.56,4.193,11.481,1.791,9.147,2.881,1.078,3.68094,0.692,4.53,0.984,2.83936,,2.67,0.41,2.069,0.297,,0.468,0.342,0.105,,,,,
1,MARR212,Galeetal./thisstudy,WASPLUM-5-044-001,,,,,ICP-MS,,,GL,-33.27,-14.327,50.77,1.29,14.86,9.13,12.41,8.11,0.15,0.12,2.67,0.12,,,5.7,40.9,,266,384,42.7,92,93,73,14,1.731,114,29.3,77,3.718,,0.02,0.49,3.394,9.579,1.574,8.509,2.9,1.096,3.82695,0.72,4.729,1.031,2.9531,,2.739,0.42,2.004,0.217,,0.495,0.25,0.078,,,,,
1,MARR214,Galeetal./thisstudy,WASPLUM-5-051-003,,,,,ICP-MS,,,GL,-33.773,-14.57,,,,,,,,,,,,,6.3,35.9,,261,335,42,150,70,76,14.5,1.444,102,33.4,93.9,2.586,,0.018,0.57,3.165,10.224,1.785,9.842,3.369,1.207,4.44075,0.843,5.526,1.214,3.5125,,3.281,0.51,2.464,0.162,,0.57,0.184,0.051,,,,,
1,MARR214,Galeetal./thisstudy,WASPLUM-5-053-002,,,,,ICP-MS,,,GL,-33.921,-14.524,50.58,1.62,15.23,9.49,11.66,7.71,0.23,0.08,2.96,0.13,,,6.3,38.5,,282,323,40.7,111,74,76.4,14.8,1.014,117,36.4,104,1.966,,0.014,0.63,3.106,10.639,1.927,10.7,3.783,1.361,4.86576,0.916,6.02,1.296,3.73791,,3.472,0.53,2.687,0.134,,0.788,0.138,0.039,,,,,
1,MARR214,Galeetal./thisstudy,WASPLUM-5-050-002,,,,,ICP-MS,,,GL,-33.695,-14.571,50.32,1.45,15.78,9.03,11.45,8.47,0.2,0.1,2.73,0.12,,,6,32,,231,312,36.4,118,64,69.2,13.1,1.488,105,33.7,100.3,2.579,,0.02,0.62,3.261,10.373,1.795,9.926,3.411,1.177,4.46214,0.838,5.408,1.179,3.44632,,3.13,0.49,2.526,0.159,,0.612,0.19,0.051,,,,,
1,MARR214,Galeetal./thisstudy,WASPLUM-5-054-001,,,,,ICP-MS,,,GL,-33.967,-14.523,50.35,1.36,15.62,9.03,11.85,8.4,0.17,0.07,2.75,0.1,,,6.2,36.2,,257,360,40.4,109,76,69,14.3,0.781,105,30.5,82.3,1.507,,0.01,0.54,2.444,8.322,1.503,8.354,2.945,1.075,3.80928,0.718,4.672,1.012,2.90037,,3.032,0.46,2.249,0.105,,0.561,0.108,0.034,,,,,
1,MARR214,Galeetal./thisstudy,WASPLUM-5-053-001,,,,,ICP-MS,,,GL,-33.921,-14.524,50.5,1.1,15.64,8.56,12.42,8.71,0.13,0.05,2.52,0.09,,,5.5,36.2,,230,382,42.5,134,86,66.1,13.4,0.879,97,27.5,62.9,1.505,,0.011,0.38,1.965,6.411,1.154,6.768,2.527,0.992,3.50517,0.669,4.484,0.977,2.8466,,2.628,0.4,1.753,0.096,,0.454,0.115,0.031,,,,,
1,MARR216,Arevaloetal.(2009),AII0107-7-018-007,,,,,ICP-MS,,,,-34.553,-15.147,51.46,1.93,14.96,10.49,10.91,6.88,,0.15,2.97,0.18,,,,40.9,1.926644407,,221,,,,,,,124,40.8,120.2,3.08521,,,,4.34719,13.6087,2.26809,12.5139,4.22707,1.49952,5.90814,1.06695,6.90448,1.53063,4.50284,,4.36345,0.64,3.28505,0.216805,,0.642254,0.246,0.061,,,,,
1,MARR216,Kelley/Kingsley/andSchilling/inrevision,AII0107-7-018-028,,,,,ICP-MS,,,GL,-34.553,-15.147,,,,,,,,,,,,,6,38.4,1.300834725,265,317,41.8,121,70,,15.2,0.6,109,32.6,85.3,1.313,0.812,,,2.26,8.32,1.47,8.16,3.01,1.094,4.07,0.804,5.4,1.203,3.5,,3.29,0.49,1.84,0.0987,0.021,0.425,0.098,0.031,0.703068,0.512998,18.122,15.493,38.091
1,MARR22,SCHILLING/1999,TRI0139-024-001G,,,,,ICP-MS-ID,,,GL,69.73,-15.74,,,,,,,,,,,,,,,,,,,,,,,0.7,70,,,,,,,,,,5.49,2.26,,,,,,,,,,,,,0.23,0.075,0.03,0.702764,0.513213,17.987,15.405,37.512
1,MARR22,SCHILLING/1999,TRI0139-023-001G,,,,,ICP-MS-ID,,,GL,69.73,-15.59,,,,,,,,,,,,,,,,,,,,,,,0.7,70,,,,,,,,,,5.62,2.32,,,,,,,,,,,,,0.154,0.077,0.032,0.702795,0.513156,18.032,15.452,37.646
1,MARR22,Kelley/Kingsley/andSchilling/inrevision,TRI0139-024-001,,,,,ICP-MS,,,GL,69.73,-15.74,,,,,,,,,,,,,6.3,41,0.877295492,288,265,43.6,96,84,86.3,16.7,0.7,66,25.4,48.4,0.947,0.196,0.013,,1.26,4.36,0.85,4.84,2,0.78,3.09,0.575,3.91,0.885,2.62,,2.64,0.4,0.802,0.0636,0.017,0.344,0.093,0.03,0.702777,0.513201,18.005,15.425,37.568
1,MARR22,Kelley/Kingsley/andSchilling/inrevision,TRI0139-023-001,,,,,ICP-MS,,,GL,69.73,-15.59,51.34,1.13,13.76,12.25,11.22,7.52,0.11,0.04,2.25,,,,6.4,49.3,1.046410684,357,82,52.6,60,102,98.5,18.5,0.81,75,30,53.9,1.12,0.351,0.014,,1.6,5.17,0.99,5.81,2.38,0.94,3.61,0.696,4.72,1.076,3.17,,3.18,0.48,1.008,,0.021,0.381,0.106,0.032,0.702806,0.513198,18.007,15.424,37.569
1,MARR227,LEROUX/2000,EWI9309-044-002,,,,,LAICP,,,GL,-40.862,-16.792,50.76,1.38,14.47,10.12,11.76,8.2,0.15,0.08,2.64,0.12,,,,47,,,,,85,,,,0.85,97,33,84,2.31,,,,3.17,9.23,,9.14,3.11,1.21,4.47,,5.13,,3.23,,3.23,,,0.16,,,0.21,,0.702876,0.51296,18.273,15.508,38.113
1,MARR227,LEROUX/2000,EWI9309-044-005,,,,,LAICP,,,GL,-40.862,-16.792,49.99,1.44,14.73,10.08,12.05,8.29,0.2,0.09,2.65,0.14,,,,47,,,,,91,,,,0.96,97,33,84,2.19,,,,3.24,9.21,,9.09,3.21,1.12,4.86,,5.13,,3.46,,3.39,,,0.17,,,0.2,0.04,,,,,
1,MARR227,LEROUX/2000,EWI9309-044-010,,,,,LAICP,,,GL,-40.862,-16.792,50.26,1.42,14.65,9.89,12.05,8.41,0.19,0.09,2.6,0.1,,,,47,,,,,88,,,,1.08,98,33,85,2.22,,,,3.17,9.13,,8.99,3.34,1.1,4.8,,5.22,,3.34,,3.19,,,0.12,,,0.18,,,,,,
1,MARR227,LEROUX/2000,EWI9309-044-007,,,,,LAICP,,,GL,-40.862,-16.792,50.15,1.42,14.69,10.01,11.98,8.31,0.18,0.09,2.72,0.11,,,,47,,,,,90,,,,0.83,97,33,84,2.13,,,,3.13,8.92,,9.4,3.31,1.17,4.52,,5.08,,3.3,,3.31,,,0.13,,,0.2,0.05,,,,,
1,MARR227,LEROUX/2000,EWI9309-044-009,,,,,LAICP,,,GL,-40.862,-16.792,50.08,1.4,14.69,10.03,12.05,8.45,0.16,0.08,2.61,0.12,,,,47,,,,,85,,,,0.85,100,34,89,2.26,,,,3.21,9.74,,9.25,3.22,1.14,4.99,,5.24,,3.45,,3.57,,,,,,0.23,0.05,,,,,
1,MARR227,LEROUX/2000,EWI9309-044-011,,,,,LAICP,,,GL,-40.862,-16.792,50,1.39,14.52,10.5,11.92,8.32,0.15,0.08,2.69,0.12,,,,46,,,,,89,,,,0.87,97,32,82,2.15,,,,3.24,9,,8.82,2.83,1.14,4.88,,5.28,,3.38,,3.19,,,0.14,,,0.17,0.05,,,,,
1,MARR227,LEROUX/2000,EWI9309-044-004,,,,,LAICP,,,GL,-40.862,-16.792,50.13,1.4,14.68,10.15,11.92,8.38,0.14,0.09,2.63,0.15,,,,46,,,,,90,,,,1.03,95,32,82,2.32,,,,3.11,8.85,,8.79,3.06,1.16,4.68,,5.19,,3.34,,3.04,,,0.15,,,0.17,0.04,,,,,
1,MARR227,LEROUX/2000,EWI9309-045-002,,,,,LAICP,,,GL,-40.587,-16.772,49.64,1.03,15.97,9.19,11.93,9.31,0.13,0.05,2.35,0.13,,,,38,,,,,133,,,,0.36,96,23,55,1.17,,,,2.14,6.11,,5.73,2.09,0.8,3.7,,3.65,,2.28,,2.31,,,,,,0.08,0.02,,,,,
1,MARR227,LEROUX/2000+ADs-LEROUX/2001,EWI9309-044-008,,,,,LAICP+ADs-LA-ICP-MS,,,GL,-40.862,-16.792,50.06,1.42,14.67,10.26,11.89,8.35,0.18,0.08,2.61,0.17,,,,48,,,,,84,,,,0.93,98,34,87,2.3,,,,3.29,9.49,,9.9,3.15,1.16,4.87,,5.6,,3.44,,3.39,,,,,,0.21,0.05,,,,,
1,MARR227,LEROUX/2000+ADs-LEROUX/2001,EWI9309-044-006,,,,,LAICP+ADs-LA-ICP-MS,,,GL,-40.862,-16.792,49.96,1.39,14.72,10.04,12.05,8.49,0.17,0.08,2.65,0.14,,,,49,,,,,86,,,,1.02,101,36,88,2.45,,,,3.48,9.35,,9.71,3.21,1.18,5,,5.75,,3.4,,3.37,,,0.17,,,0.24,,,,,,
1,MARR227,LEROUX/2000+ADs-LEROUX/2001,EWI9309-045-004,,,,,LAICP+ADs-LA-ICP-MS,,,GL,-40.587,-16.772,49.37,1.02,16.1,8.98,12.05,9.61,0.15,0.04,2.35,0.06,,,,40,,,,,139,,,,0.4,94,24,56,1.17,,,,2.14,6.14,,5.88,2.33,0.81,3.45,,3.82,,2.44,,2.46,,,,,,0.13,,,,,,
1,MARR227,LEROUX/2000+ADs-LEROUX/2001,EWI9309-044-001,,,,,LAICP+ADs-LA-ICP-MS,,,GL,-40.862,-16.792,50.8,1.45,14.35,10.19,11.68,8.22,0.13,0.08,2.64,0.14,,,,47,,,,,80,,,,1.06,96,34,86,2.35,,,,3.19,9.05,,8.88,3.31,1.14,4.52,,5.1,,3.07,,3.49,,,,,,0.22,,,,,,
1,MARR227,Kelley/Kingsley/andSchilling/inrevision,EWI9309-044-003,,,,,ICP-MS,,,GL,-40.862,-16.79,50.69,1.33,14.33,10.06,12.08,8.17,0.16,0.07,2.7,0.11,,,4.9,38.3,1.268948247,276,311,40,99,76,81.5,16.3,1.16,108,31.6,87.4,2.136,1.011,,,3.02,10.11,1.67,9.07,3.18,1.124,4.23,0.807,5.37,1.18,3.39,,3.24,0.48,1.94,0.1445,0.017,0.315,0.173,0.041,0.702794,0.512774,18.271,15.507,38.11
1,MARR227,Kelley/Kingsley/andSchilling/inrevision,AII0107-7-007-003,,,,,ICP-MS,,,GL,-40.438,-16.75,,,,,,,,,,,,,6.5,38.2,1.339398998,283,352,45.1,155,70,89.3,15.4,0.9,96,32.1,84.4,1.839,0.817,,,2.63,9.13,1.6,8.79,3.16,1.117,4.18,0.815,5.48,1.207,3.48,,3.3,0.49,1.88,0.129,0.018,0.38,0.14,0.043,0.702911,0.512999,18.177,15.503,38.001
1,MARR227,Kelley/Kingsley/andSchilling/inrevision,AII0107-7-007-010,,,,,ICP-MS,,,GL,-40.438,-16.75,,,,,,,,,,,,,3.8,39.4,1.330383973,283,369,47.1,166,73,89.8,16.2,0.9,100,34.6,89.5,1.905,0.864,,,2.68,9.33,1.63,9.09,3.3,1.173,4.37,0.858,5.73,1.278,3.76,,3.52,0.53,2.03,0.134,0.02,0.575,0.152,0.045,0.702927,0.513041,18.164,15.5,37.977
1,MARR227,Kelley/Kingsley/andSchilling/inrevision,EWI9309-045-003,,,,,ICP-MS,,,GL,-40.587,-16.77,49.65,0.96,15.95,9.12,12.01,9.49,0.13,0.03,2.36,0.06,,,4.4,31.8,0.858263773,201,343,44.2,177,82,66.7,13.6,,104,22.5,56.3,0.919,0.309,,,2.05,6.74,1.08,5.87,2.02,0.797,2.99,0.482,3.61,0.8,2.35,,2.29,0.36,0.91,0.0593,0.016,0.261,0.07,0.015,0.70317,0.512977,18.276,15.527,38.197
1,MARR227,Kelley/Kingsley/andSchilling/inrevision,EWI9309-045-001a,,,,,ICP-MS,,,GL,-40.587,-16.77,,,,,,,,,,,,,5.2,37.1,1.028547579,236,394,48.6,177,103,67.8,15.6,0.61,113,25.5,63.9,1.046,0.371,0.013,,2.16,7.32,1.18,6.38,2.25,0.89,3.26,0.604,3.97,0.9,2.64,,2.57,0.39,1.1,0.0679,0.021,0.29,0.083,0.019,,,,,
1,MARR227,Kelley/Kingsley/andSchilling/inrevision,EWI9309-045-001b,,,,,ICP-MS,,,GL,-40.587,-16.77,49.07,0.92,16.69,8.76,12.26,9.43,0.16,0.04,2.34,0.08,,,3.9,34.3,0.943071786,218,371,46,165,95,68.1,15.8,0.58,108,24.9,62.3,1.019,0.301,0.011,,2.23,6.98,1.14,6.08,2.16,0.842,3.12,0.57,3.89,0.87,2.57,,2.48,0.38,1.04,0.0673,0.021,0.354,0.076,0.021,,,,,
1,MARR228,LEROUX/2000+ADs-LEROUX/2001,EWI9309-043-003,,,,,LAICP+ADs-LA-ICP-MS,,,GL,-41.248,-16.603,50.85,1.49,14.38,10.24,11.48,8.1,0.14,0.1,2.75,0.12,,,,45,,,,,95,,,,1.08,103,34,87,2.44,,,,3.35,9.29,,9.45,3.45,1.08,4.81,,5.17,,3.48,,3.33,,,0.18,,,0.2,0.04,,,,,
1,MARR228,JennerandO'Neill/2012,AII0107-7-006-036,,,,,LA-ICP-MS,,,GL,-41.26,-16.6,50.22,1.52,14.92,9.96,11.32,8.55,,0.11,2.68,0.17,,,5.6,39.4,1.551970159,317,348,44.2,142,74,103.9,17.8,1.717441323,106,30.1,87.5,2.739889456,1.129631075,0.021,0.501228641,3.731455196,10.99683827,1.812686446,10.06565703,3.491022007,1.228067579,4.459281047,0.798103942,5.463623293,1.153956916,3.34812298,,3.378476263,0.47,2.411889905,0.156551537,0.01,0.566396903,0.215,0.066,,,,,
1,MARR228,JennerandO'Neill/2012,AII0107-7-006-039,,,,,LA-ICP-MS,,,GL,-41.26,-16.6,50.37,1.43,15.78,9.45,11.65,7.97,,0.09,2.6,0.15,,,5.7,38.8,1.445437246,302,339,42.8,126,78,99.3,17.8,1.563644737,104,28.4,80.8,2.549009809,1.098302633,0.018,0.426573873,3.310591489,10.10317262,1.679263488,9.32966749,3.2749656,1.158922101,4.130079911,0.750965896,4.955764991,1.085467867,3.116839624,,3.153119759,0.43,2.221355614,0.150544479,0.009,0.514107383,0.202,0.06,,,,,
1,MARR228,JennerandO'Neill/2012,AII0107-7-006-046,,,,,LA-ICP-MS,,,GL,-41.26,-16.6,49.97,1.41,15.64,9.78,11.61,8.16,,0.08,2.69,0.16,,,5.4,40.9,1.450508507,294,332,44.1,109,88,99.5,17.7,1.340500711,115,28.4,80.5,2.386277568,1.084508649,0.017,0.456925572,3.395009059,10.10051353,1.673391628,9.241216447,3.240853274,1.150171689,4.124743058,0.754624909,5.01464569,1.111743514,3.222737937,,3.260318626,0.45,2.195766469,0.141743026,0.008,0.509132509,0.177,0.054,,,,,
1,MARR228,Kelley/Kingsley/andSchilling/inrevision,AII0107-7-006-020,,,,,ICP-MS,,,GL,-41.248,-16.603,49.77,1.37,15.79,9.65,11.71,8.11,,0.1,2.82,0.15,,,4.3,36.8,1.24457429,256,318,42.7,120,76,86.6,15.1,1.16,112,31.6,86.8,2.364,0.778,,,2.9,9.66,1.64,8.76,3.07,1.094,4.11,0.784,5.22,1.166,3.4,,3.23,0.48,1.79,0.159,0.02,0.421,0.182,0.053,0.703157,0.512908,18.121,15.515,38.064
1,MARR23,DEVEY/1994,POS0158-457-001,,,,,ICP-MS,,,WR,68.08,-18.24,50.3,1.35,13.25,13.72,10.64,6.56,0.23,0.09,2.01,0.11,,,,44,,,67,49,47,90,112,,1.59,71,30.6,63,2.87,,,,2.63,7.99,1.42,7.93,3.01,1.08,3.99,0.8,5.58,1.23,3.74,,3.77,0.55,2.19,,,0.29,0.119,0.051,0.7028,0.513139,17.965,15.422,37.594
1,MARR23,DEVEY/1994,POS0158-436-001,,,,,ICP-MS,,,WR,68.74,-17.62,50.54,1.64,13.1,14.89,10.49,6.27,0.24,0.11,2.22,0.13,,,,44,,,56,53,47,85,126,,1.92,74,38.3,81,3.32,,,,3.2,9.73,1.71,9.88,3.48,1.26,4.86,0.94,6.54,1.44,4.35,,4.28,0.65,2.8,,,0.308,0.241,0.111,0.7028,0.513227,17.927,15.413,37.543
1,MARR23,DEVEY/1994,POS0158-445-001,,,,,ICP-MS,,,WR,68.36,-17.96,50.81,1.39,13.84,13.04,11.05,6.84,0.21,0.14,2.13,0.13,,,,44,,,59,52,47,94,106,,2.12,96,29.4,68,3.79,,,,3.36,9.7,1.56,8.34,2.89,1.08,3.81,0.74,5.03,1.09,3.31,,3.18,0.48,2.2,,,,,,0.70281,0.513194,17.999,15.439,37.635
1,MARR23,DEVEY/1994,POS0158-418-003,,,,,ICP-MS,,,WR,68.72,-17.69,50.68,1.11,14.22,12.45,11.33,7.68,0.21,0.11,1.75,0.08,,,,45,,,137,53,79,96,104,,1.14,72,26.7,47,2.48,,,,1.68,5.32,0.99,5.71,2.31,0.9,3.25,0.65,4.52,1.01,3.05,,3.01,0.46,1.74,,,0.238,0.101,0.059,0.70284,0.51319,17.967,15.419,37.586
1,MARR23,DEVEY/1994,POS0158-447-001,,,,,ICP-MS,,,WR,68.23,-18.18,50.11,0.93,15.1,10.5,12.48,8.77,0.19,0.06,1.5,0.07,,,,41,,,318,47,107,105,81,,1.25,80,20.3,42,2.33,,,,1.9,5.7,1,5.59,2.12,0.8,2.76,0.54,3.81,0.84,2.57,,2.58,0.37,1.53,,,,,,0.70288,0.51318,17.978,15.416,37.612
1,MARR23,DEVEY/1994,POS0158-404-003,,,,,ICP-MS,,,WR,67.98,-18.31,49.96,0.82,15.04,10.59,12.85,8.46,0.2,0.04,1.69,0.09,,,,45,,,148,50,75,128,78,,0.79,71,20.2,38,2.96,,,,1.38,4.18,0.77,4.22,1.64,0.67,2.38,0.46,3.32,0.73,2.21,,2.2,0.33,1.35,,,0.183,,,0.70289,0.513173,17.978,15.442,37.64
1,MARR23,DEVEY/1994,POS0158-404-001,,,,,ICP-MS,,,WR,67.98,-18.31,50.42,0.81,14.79,10.46,12.96,8.51,0.18,0.05,1.5,0.06,,,,48,,,161,54,81,137,80,,0.94,71,20.6,39,3.08,,,,1.37,4.04,0.74,4.25,1.67,0.68,2.41,0.49,3.29,0.73,2.22,,2.21,0.33,1.44,,,0.155,,,0.70294,0.51319,17.953,15.424,37.608
1,MARR23,SCHILLING/1999,TRI0139-021-002G,,,,,ICP-MS-ID,,,GL,68.63,-17.68,,,,,,,,,,,,,,,,,,,,,,,1.42,74,,,,,,,,,,9.22,3.58,,,,,,,,,,,,,0.391,0.15,0.091,0.702673,0.513135,17.955,15.433,37.645
1,MARR23,SCHILLING/1999,TRI0139-019-004G,,,,,ICP-MS-ID,,,GL,68.41,-18.06,,,,,,,,,,,,,,,,,,,,,,,1.14,71,,,,,,,,,,6.86,2.7,,,,,,,,,,,,,0.273,0.122,0.037,0.70271,0.513189,17.953,15.421,37.567
1,MARR23,SCHILLING/1999,TRI0139-016-001G,,,,,ICP-MS-ID,,,GL,67.9,-18.41,,,,,,,,,,,,,,,,,,,,,,,1.13,69,,,,,,,,,,6.78,2.65,,,,,,,,,,,,,0.272,0.129,0.037,0.702711,0.51314,18.028,15.408,37.588
1,MARR23,SCHILLING/1999,TRI0139-018-001G,,,,,ICP-MS-ID,,,GL,68.167,-18.133,,,,,,,,,,,,,,,,,,,,,,,1.01,83,,,,,,,,,,5.07,1.89,,,,,,,,,,,,,0.279,0.102,0.034,0.702775,0.513215,18.016,15.443,37.67
1,MARR23,Kelley/Kingsley/andSchilling/inrevision,TRI0139-019-004,,,,,ICP-MS,,,GL,68.41,-18.06,,,,,,,,,,,,,7.3,50.7,1.263105175,391,117,51.5,64,95,106.6,17.1,1.23,76,33,64.7,1.785,0.575,0.018,,2.14,6.83,1.26,7.07,2.77,1.03,4.05,0.791,5.23,1.228,3.6,,3.53,0.52,1.589,0.1297,0.016,0.368,0.139,0.038,0.70271,0.513189,18.067,15.447,37.718
1,MARR23,Kelley/Kingsley/andSchilling/inrevision,TRI0139-016-001,,,,,ICP-MS,,,GL,67.9,-18.41,50.93,1.33,13.16,14,10.78,6.88,0.13,0.07,2.28,,,,8.3,51.3,1.215025042,399,36,54.6,49,112,113.8,19.2,1.23,75,34.1,65.7,1.829,0.49,0.021,,2.16,6.8,1.23,6.9,2.76,1.04,4.11,0.79,5.29,1.225,3.63,,3.6,0.55,1.401,0.1464,0.019,0.419,0.148,0.04,0.70275,0.51314,17.965,15.425,37.61
1,MARR23,Kelley/Kingsley/andSchilling/inrevision,TRI0139-021-002,,,,,ICP-MS,,,GL,68.63,-17.68,49.77,1.74,12.65,16.32,10.29,6.02,,0.1,2.3,0.16,,,8.5,44.6,1.459098497,423,73,50,54,81,129.2,18.7,1.36,70,38.8,78.9,,0.597,0.021,,2.41,7.9,1.44,8.15,3.24,1.15,4.78,0.929,6.21,1.447,4.26,,4.3,0.63,1.82,0.1652,0.023,0.46,0.157,0.083,0.702767,0.513195,17.955,15.422,37.585
1,MARR23,Kelley/Kingsley/andSchilling/inrevision,TRI0139-020-001,,,,,ICP-MS,,,GL,68.37,-17.99,51.17,1.5,13.73,13.01,11.04,6.54,0.12,0.13,2.26,0.1,,,7.3,44.5,1.317028381,369,62,47.5,48,94,104.9,18.4,2.2,99,30.7,74.4,3.311,0.542,0.032,,3.49,10,1.62,8.31,2.86,1.06,3.97,0.742,4.87,1.102,3.26,,3.2,0.49,1.571,0.2205,0.022,0.516,0.249,0.078,0.702804,0.513163,17.991,15.431,37.609
1,MARR230,Kelley/Kingsley/andSchilling/inrevision,EWI9309-043-002,,,,,ICP-MS,,,GL,-42.185,-16.08,50.97,1.48,14.18,10.46,11.31,8.17,0.13,0.1,2.73,0.12,,,5.4,38.7,1.374624374,283,292,40.8,107,64,86.6,17.5,1.43,120,34,93.5,2.277,0.731,,,3.31,10.68,1.74,9.43,3.35,1.17,4.46,0.844,5.67,1.26,3.63,,3.47,0.51,2.03,0.1507,0.021,0.413,0.177,0.043,0.702923,0.51294,17.963,15.503,37.935
1,MARR230,Kelley/Kingsley/andSchilling/inrevision,EWI9309-043-001,,,,,ICP-MS,,,GL,-42.185,-16.08,49.89,1.46,14.79,10.45,11.63,8.21,0.17,0.11,2.8,0.12,,,5.3,39.8,1.411853088,290,299,41.8,118,73,88,17.7,1.47,118,34.9,95.5,2.355,0.717,,,3.41,11.03,1.8,9.91,3.43,1.208,4.55,0.876,5.84,1.31,3.74,,3.51,0.52,2.11,0.158,0.02,0.418,0.186,0.045,0.703126,0.512968,17.962,15.505,37.94
1,MARR232,LEROUX/2000,EWI9309-040-009,,,,,LAICP,,,GL,-44.41,-15.908,50.35,1.55,14.59,10.46,11.03,8.38,0.24,0.11,2.76,0.16,,,,42,,,,,112,,,,1.35,96,36,98,2.42,,,,3.48,10.2,,10.1,3.6,1.2,5.15,,5.91,,3.9,,3.52,,,,,0.6,0.19,0.04,,,,,
1,MARR232,LEROUX/2000,EWI9309-040-011,,,,,LAICP,,,GL,-44.41,-15.908,50.1,1.58,14.47,10.67,11.07,8.48,0.21,0.12,2.76,0.15,,,,44,,,,,114,,,,1.55,99,38,101,2.66,,,,3.69,10.1,,10.5,3.42,1.23,5.73,,5.88,,3.73,,3.72,,,0.2,,0.56,0.21,,,,,,
1,MARR232,LEROUX/2000,EWI9309-041-010,,,,,LAICP,,,GL,-43.427,-16.17,50.26,1.34,15.05,9.97,11.5,8.47,0.19,0.11,2.61,0.14,,,,43,,,,,107,,,,1.3,99,33,85,2.5,,,,3.31,9.18,,8.96,3.19,1.18,4.31,,5.33,,3.32,,2.92,,,,,,0.2,,,,,,
1,MARR232,LEROUX/2000,EWI9309-041-012,,,,,LAICP,,,GL,-43.427,-16.17,50.25,1.37,14.87,9.92,11.57,8.52,0.19,0.11,2.7,0.14,,,,42,,,,,102,,,,1.5,102,34,83,2.27,,,,3.44,9.42,,9.52,3.3,1.19,4.97,,5.33,,3.37,,3.37,,,,,0.2,0.2,0.05,,,,,
1,MARR232,LEROUX/2000,EWI9309-040-007,,,,,LAICP,,,GL,-44.41,-15.908,50.49,1.3,15.05,9.29,11.5,8.75,0.19,0.12,2.8,0.13,,,,41,,,,,128,,,,1.63,105,30,81,2.44,,,,3.43,8.95,,8.54,2.95,0.98,3.99,,4.87,,2.77,,2.95,,,0.17,,0.55,0.21,,,,,,
1,MARR232,LEROUX/2000,EWI9309-040-010,,,,,LAICP,,,GL,-44.41,-15.908,50.15,1.53,14.46,10.45,11.17,8.64,0.19,0.12,2.76,0.15,,,,43,,,,,119,,,,1.53,99,37,98,2.46,,,,3.79,10.2,,10,3.66,1.31,5.26,,5.81,,3.57,,3.58,,,0.17,,0.72,0.22,0.06,,,,,
1,MARR232,LEROUX/2000,EWI9309-041-009,,,,,LAICP,,,GL,-43.427,-16.17,50.15,1.32,14.81,10.27,11.43,8.47,0.17,0.11,2.75,0.14,,,,44,,,,,106,,,,1.34,96,32,82,2.2,,,,3.18,8.8,,9.06,3.03,1.18,4.56,,5.36,,3.12,,3.33,,,0.15,,,0.2,0.04,,,,,
