Author,Island,Volcano,Phase,SAMP_NO,Sample_Type,Latitude,Longitude,H2O wt%,Ce,FO_Host,Mg#_Rock,
Sides_2014,Hawaii,Kilauea,Shield,1969-812m1,Melt_Inclusion,,,0.678,27.87,86.92,62.114,
Sides_2014,Hawaii,Kilauea,Shield,1969-816m1,Melt_Inclusion,,,0.686,28.19,87.57,62.114,
Sides_2014,Hawaii,Kilauea,Shield,1969-816m2,Melt_Inclusion,,,0.676,30.22,87.57,62.114,
Sides_2014,Hawaii,Kilauea,Shield,1969-819m1,Melt_Inclusion,,,0.649,31.56,87.63,62.114,
Sides_2014,Hawaii,Kilauea,Shield,1969-821m1,Melt_Inclusion,,,0.659,24.63,88.08,62.114,
Sides_2014,Hawaii,Kilauea,Shield,1971-b10m1,Melt_Inclusion,,,0.189,32.17,82.4,53.15,
Sides_2014,Hawaii,Kilauea,Shield,1971-05m1,Melt_Inclusion,,,0.537,31.98,82.46,53.15,
Sides_2014,Hawaii,Kilauea,Shield,1971-06m1,Melt_Inclusion,,,0.552,24.95,82.36,53.15,
Sides_2014,Hawaii,Kilauea,Shield,1971-10m1,Melt_Inclusion,,,0.533,28.42,82.1,53.15,
Sides_2014,Hawaii,Kilauea,Shield,1971-10m2,Melt_Inclusion,,,0.537,30.21,82.3,53.15,
Sides_2014,Hawaii,Kilauea,Shield,1971-14m1,Melt_Inclusion,,,0.518,33.78,82.07,53.15,
Sides_2014,Hawaii,Kilauea,Shield,1971-14m2,Melt_Inclusion,,,0.23,32.41,81.98,53.15,
Sides_2014,Hawaii,Kilauea,Shield,1971-17m1,Melt_Inclusion,,,0.905,28.77,81.83,53.15,
Sides_2014,Hawaii,Kilauea,Shield,1971-22m1,Melt_Inclusion,,,0.574,35.1,81.86,53.15,
Sides_2014,Hawaii,Kilauea,Shield,1971-24m1,Melt_Inclusion,,,0.572,36.65,82.35,53.15,
Sides_2014,Hawaii,Kilauea,Shield,1971-24m2,Melt_Inclusion,,,0.559,28.69,82.33,53.15,
Sides_2014,Hawaii,Kilauea,Shield,1971-26m1,Melt_Inclusion,,,0.365,31.54,82.2,53.15,
Sides_2014,Hawaii,Kilauea,Shield,1973-01m1,Melt_Inclusion,,,0.498,24.8,86.21,57.55,
Sides_2014,Hawaii,Kilauea,Shield,1973-02m1,Melt_Inclusion,,,0.542,31.08,88.25,57.55,
Sides_2014,Hawaii,Kilauea,Shield,1973-03m1,Melt_Inclusion,,,0.492,30.4,88.49,57.55,
Sides_2014,Hawaii,Kilauea,Shield,1973-03m2,Melt_Inclusion,,,0.394,28.62,88.41,57.55,
Sides_2014,Hawaii,Kilauea,Shield,1973-07m1,Melt_Inclusion,,,0.494,29.84,87.82,57.55,
Sides_2014,Hawaii,Kilauea,Shield,1973-07m2,Melt_Inclusion,,,0.489,28.01,87.93,57.55,
Sides_2014,Hawaii,Kilauea,Shield,1973-11m1,Melt_Inclusion,,,0.472,33.66,87.41,57.55,
Sides_2014,Hawaii,Kilauea,Shield,1973-11bm1,Melt_Inclusion,,,0.536,44.36,87.55,57.55,
Sides_2014,Hawaii,Kilauea,Shield,1973-13m1,Melt_Inclusion,,,0.516,25.48,85.25,57.55,
Sides_2014,Hawaii,Kilauea,Shield,1973-17m1,Melt_Inclusion,,,0.468,31.82,87.42,57.55,
Sides_2014,Hawaii,Kilauea,Shield,1974-J110m1,Melt_Inclusion,,,0.538,33.18,81.49,52.38,
Sides_2014,Hawaii,Kilauea,Shield,1971-J117m1,Melt_Inclusion,,,0.49,35.51,80.63,52.38,
Sides_2014,Hawaii,Kilauea,Shield,1974-J119m1,Melt_Inclusion,,,0.26,32.85,80.77,52.38,
Sides_2014,Hawaii,Kilauea,Shield,1974-J122m1,Melt_Inclusion,,,0.552,53.94,81.99,52.38,
Sides_2014,Hawaii,Kilauea,Shield,1974-J135m1,Melt_Inclusion,,,0.582,44.75,80.64,52.38,
Sides_2014,Hawaii,Kilauea,Shield,1974-J208m1,Melt_Inclusion,,,0.467,25.71,85.42,55.55,
Sides_2014,Hawaii,Kilauea,Shield,1974-J220m1,Melt_Inclusion,,,0.471,20.72,84.91,55.55,
Sides_2014,Hawaii,Kilauea,Shield,1974-J227m1,Melt_Inclusion,,,0.117,27.65,86.02,55.55,
Sides_2014,Hawaii,Kilauea,Shield,1974-J227m2,Melt_Inclusion,,,0.227,25.23,85.69,55.55,
Sides_2014,Hawaii,Kilauea,Shield,1974-J219m1,Melt_Inclusion,,,0.409,32.46,84.91,55.55,
Sides_2014,Hawaii,Kilauea,Shield,1974-S08m1,Melt_Inclusion,,,0.573,27.7,82.02,52.46,
Sides_2014,Hawaii,Kilauea,Shield,1974-S13m1,Melt_Inclusion,,,0.533,29.71,82.2,52.46,
Sides_2014,Hawaii,Kilauea,Shield,1982-101m1,Melt_Inclusion,,,0.567,54.51,82.2,53.74,
Sides_2014,Hawaii,Kilauea,Shield,1982-113m1,Melt_Inclusion,,,0.52,55.12,82.2,53.74,
Sides_2014,Hawaii,Kilauea,Shield,S1-06m1,Melt_Inclusion,,,0.346,22.9,82.86,56.77,
Sides_2014,Hawaii,Kilauea,Shield,S1-17m1,Melt_Inclusion,,,0.364,23.9,82.86,56.77,
Sides_2014,Hawaii,Kilauea,Shield,S1-21m1,Melt_Inclusion,,,0.127,23.88,82.5,56.77,
Sides_2014,Hawaii,Kilauea,Shield,S1-24m1,Melt_Inclusion,,,0.349,25.5,82.46,56.77,
Sides_2014,Hawaii,Kilauea,Shield,S1-26m1,Melt_Inclusion,,,0.355,23.78,82.78,56.77,
Sides_2014,Hawaii,Kilauea,Shield,S1-46m1,Melt_Inclusion,,,0.172,23.17,82.2,56.77,
Sides_2014,Hawaii,Kilauea,Shield,S1-47m1,Melt_Inclusion,,,0.328,24.29,82.88,56.77,
Sides_2014,Hawaii,Kilauea,Shield,S1-53m1,Melt_Inclusion,,,0.339,24.58,82.03,56.77,
Sides_2014,Hawaii,Kilauea,Shield,S1-55m1,Melt_Inclusion,,,0.284,24.63,82.5,56.77,
Sides_2014,Hawaii,Kilauea,Shield,S2-11m1,Melt_Inclusion,,,0.246,21.97,82.33,57.33,
Sides_2014,Hawaii,Kilauea,Shield,S2-18m1,Melt_Inclusion,,,0.265,26.95,81.94,57.33,
Sides_2014,Hawaii,Kilauea,Shield,S2-30m1,Melt_Inclusion,,,0.249,22.55,82.11,57.33,
Sides_2014,Hawaii,Kilauea,Shield,S2-38m1,Melt_Inclusion,,,0.276,22.47,82.42,57.33,
Sides_2014,Hawaii,Kilauea,Shield,S2-41m1,Melt_Inclusion,,,0.239,25.17,82.34,57.33,
Sides_2014,Hawaii,Kilauea,Shield,S2-42m1,Melt_Inclusion,,,0.273,19.96,82.23,57.33,
Sides_2014,Hawaii,Kilauea,Shield,S2-44m1,Melt_Inclusion,,,0.228,22.48,82.46,57.33,
Sides_2014,Hawaii,Kilauea,Shield,18-b2m1,Melt_Inclusion,,,0.299,23.58,82.02,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-b2m2,Melt_Inclusion,,,0.29,28.08,82.02,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-12m1,Melt_Inclusion,,,0.296,36.99,81.93,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-20m1,Melt_Inclusion,,,0.299,52.94,81.86,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-29m1,Melt_Inclusion,,,0.28,27.77,81.8,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-40m1,Melt_Inclusion,,,0.333,28.65,81.8,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-01m2,Melt_Inclusion,,,0.275,23.59,81.97,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-02m1,Melt_Inclusion,,,0.26,21.82,88.7,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-07m1,Melt_Inclusion,,,0.303,23.53,81.84,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-10m1,Melt_Inclusion,,,0.268,23.92,82.32,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-10m2,Melt_Inclusion,,,0.259,23.76,82.22,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-10m3,Melt_Inclusion,,,0.261,22.4,82.26,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-10m4,Melt_Inclusion,,,0.251,30.97,82.01,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-13m1,Melt_Inclusion,,,0.241,24.89,82.41,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-19m1,Melt_Inclusion,,,0.227,23.38,86.83,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-22m1,Melt_Inclusion,,,0.248,25.66,82.34,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-22m2,Melt_Inclusion,,,0.233,25.99,82.12,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-23m1,Melt_Inclusion,,,0.17,22.51,82.28,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-25m1,Melt_Inclusion,,,0.238,26.29,82.48,57.27,
Sides_2014,Hawaii,Kilauea,Shield,18-25m2,Melt_Inclusion,,,0.216,24.48,82.22,57.27,
Sides_2014,Hawaii,Kilauea,Shield,S3-06m1,Melt_Inclusion,,,0.21,26.23,81.96,56.61,
Sides_2014,Hawaii,Kilauea,Shield,S3-08m1,Melt_Inclusion,,,0.153,24.33,81.92,56.61,
Sides_2014,Hawaii,Kilauea,Shield,S3-14m1,Melt_Inclusion,,,0.172,24.89,81.73,56.61,
Sides_2014,Hawaii,Kilauea,Shield,S3-23m1,Melt_Inclusion,,,0.153,21.13,81.67,56.61,
Sides_2014,Hawaii,Kilauea,Shield,S3-24m1,Melt_Inclusion,,,0.209,24.14,81.49,56.61,
Sides_2014,Hawaii,Kilauea,Shield,S3-33m1,Melt_Inclusion,,,0.201,24,81.92,56.61,
Sides_2014,Hawaii,Kilauea,Shield,S3-56m1,Melt_Inclusion,,,0.154,25.13,81.72,56.61,
Sides_2014,Hawaii,Kilauea,Shield,S3-57m1,Melt_Inclusion,,,0.143,26.62,81.31,56.61,
Sides_2014,Hawaii,Kilauea,Shield,S3-62m1,Melt_Inclusion,,,0.155,20.45,81.39,56.61,
Sides_2014,Hawaii,Kilauea,Shield,S3-62m2,Melt_Inclusion,,,0.163,23.84,81.39,56.61,
Sides_2014,Hawaii,Kilauea,Shield,L-09m1,Melt_Inclusion,,,0.643,71.52,85.45,57.98,
Sides_2014,Hawaii,Kilauea,Shield,L-12m1,Melt_Inclusion,,,0.713,24.89,88.8,57.95,
Sides_2014,Hawaii,Kilauea,Shield,L-28m1,Melt_Inclusion,,,0.654,21.88,89.01,57.69,
Sides_2014,Hawaii,Kilauea,Shield,L-37m2,Melt_Inclusion,,,0.758,24.03,88.24,59.28,
Sides_2014,Hawaii,Kilauea,Shield,L-39m1,Melt_Inclusion,,,0.705,26.81,89.07,57.41,
Sides_2014,Hawaii,Kilauea,Shield,L-39m2,Melt_Inclusion,,,0.692,28.57,88.23,57.41,
Sides_2014,Hawaii,Kilauea,Shield,L-41m1,Melt_Inclusion,,,0.62,20.87,88.86,58.05526286,
Sides_2014,Hawaii,Kilauea,Shield,L-42m1,Melt_Inclusion,,,0.655,21.03,88.63,58.3412681,
Dixon_2001,Loihi,Loihi,Shield,KK16-1,Glass,,,0.5,21.1,,,
Dixon_2001,Loihi,Loihi,Shield,KK20-14,Glass,,,0.48,30.1,,,
Dixon_2001,Loihi,Loihi,Shield,KK26-5,Glass,,,0.56,34.6,,,
Dixon_2001,Loihi,Loihi,Shield,KK27-3,Glass,,,0.46,25,,,
Dixon_2001,Loihi,Loihi,Shield,KK27-19,Glass,,,0.53,34.6,,,
Dixon_2001,Loihi,Loihi,Shield,KK29-3,Glass,,,0.48,29.7,,,
Dixon_2001,Loihi,Loihi,Shield,KK29-10,Glass,,,0.38,24.3,,,
Dixon_2001,Loihi,Loihi,Shield,KK18-8,Glass,,,0.6,33.1,,,
Dixon_2001,Loihi,Loihi,Shield,KK23-3,Glass,,,0.44,28.1,,,
Dixon_2001,Loihi,Loihi,Shield,KK24-13,Glass,,,0.58,31.5,,,
Dixon_2001,Loihi,Loihi,Shield,KK31-12,Glass,,,0.67,34.1,,,
Dixon_2008,Niihau,Niihau,Rejuvenated,samp.T317-R02,Glass,22.135,-160.25,0.45786,25.07,,,
Dixon_2008,Niihau,Niihau,Rejuvenated,samp.T317-R14,Glass,22.135,-160.25,0.34069,22.33,,,
Dixon_2008,Niihau,Niihau,Rejuvenated,samp.T318-R02,Glass,22.045,-160.223,0.38226,15.59,,,
Dixon_2008,Niihau,Niihau,Rejuvenated,samp.T318-R03,Glass,22.045,-160.223,0.372802,16.45,,,
Dixon_2008,Niihau,Niihau,Rejuvenated,samp.T318-R08,Glass,22.045,-160.223,0.382451,17.36,,,
Dixon_2008,Niihau,Niihau,Rejuvenated,samp.T318-R09,Glass,22.045,-160.223,0.38226,15.38,,,
Dixon_2008,Niihau,Niihau,Rejuvenated,samp.T318-R11,Glass,22.045,-160.223,0.391992,15.3,,,
Dixon_2008,Niihau,Niihau,Rejuvenated,samp.T318-R13,Glass,22.045,-160.223,0.353244,18.99,,,
Dixon_2008,Niihau,Niihau,Rejuvenated,samp.T318-R17,Glass,22.045,-160.223,0.344503,16.99,,,
Dixon_2008,Niihau,Niihau,Rejuvenated,samp.T322-T4,Glass,22.09,-160.218,0.342957,16.46,,,
Dixon_2008,Niihau,Niihau,Rejuvenated,samp.T322-R31,Glass,22.09,-160.218,0.324173,16.26,,,
Dixon_2008,Niihau,Niihau,Rejuvenated,samp.T322-R32,Glass,22.09,-160.218,0.314105,15.85,,,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_41a,Melt_Inclusion,21.834,-157.767,0.207,21.103,89.43783864,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_42a,Melt_Inclusion,21.834,-157.767,0.197,16.449,89.35329943,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_42b,Melt_Inclusion,21.834,-157.767,,,89.21137419,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_45a,Melt_Inclusion,21.834,-157.767,0.219,25.785,89.85617665,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_45b,Melt_Inclusion,21.834,-157.767,,,89.82047791,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_45c,Melt_Inclusion,21.834,-157.767,,,89.78047056,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_46a,Melt_Inclusion,21.834,-157.767,,,88.16998628,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_47a,Melt_Inclusion,21.834,-157.767,,,88.53257619,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_48a,Melt_Inclusion,21.834,-157.767,,,87.68331835,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_49a,Melt_Inclusion,21.834,-157.767,,,89.75909632,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_52a,Melt_Inclusion,21.834,-157.767,0.181,17.231,89.68296894,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_53a,Melt_Inclusion,21.834,-157.767,0.22,17.914,90.08499739,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_54a,Melt_Inclusion,21.834,-157.767,,,89.13131298,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_55a,Melt_Inclusion,21.834,-157.767,0.194,15.525,90.13753348,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_57a,Melt_Inclusion,21.834,-157.767,0.23,21.08,87.44091912,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_57b,Melt_Inclusion,21.834,-157.767,,,87.7966372,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_58a,Melt_Inclusion,21.834,-157.767,,,85.97151804,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_58b,Melt_Inclusion,21.834,-157.767,0.215,23.116,85.98842976,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_59a,Melt_Inclusion,21.834,-157.767,0.207,18.168,89.70212924,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_62a,Melt_Inclusion,21.834,-157.767,,,89.42770527,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_62b,Melt_Inclusion,21.834,-157.767,,,90.01587945,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_65a,Melt_Inclusion,21.834,-157.767,0.192,21.3,89.82553447,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_66a,Melt_Inclusion,21.834,-157.767,0.194,22.568,89.63286749,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_67a,Melt_Inclusion,21.834,-157.767,,,89.49738937,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_69a,Melt_Inclusion,21.834,-157.767,0.204,19.292,89.29766752,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_69b,Melt_Inclusion,21.834,-157.767,,,89.0389798,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_70a,Melt_Inclusion,21.834,-157.767,0.187,17.788,89.53796342,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_71a,Melt_Inclusion,21.834,-157.767,0.206,15.32,90.09643938,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_72a,Melt_Inclusion,21.834,-157.767,0.138,20.021,88.87856347,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_73a,Melt_Inclusion,21.834,-157.767,,,85.84571304,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_73b,Melt_Inclusion,21.834,-157.767,,,86.73107137,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_75a,Melt_Inclusion,21.834,-157.767,0.208,17.233,89.41981926,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_76a,Melt_Inclusion,21.834,-157.767,0.202,19.058,89.2754703,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_76b,Melt_Inclusion,21.834,-157.767,,,89.18652175,73.61,
Tucker_2019+Marske_Hauri_2019,Oahu,Koolau,Post-Shield,K89-06_83a,Melt_Inclusion,21.834,-157.767,,,89.72720127,73.61,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_46a,Melt_Inclusion,18.742,-155.19,0.552,27.338,86.74565324,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_47a,Melt_Inclusion,18.742,-155.19,,,86.78740022,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_48a,Melt_Inclusion,18.742,-155.19,0.672,33.242,86.12077606,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_49a,Melt_Inclusion,18.742,-155.19,0.791,57.022,84.68379454,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_50a,Melt_Inclusion,18.742,-155.19,0.637,28.527,86.45755816,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_51a,Melt_Inclusion,18.742,-155.19,0.621,28.435,86.64822983,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_54a,Melt_Inclusion,18.742,-155.19,,,86.47289157,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_57a,Melt_Inclusion,18.742,-155.19,0.818,42.874,84.84429036,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_57b,Melt_Inclusion,18.742,-155.19,0.733,35.825,84.7627934,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_61a,Melt_Inclusion,18.742,-155.19,0.723,33.146,85.77410905,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_63a,Melt_Inclusion,18.742,-155.19,0.725,26.766,86.70371696,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_64a,Melt_Inclusion,18.742,-155.19,0.746,27.102,86.10777807,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_66a,Melt_Inclusion,18.742,-155.19,0.66,28.469,86.20464238,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_67a,Melt_Inclusion,18.742,-155.19,0.887,41.562,85.49697304,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_69a,Melt_Inclusion,18.742,-155.19,0.754,34.11,85.79579082,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_73a,Melt_Inclusion,18.742,-155.19,0.766,36.146,85.33722316,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_75a,Melt_Inclusion,18.742,-155.19,0.721,33.833,86.96260091,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_75b,Melt_Inclusion,18.742,-155.19,0.821,54.53,87.29167464,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_78a,Melt_Inclusion,18.742,-155.19,0.888,38.42,86.01722704,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_82a,Melt_Inclusion,18.742,-155.19,,,85.52457609,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_82b,Melt_Inclusion,18.742,-155.19,,,85.71620253,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_83a,Melt_Inclusion,18.742,-155.19,0.586,29.959,87.30261757,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K490-1_84a,Melt_Inclusion,18.742,-155.19,0.764,39.49,85.95066015,53.1,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_1a,Melt_Inclusion,18.765,-155.162,,,84.40501969,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_2a,Melt_Inclusion,18.765,-155.162,,,84.95947109,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_3a,Melt_Inclusion,18.765,-155.162,0.625,41.853,83.77742247,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_4a,Melt_Inclusion,18.765,-155.162,,,86.55141754,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_6a,Melt_Inclusion,18.765,-155.162,0.52,31.258,85.94145457,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_7a,Melt_Inclusion,18.765,-155.162,0.599,30.741,86.01840403,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_8a,Melt_Inclusion,18.765,-155.162,0.571,24.822,84.90493662,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_9a,Melt_Inclusion,18.765,-155.162,0.519,18.002,85.33993755,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_10a,Melt_Inclusion,18.765,-155.162,,,85.63077055,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_10b,Melt_Inclusion,18.765,-155.162,,,86.14348228,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_13a,Melt_Inclusion,18.765,-155.162,0.627,51.352,84.544763,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_13b,Melt_Inclusion,18.765,-155.162,0.587,29.812,84.52295898,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_13c,Melt_Inclusion,18.765,-155.162,,,84.56827218,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_14a,Melt_Inclusion,18.765,-155.162,,,85.56683106,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_15a,Melt_Inclusion,18.765,-155.162,0.546,35.077,87.42547564,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_16a,Melt_Inclusion,18.765,-155.162,,,82.89614703,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_20a,Melt_Inclusion,18.765,-155.162,,,85.21679933,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_23a,Melt_Inclusion,18.765,-155.162,0.624,32.394,85.08522008,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_24a,Melt_Inclusion,18.765,-155.162,0.679,49.293,84.47533085,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_26a,Melt_Inclusion,18.765,-155.162,0.604,38.522,85.48796641,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_27a,Melt_Inclusion,18.765,-155.162,0.911,42.375,81.8803785,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_28a,Melt_Inclusion,18.765,-155.162,0.577,36.201,86.05817542,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_28b,Melt_Inclusion,18.765,-155.162,,,85.72601003,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_29a,Melt_Inclusion,18.765,-155.162,0.563,33.302,85.12700205,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_29b,Melt_Inclusion,18.765,-155.162,,,85.11978018,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_31a,Melt_Inclusion,18.765,-155.162,0.679,25.467,85.7137824,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_32a,Melt_Inclusion,18.765,-155.162,0.738,46.35,85.1139725,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_33a,Melt_Inclusion,18.765,-155.162,,,86.06821876,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_33b,Melt_Inclusion,18.765,-155.162,,,86.11936924,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_36a,Melt_Inclusion,18.765,-155.162,,,85.4837218,53.3,
Tucker_2019+Marske_Hauri_2019,Loihi,Loihi,Shield,6K491-2_37a,Melt_Inclusion,18.765,-155.162,0.382,30.682,84.97947968,53.3,
