,Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe
4171,OIB,Oahu,Coombs_2004,samp.T326-R6,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.388,-158.469,48.2769,2.49899,11.6888,11.84,8.45425,13.9661,0.151149,0.544135,2.22692,0.35268,0.47174399999999994,,,26.0,,291.0,702.0,,522.0,76.0,114.0,19.0,9.9,295.0,30.0,171.0,15.09,,0.33,60.0,14.58,32.76,4.79,22.36,6.23,1.98,6.5,1.01,5.76,1.08,2.8,0.38,2.27,0.34,4.42,0.97,,1.11,0.83,0.2,0.703564,0.513053,18.189,15.446,37.838,0.15
4172,OIB,Oahu,Coombs_2004,samp.T326-R7,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.388,-158.47,50.3452,2.63184,13.3994,10.7175,10.5174,9.1364,0.160112,0.460322,2.34164,0.290203,0.42624000000000006,,,32.9,,307.0,447.0,,187.0,108.0,106.0,21.0,7.1,343.0,29.0,157.0,14.53,,0.17,110.0,12.6,29.6,4.33,20.34,5.79,1.91,6.15,0.94,5.4,1.0,2.58,0.36,2.14,0.32,4.15,0.93,,1.03,0.73,0.37,,,,,,0.15
4173,OIB,Oahu,Coombs_2004,samp.T326-R8,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.387,-158.47,50.5709,2.65425,13.4415,10.6771,10.597,8.66386,0.170272,0.520833,2.39383,0.310497,0.430704,,,31.9,,314.0,404.0,,173.0,104.0,106.0,19.0,7.7,339.0,28.0,157.0,14.56,,0.14,82.0,12.69,29.91,4.37,20.63,5.71,1.89,6.11,0.95,5.41,1.02,2.55,0.35,2.12,0.32,4.14,0.91,,1.02,0.74,0.57,0.703558,0.513059,18.218,15.464,37.891,0.15
4174,OIB,Oahu,Coombs_2004,samp.T326-R9,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.387,-158.47,50.7478,2.65204,13.5693,10.6481,10.5384,8.5344,0.169492,0.478564,2.36291,0.299103,0.4284,,,32.0,,312.0,397.0,,163.0,107.0,100.0,17.0,7.3,341.0,28.0,154.0,14.14,,0.12,88.0,12.62,29.75,4.35,20.41,5.82,1.89,6.13,0.95,5.4,1.0,2.6,0.35,2.1,0.32,4.05,0.89,,1.04,0.73,0.34,,,,,,0.15
4175,OIB,Oahu,Coombs_2004,samp.T326-R10,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.388,-158.47,50.3766,2.60119,14.4421,10.2139,9.78206,8.78779,0.140605,0.582505,2.76188,0.311339,0.420192,,,27.8,,299.0,349.0,,194.0,90.0,107.0,20.0,7.9,385.0,27.0,154.0,13.06,,0.23,76.0,12.59,29.18,4.24,19.88,5.55,1.89,5.85,0.9,5.14,0.97,2.52,0.34,1.99,0.3,3.98,0.83,,1.26,0.66,0.22,,,,,,0.15
4176,OIB,Oahu,Coombs_2004,samp.T326-R11,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.387,-158.47,50.1558,2.60328,13.2275,10.986,10.5036,9.16675,0.16082,0.512614,2.36205,0.32164,0.42148800000000003,,,31.8,,307.0,458.0,,212.0,105.0,104.0,20.0,7.9,351.0,27.0,156.0,14.39,,0.14,180.0,12.47,29.27,4.25,19.95,5.78,1.88,6.01,0.93,5.31,1.01,2.55,0.35,2.11,0.32,4.05,0.9,,0.99,0.72,0.39,0.703518,0.513042,18.229,15.473,37.915,0.15
4177,OIB,Oahu,Coombs_2004,samp.T326-R15,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.387,-158.47,49.7537,2.45251,14.313,11.0061,9.32757,9.64921,0.150769,0.492512,2.60328,0.251282,0.367344,,,26.1,,255.0,387.0,,279.0,80.0,115.0,22.0,6.3,360.0,27.0,141.0,11.49,,0.07,72.0,10.76,25.51,3.76,17.81,5.19,1.76,5.54,0.86,4.88,0.92,2.35,0.32,1.89,0.29,3.68,0.74,,1.07,0.57,0.16,,,,,,0.15
4178,OIB,Oahu,Coombs_2004,samp.T326-R16,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.386,-158.47,49.8693,2.51307,14.6964,10.8766,9.55971,8.8661,0.140732,0.522718,2.68396,0.271411,0.387936,,,27.0,,261.0,335.0,,225.0,79.0,111.0,20.0,7.4,363.0,27.0,141.0,11.02,,0.23,69.0,11.46,26.94,3.94,18.71,5.48,1.85,5.77,0.89,5.1,0.94,2.34,0.32,1.94,0.29,3.76,0.77,,1.15,0.6,0.15,,,,,,0.15
4179,OIB,Oahu,Coombs_2004,samp.T326-R17,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.387,-158.47,48.9588,2.19263,13.0356,11.5138,8.15979,12.8654,0.15018,0.490589,2.40288,0.230276,0.341568,,,23.8,,224.0,510.0,,468.0,74.0,107.0,17.0,6.4,326.0,23.0,123.0,9.61,,0.13,69.0,10.06,23.72,3.49,16.55,4.78,1.68,5.1,0.78,4.42,0.82,2.08,0.28,1.69,0.26,3.3,0.67,,1.01,0.52,0.13,,,,,,0.15
4180,OIB,Oahu,Coombs_2004,samp.T326-R19,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.387,-158.47,49.5826,2.60485,14.8144,11.3447,8.24701,9.44383,0.140803,0.613497,2.9468,0.26149,0.40968000000000004,,,25.7,,260.0,159.0,,285.0,71.0,117.0,19.0,8.4,396.0,27.0,152.0,11.05,,0.29,81.0,12.19,28.45,4.19,19.55,5.68,1.91,5.92,0.91,5.18,0.95,2.47,0.33,2.01,0.29,4.0,0.76,,1.34,0.61,0.15,0.7038,0.512852,18.055,15.472,37.887,0.15
4181,OIB,Oahu,Coombs_2004,samp.T326-R21,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.387,-158.47,49.4721,2.77526,13.7657,11.5334,9.17044,9.63298,0.15083,0.593263,2.60432,0.301659,0.464976,,,25.6,,254.0,376.0,,256.0,83.0,116.0,24.0,8.6,387.0,27.0,159.0,14.02,,0.21,91.0,13.89,32.29,4.69,21.45,6.0,2.01,6.18,0.93,5.14,0.93,2.3,0.31,1.82,0.27,4.18,0.97,,1.22,0.77,0.21,,,,,,0.15
4182,OIB,Oahu,Coombs_2004,samp.T326-R22,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.387,-158.47,49.042,2.8338,14.0783,10.9923,9.93344,9.2981,0.161355,0.584913,2.65228,0.423558,0.48585600000000007,,,26.2,,282.0,407.0,,278.0,78.0,123.0,19.0,8.2,406.0,30.0,166.0,14.84,,0.16,126.0,15.03,33.74,4.93,22.72,6.24,2.07,6.54,0.97,5.39,0.98,2.46,0.33,1.91,0.28,4.33,1.0,,1.21,0.79,0.25,,,,,,0.15
4183,OIB,Oahu,Coombs_2004,samp.T326-R28,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.385,-158.47,49.9296,2.60511,13.1865,11.2251,10.6115,9.19332,0.18105,0.4828,2.23295,0.352042,0.44697600000000004,,,31.4,,296.0,355.0,,219.0,94.0,108.0,19.0,7.6,356.0,29.0,158.0,13.98,,0.1,89.0,13.09,31.04,4.55,21.17,5.9,1.96,6.19,0.94,5.33,0.99,2.53,0.34,2.05,0.3,4.12,0.94,,0.99,0.76,0.23,,,,,,0.15
4184,OIB,Oahu,Coombs_2004,samp.T325-R2,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.735,-158.624,48.6763,2.72847,14.3929,10.6603,11.9688,8.26656,0.263718,0.20286,2.16046,0.679582,0.334944,,,36.9,,342.0,385.0,,157.0,79.0,161.0,22.0,1.5,311.0,29.0,140.0,13.18,,0.06,54.0,10.58,23.26,3.59,17.05,4.96,1.75,5.48,0.85,4.96,0.93,2.44,0.34,2.03,0.31,3.92,0.86,,1.51,0.57,0.82,,,,,,0.15
4185,OIB,Oahu,Coombs_2004,samp.T325-R3,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.735,-158.624,48.7414,2.82176,14.7077,10.3126,12.1194,8.24198,0.243605,0.263906,2.23305,0.314657,0.311904,,,34.8,,299.0,565.0,,171.0,129.0,112.0,18.0,1.2,326.0,28.0,157.0,13.22,,0.04,55.0,9.16,21.66,3.29,15.87,4.83,1.81,5.29,0.84,4.83,0.91,2.35,0.32,1.94,0.29,4.25,0.84,,0.9,0.7,0.49,,,,,,0.15
4186,OIB,Oahu,Coombs_2004,samp.T325-R8,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.733,-158.626,49.7091,2.31742,14.2255,11.5169,10.9651,8.08587,0.150482,0.300963,2.36758,0.361156,0.341568,,,33.8,,284.0,361.0,,125.0,53.0,112.0,18.0,3.1,290.0,28.0,141.0,12.01,,0.07,65.0,10.15,23.72,3.57,17.05,5.29,1.85,6.02,0.96,5.61,1.07,2.76,0.38,2.24,0.34,3.83,0.78,,0.69,0.62,0.35,,,,,,0.15
4187,OIB,Oahu,Coombs_2004,samp.T325-R9,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.733,-158.626,49.4332,2.69231,14.3927,11.4474,10.9211,8.02632,0.192308,0.263158,2.32794,0.303644,0.33177599999999996,,,33.3,,293.0,797.0,,120.0,92.0,134.0,21.0,2.2,322.0,29.0,146.0,13.03,,0.16,71.0,10.51,23.04,3.5,16.87,5.08,1.84,5.69,0.9,5.21,0.98,2.54,0.34,2.02,0.31,4.02,0.82,,0.76,0.62,0.33,,,,,,0.15
4188,OIB,Oahu,Coombs_2004,samp.T325-R11,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.731,-158.628,49.3755,1.92385,11.9762,10.979,9.5689,13.7288,0.171233,0.171233,1.84327,0.261886,0.17352,,,29.6,,259.0,829.0,,541.0,75.0,97.0,16.0,1.3,265.0,18.0,97.0,8.53,,0.05,35.0,4.99,12.05,1.83,9.11,2.82,1.09,3.18,0.51,2.93,0.56,1.46,0.2,1.22,0.19,2.66,0.56,,0.69,0.36,0.21,,,,,,0.15
4189,OIB,Oahu,Coombs_2004,samp.T325-R13,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.732,-158.628,49.9647,2.99305,14.29,12.3451,10.1179,7.1954,0.171319,0.534113,2.16668,0.221707,0.218448,,,34.6,,320.0,557.0,,111.0,105.0,108.0,24.0,6.9,280.0,24.0,154.0,13.24,,0.16,79.0,6.61,15.17,2.27,11.04,3.64,1.73,4.16,0.72,4.28,0.82,2.16,0.31,1.93,0.3,4.3,0.86,,0.84,0.62,0.41,,,,,,0.15
4190,OIB,Oahu,Coombs_2004,samp.T325-R14,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET325/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.732,-158.629,48.0711,2.99492,14.2335,11.7868,11.5635,8.0,0.182741,0.253807,2.24365,0.670051,0.469728,,,34.6,,323.0,365.0,,101.0,59.0,123.0,17.0,1.3,1360.0,31.0,167.0,18.56,,0.02,80.0,15.52,32.62,4.88,22.57,6.38,2.16,6.7,1.04,5.86,1.1,2.8,0.38,2.23,0.34,4.56,1.16,,1.13,0.88,0.33,,,,,,0.15
4245,OIB,Oahu,Ren_2009,samp.WAF-39,Koolau,Shield,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.3263,-157.751,50.9573,2.09289,11.7485,11.6538,7.01674,12.709,0.131437,0.53586,2.28499,0.35387,0.49535999999999997,0.51,,16.0,,,,56.31,565.0,,,,9.26,386.0,24.0,149.0,12.6,,,169.0,14.4,34.4,4.88,22.9,5.85,2.02,6.31,0.924,5.18,0.96,2.54,0.329,1.96,0.275,4.31,,,1.43,0.92,0.285,0.704075,0.51274,17.857,15.444,37.759,0.15
4246,OIB,Oahu,Ren_2009,samp.S500-1,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.8567,-157.757,51.0047,1.65123,11.9969,10.6297,8.42943,13.3322,0.142699,0.387325,2.1099,0.193663,0.28656,0.12,,23.9,,,,57.9,524.1,,,,5.15,314.0,16.7,97.5,6.4,,,70.4,7.86,19.9,2.9,14.1,3.77,1.35,4.16,0.642,3.67,0.692,1.85,0.246,1.49,0.217,2.82,,,0.91,0.438,0.146,0.703995,0.51278,17.873,15.451,37.776,0.15
4247,OIB,Oahu,Ren_2009,samp.S500-5B,Koolau,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.8497,-157.759,48.5195,1.39999,9.04375,11.126,6.6423,20.8977,0.143065,0.316787,1.70656,0.163503,0.23615999999999998,0.04,,20.1,,,,80.1,1118.3,,,,4.21,246.0,14.0,82.1,5.3,,,57.5,6.5,16.4,2.4,11.7,3.19,1.13,3.5,0.535,3.09,0.588,1.54,0.206,1.23,0.179,2.33,,,0.708,0.367,0.117,0.703967,0.512788,17.876,15.452,37.774,0.15
4248,OIB,Oahu,Ren_2009,samp.S500-6,Koolau,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.8467,-157.77,48.3219,1.60087,8.72833,11.432,6.32192,20.8623,0.142753,0.397669,1.8354,0.214129,0.31967999999999996,0.14,,15.1,,,,71.85,993.9,,,,5.82,251.0,16.7,107.0,8.0,,,75.9,8.8,22.2,3.19,15.3,4.05,1.38,4.46,0.667,3.73,0.697,1.86,0.238,1.45,0.205,2.14,,,0.901,0.564,0.179,0.703892,0.512826,17.95,15.454,37.816,0.15
4264,OIB,Oahu,Van_der_Zander_2010,samp.OW-97,Wainanae,Shield,VOLCANICROCK,BASALT_THOLEIITIC,HAWAIIANISLANDS/OAHU/WAIANAE/SHIELDSTAGE/KAMEILE+AF4-UNUMEMBER/PACIFICOCEAN,3.35,0.55,Stratigraphic,21.469,-158.172,49.7711,2.36863,14.5303,10.5096,10.6688,7.77269,0.149283,0.53742,2.64729,0.328424,0.5184,0.72,,25.0,,241.0,364.0,61.0,198.0,117.0,94.0,,8.0,503.0,27.0,160.0,15.0,,0.1,127.0,14.6,36.0,5.1,24.0,6.3,2.1,6.4,1.01,5.3,0.95,2.4,0.33,2.0,0.28,4.1,1.08,,,1.0,0.36,,,,,,0.15
4265,OIB,Oahu,Van_der_Zander_2010,samp.OW-100,Wainanae,Shield,VOLCANICROCK,BASALT_TRANSITIONAL,HAWAIIANISLANDS/OAHU/WAIANAE/SHIELDSTAGE/KAMEILE+AF4-UNUMEMBER/PACIFICOCEAN,3.35,0.55,Stratigraphic,21.473,-158.328,48.9884,2.69753,13.8702,11.3337,10.005,9.04882,0.150981,0.775038,2.65727,0.392552,0.792,0.08,,25.0,,265.0,555.0,53.0,274.0,,123.0,,15.0,571.0,38.0,194.0,22.0,,0.2,224.0,30.0,55.0,8.9,40.0,9.3,3.0,9.5,1.37,7.1,1.25,3.2,0.41,2.3,0.32,4.5,1.6,,,1.5,0.5,,,,,,0.15
4267,OIB,Oahu,Van_der_Zander_2010,samp.OW-174,Wainanae,Shield,VOLCANICROCK,BASALT_TRANSITIONAL,HAWAIIANISLANDS/OAHU/WAIANAE/SHIELDSTAGE/KAMEILE+AF4-UNUMEMBER/PACIFICOCEAN,3.35,0.55,Stratigraphic,21.408,-158.127,47.4397,2.56027,12.5324,12.4726,9.73301,11.3469,0.169356,0.717274,2.41084,0.428372,0.6048,0.19,,23.0,,271.0,550.0,63.0,432.0,,116.0,,14.0,542.0,28.0,203.0,20.0,,0.2,187.0,17.0,42.0,5.8,27.0,6.9,2.3,6.7,1.02,5.3,1.01,2.4,0.33,2.0,0.28,4.6,1.5,,0.912,1.2,0.45,0.70369,0.512982,18.295,15.492,37.936,0.15
4269,OIB,Oahu,Van_der_Zander_2010,samp.OW-206,Wainanae,Shield,VOLCANICROCK,BASALT_THOLEIITIC,HAWAIIANISLANDS/OAHU/WAIANAE/SHIELDSTAGE/KAMEILE+AF4-UNUMEMBER/PACIFICOCEAN,3.35,0.55,Stratigraphic,21.554,-158.177,48.1633,2.82254,13.342,12.6514,10.8297,8.76789,0.170153,0.71064,1.90171,0.40036,0.6768,0.24,,29.0,,303.0,539.0,77.0,219.0,93.0,113.0,,8.0,563.0,26.0,178.0,23.0,,0.0,244.0,20.0,47.0,6.1,28.0,6.9,2.3,6.9,1.04,5.4,0.96,2.5,0.33,1.9,0.27,4.4,1.6,,,1.6,0.37,,,,,,0.15
4270,OIB,Oahu,Van_der_Zander_2010,samp.OW-208,Wainanae,Shield,VOLCANICROCK,BASALT_TRANSITIONAL,HAWAIIANISLANDS/OAHU/WAIANAE/SHIELDSTAGE/KAMEILE+AF4-UNUMEMBER/PACIFICOCEAN,3.35,0.55,Stratigraphic,21.554,-158.175,49.1932,3.08592,15.1573,11.8395,9.39895,7.63413,0.161355,0.847116,2.58169,0.53449,0.7776,-0.43,,23.0,,260.0,245.0,59.0,162.0,37.0,117.0,,10.0,650.0,30.0,247.0,23.0,,0.1,243.0,23.0,54.0,7.5,33.0,8.0,2.7,8.2,1.21,6.0,1.13,2.7,0.36,2.2,0.3,5.6,1.7,,1.342,1.7,0.48,0.70361,0.512961,18.147,15.469,37.822,0.15
4271,OIB,Oahu,Van_der_Zander_2010,samp.OW-217,Wainanae,Shield,VOLCANICROCK,BASALT_THOLEIITIC,HAWAIIANISLANDS/OAHU/WAIANAE/SHIELDSTAGE/KAMEILE+AF4-UNUMEMBER/PACIFICOCEAN,3.35,0.55,Stratigraphic,21.468,-158.143,49.586,2.6938,13.9379,10.9448,10.0469,8.71994,0.149656,0.718348,2.22488,0.379128,0.5472,0.6,,28.0,,270.0,382.0,50.0,257.0,,107.0,,13.0,486.0,31.0,183.0,19.0,,0.2,135.0,15.0,38.0,5.3,25.0,6.8,2.2,6.9,1.12,6.1,1.08,2.8,0.38,2.2,0.31,4.9,1.3,,,1.2,0.58,,,,,,0.15
5080,OIB,Oahu,Clague_2016,samp.GMQ1,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE_MELILITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.055,0.02,Stratigraphic,21.34,-157.85,37.7198,2.81049,10.5658,16.1607,12.1506,12.7846,0.243013,1.65883,4.79686,1.10941,2.9751,,,14.3,,249.0,347.0,71.1,220.0,,208.0,22.4,41.0,1512.0,22.5,240.0,84.0,,,932.0,65.7,141.0,17.4,65.0,13.4,4.59,11.7,1.51,6.22,0.906,1.9,0.2,0.89,0.14,4.7,3.9,,3.73,7.2,1.97,,,,,,0.17
5081,OIB,Oahu,Clague_2016,samp.GMQ2,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE_MELILITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.055,0.02,Stratigraphic,21.34,-157.85,38.3178,2.90507,11.0372,16.6693,10.5166,11.7661,0.249898,1.93671,5.35199,1.24949,3.1228,,,15.8,,236.0,375.0,76.2,245.0,,206.0,24.4,47.0,1260.0,24.0,250.0,85.0,,,569.0,70.6,148.0,18.5,68.4,15.0,4.86,12.6,1.42,6.67,0.97,2.04,0.21,0.92,0.16,5.4,4.3,,4.85,8.1,1.28,,,,,,0.17
5082,OIB,Oahu,Clague_2016,samp.GMQ3,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE_MELILITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.055,0.02,Stratigraphic,21.34,-157.85,37.173,2.76733,10.6356,15.9786,13.0106,11.978,0.237494,1.85865,5.1939,1.16682,3.1228,,,15.2,,235.0,364.0,73.1,202.0,,193.0,23.0,50.0,1723.0,22.2,235.0,78.0,,,899.0,69.6,148.0,17.9,68.5,14.8,4.62,12.1,1.31,6.38,0.926,1.95,0.2,0.95,0.12,4.9,3.9,,4.05,7.7,2.08,,,,,,0.17
5083,OIB,Oahu,Clague_2016,samp.GMQ4,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE_MELILITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.055,0.02,Stratigraphic,21.34,-157.85,37.2298,2.84149,10.5778,16.3315,12.8593,12.0297,0.24889,1.83556,4.86372,1.18223,3.0595,,,14.49,,231.0,,,231.0,,190.0,21.9,50.0,1709.0,23.2,245.0,84.0,,,904.0,70.0,145.0,17.6,70.9,14.6,4.44,11.9,1.5,6.35,0.928,1.95,0.21,1.12,0.145,5.08,4.63,,3.89,7.83,2.14,,,,,,0.17
5084,OIB,Oahu,Clague_2016,samp.GMQ5,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE_MELILITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.055,0.02,Stratigraphic,21.34,-157.85,37.9054,2.86653,10.6051,16.0307,13.6501,11.6551,0.252002,1.77452,4.03204,1.22851,3.1439,,,15.0,,223.0,,,209.0,,180.0,19.9,54.0,1728.0,22.8,244.0,81.0,,,901.0,72.1,149.0,18.1,72.8,14.9,4.56,12.2,1.54,6.46,0.931,1.95,0.2,1.11,0.146,5.1,4.48,,3.75,7.6,2.05,,,,,,0.17
5085,OIB,Oahu,Clague_2016,samp.GMQ6,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE_MELILITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.055,0.02,Stratigraphic,21.34,-157.85,37.4576,2.7988,10.7322,15.815,14.0992,11.574,0.242002,1.59931,4.48229,1.19949,3.1439,,,15.49,,193.0,,,201.0,,182.0,23.2,46.0,1974.0,23.1,236.0,77.0,,,909.0,71.5,149.0,18.1,73.3,15.1,4.61,12.3,1.54,6.44,0.937,1.95,0.2,1.13,0.146,5.17,4.44,,2.73,7.46,2.03,,,,,,0.17
5086,OIB,Oahu,Clague_2016,samp.GMQ7,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE_MELILITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.055,0.02,Stratigraphic,21.34,-157.85,36.9929,2.83372,10.7166,16.1323,12.8805,11.8501,0.247306,1.84449,5.30678,1.19531,3.2072,,,15.8,,240.0,357.0,74.5,209.0,,200.0,25.6,48.0,1716.0,23.6,249.0,84.0,,0.71,929.0,71.8,152.0,18.5,70.2,15.4,4.8,12.5,1.33,6.65,0.965,2.01,0.21,1.03,0.14,5.3,4.1,,4.54,8.2,2.19,,,,,,0.17
5087,OIB,Oahu,Clague_2016,samp.GMQ7.5,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE_MELILITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.055,0.02,Stratigraphic,21.34,-157.85,45.5499,3.25886,12.591,0.0,16.2943,13.5786,0.308604,1.72818,5.30799,1.38255,3.1017,,,14.7,,,341.0,71.5,262.0,,173.0,21.6,41.0,1759.0,22.2,288.0,108.0,,,800.0,69.2,147.0,17.5,68.0,14.5,4.6,11.9,1.49,6.28,0.915,1.91,0.2,0.75,0.13,4.7,4.0,,4.32,7.5,2.07,,,,,,0.17
5088,OIB,Oahu,Clague_2016,samp.GMQ8,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE_MELILITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.055,0.02,Stratigraphic,21.34,-157.85,37.4021,2.79721,10.7014,16.0202,14.4099,11.9729,0.243696,1.23967,4.01569,1.19729,3.1017,,,14.6,,227.0,331.0,70.0,182.0,,184.0,25.1,38.0,2322.0,22.2,237.0,78.0,,,1007.0,68.0,147.0,18.0,69.1,14.4,4.65,12.2,1.4,6.43,0.934,1.95,0.2,0.98,0.12,4.9,4.0,,3.74,7.4,2.08,,,,,,0.17
5089,OIB,Oahu,Clague_2016,samp.GMQ9,Koolau,Rejuvenated,VOLCANICROCK,NEPHELINITE_MELILITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.055,0.02,Stratigraphic,21.34,-157.85,37.6722,2.83832,10.2592,15.9755,13.3143,11.7661,0.237387,1.78556,4.95415,1.19725,3.0384,,,,,229.0,,,206.0,,195.0,22.5,49.0,1799.0,22.4,237.0,79.0,,0.63,881.0,71.1,144.0,18.0,73.8,14.9,4.61,11.8,1.49,6.37,0.939,1.79,0.21,1.08,0.141,5.17,4.38,,4.14,7.8,2.1,,,,,,0.17
