,Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
421,1,EPRR29,Galeetal./thisstudy,NHOCHEP-095-005,,,,,DCP,,,GL,10.079,-104.342,50.02,1.64,14.48,10.96,11.86,7.5,0.2,0.11,2.75,0.12,,,,41.9,,330.0,194.0,,69.0,71.0,82.0,,,123.0,36.7,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,1,EPRR29,Galeetal./thisstudy,NHOCHEP-085-002,,,,,DCP,,,GL,9.375,-104.218,49.98,1.68,14.52,10.77,11.77,7.47,0.2,0.15,2.88,0.15,,,,41.9,,329.0,179.0,,72.0,70.0,83.0,,,137.0,38.3,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,1,EPRR29,Galeetal./thisstudy,NHOCHEP-098-001,,,,,DCP+ADs-MS-ID,,,GL,10.142,-104.348,50.02,1.57,14.74,11.07,11.62,7.37,0.2,0.1,2.83,0.12,,,,42.5,,330.0,185.0,,68.0,75.0,81.0,,,118.0,36.2,116.0,,,,,,11.082,,10.349,3.66,1.345,4.77,,5.952,,3.88,,3.62,,,,,,,,,,,,
424,1,EPRR29,Galeetal./thisstudy,NHOCHEP-087-002,,,,,DCP,,,GL,9.44,-104.232,50.15,1.6,14.65,10.81,11.6,7.56,0.19,0.13,2.77,0.15,,,,42.5,,322.0,270.0,,73.0,70.0,84.0,,,126.0,36.8,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,1,EPRR29,Galeetal./thisstudy,NHOCHEP-088-008,,,,,DCP,,,GL,9.5,-104.242,50.06,1.63,14.75,10.48,11.87,7.69,0.19,0.11,2.68,0.17,,,,41.0,,318.0,227.0,,75.0,68.0,83.0,,,124.0,36.5,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,1,EPRR29,Galeetal./thisstudy,NHOCHEP-087-099,,,,,DCP,,,GL,9.44,-104.232,50.46,1.68,14.06,10.64,11.79,7.73,0.19,0.13,2.75,,,,,42.4,,321.0,264.0,,73.0,,,,,127.0,36.8,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,1,EPRR29,Galeetal./thisstudy,NHOCHEP-086-001,,,,,DCP,,,GL,9.408,-104.233,49.92,1.53,15.01,10.29,11.72,8.05,0.18,0.12,2.65,0.15,,,,40.0,,297.0,320.0,,93.0,70.0,80.0,,,125.0,34.5,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,1,EPRR29,Galeetal./thisstudy,NHOCHEP-091-004,,,,,DCP,,,GL,9.821,-104.292,49.22,1.18,16.07,8.91,12.5,8.88,0.16,0.08,2.55,0.14,,,,38.1,,248.0,326.0,,121.0,75.0,118.0,,,131.0,27.9,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,1,EPRR29,Galeetal./thisstudy+ADs-RYAN/1987,NHOCHEP-082-001,,,,,DCP+ADs-MS-ID,,,GL,9.115,-104.198,61.1,1.22,13.5,8.4,5.59,2.85,0.16,0.96,4.5,0.17,,,25.1,19.2,,161.0,31.0,,19.0,32.0,92.0,,,92.0,,472.0,,,,,,61.918,,42.449,12.362,2.6,,,18.41,,12.607,,12.673,,,,,,,,,,,,
430,1,EPRR29,LUNDSTROM/1999+ADs-LEROUX/2006+ADs-GOSS/2010,ALV2497-001B,,,,,MS-ID+ADs-IMP+ADs-ICP-MS,,,GL,9.888,-104.297,49.91,1.52,14.9,10.1,11.99,7.96,0.19,0.12,2.77,0.17,,,,38.0,1.561769616,293.0,295.0,35.0,81.0,69.0,73.5,,0.91,112.0,31.7,98.8,2.52,,,,3.38,11.15,1.91,10.0,3.28,1.18,4.51,0.83,5.22,1.14,3.49,,3.19,0.5,2.56,0.195,,,0.138,0.057,0.702483,,,,
431,1,EPRR29,SIMS/2002,ALV2351-002,,,,,ICP-MS+ADs-MS-ID+ADs-XRF,,,WR,9.836,-104.291,49.89,1.3,15.46,9.39,12.27,8.25,0.19,0.1,2.65,,,,,,,,,,103.0,,,,,123.0,28.9,89.0,2.3,,,,2.9,9.3,1.6,8.5,3.0,1.2,4.3,0.78,4.8,1.0,2.8,,2.8,0.46,2.2,,,,,,0.70246,,18.26,15.472,37.673
432,1,EPRR29,SIMS/2002,ALV2355-008,,,,,ICP-MS+ADs-MS-ID+ADs-XRF,,,WR,9.764,-104.277,49.92,1.56,14.94,9.97,11.88,7.93,0.21,0.15,2.82,0.19,,,,,,,,,,,,,1.6,124.0,34.8,108.0,2.7,,,,3.4,11.0,1.9,9.75,3.37,1.4,4.9,0.92,5.6,1.2,3.2,,3.34,0.53,,,,,,,0.70247,,18.258,15.48,37.679
433,1,EPRR29,SIMS/2002,ALV2358-004,,,,,ICP-MS+ADs-MS-ID+ADs-XRF,,,WR,9.515,-104.244,50.5,1.68,14.29,10.59,11.64,7.59,0.23,0.15,2.72,0.19,,,,,,,,,55.0,,,,,125.0,36.3,115.0,2.0,,,,3.8,12.0,2.1,11.0,3.8,1.4,5.5,0.97,5.9,1.3,3.5,,3.5,0.59,2.9,,,,,,0.70247,,18.275,15.469,37.691
434,1,EPRR29,SIMS/2002,ALV2358-003,,,,,ICP-MS+ADs-MS-ID+ADs-XRF,,,WR,9.515,-104.244,50.63,1.66,14.26,10.5,11.63,7.59,0.23,0.13,2.77,0.2,,,,,,,,,64.0,,,,1.6,123.0,37.7,116.0,4.3,,,,3.9,12.0,2.1,10.45,3.59,1.5,5.5,0.98,5.9,1.3,3.6,,3.5,0.57,2.8,,,,,,0.70247,,18.299,15.488,37.743
435,1,EPRR29,SIMS/2002,ALV2356-007,,,,,ICP-MS+ADs-MS-ID+ADs-XRF,,,WR,9.682,-104.265,50.42,1.54,14.64,10.0,11.79,8.09,0.22,0.11,2.63,0.19,,,,,,,,,77.0,,,,2.0,118.0,34.1,103.0,3.1,,,,3.5,11.0,1.9,9.68,3.35,1.4,4.86,0.94,5.68,1.3,3.57,,3.35,0.56,2.7,,,,,,0.70249,,18.255,15.466,37.678
436,1,EPRR29,SIMS/2002,ALV2352-002,,,,,ICP-MS+ADs-MS-ID+ADs-XRF,,,WR,9.557,-104.249,49.88,1.6,14.55,10.26,12.35,7.77,0.19,0.11,2.73,0.19,,,,,,,,,66.0,,,,,122.0,34.6,107.0,2.6,,,,3.7,12.0,2.0,9.83,3.38,1.4,5.2,0.91,5.8,1.3,3.4,,3.4,0.59,2.8,,,,,,0.70249,,18.291,15.476,37.717
437,1,EPRR29,SIMS/2002,ALV2746-003,,,,,ICP-MS+ADs-MS-ID+ADs-XRF,,,WR,9.815,-104.288,50.14,1.17,15.98,8.85,12.03,8.65,0.17,0.1,2.45,0.1,,,,,,,,,,,,,0.9,124.0,26.7,81.0,2.9,,,,2.8,9.0,1.5,7.71,2.67,1.1,3.9,0.7,4.5,0.98,2.6,,2.7,0.45,2.0,,,,,,0.70249,,18.304,15.479,37.729
438,1,EPRR29,SIMS/2002,ALV2370-001,,,,,ICP-MS+ADs-MS-ID+ADs-XRF,,,WR,9.792,-104.284,50.4,1.37,15.12,10.87,11.27,7.45,0.16,0.12,2.74,0.13,,,,,,,,,79.0,,,,1.2,123.0,35.8,107.0,2.4,,,,3.5,11.0,1.9,9.95,3.4,1.3,5.0,0.92,5.7,1.2,3.5,,3.4,0.54,,,,,,,0.7025,,18.252,15.467,37.654
439,1,EPRR29,SIMS/2002,ALV2359-005,,,,,ICP-MS+ADs-MS-ID+ADs-XRF,,,WR,9.888,-104.298,50.44,1.6,14.47,10.42,11.72,7.65,0.2,0.12,2.77,0.22,,,,,,,,,62.0,,,,,125.0,37.1,112.0,4.5,,,,,11.4,,10.41,3.57,1.29,5.0,,5.84,,3.72,,3.48,,,,,,,,0.70251,,18.26,15.454,37.655
440,1,EPRR29,SIMS/2002,ALV2365-003,,,,,ICP-MS+ADs-MS-ID+ADs-XRF,,,WR,9.28,-104.218,50.28,1.74,14.28,10.81,11.7,7.53,0.22,0.12,2.75,0.19,,,,,,,,,53.0,,,,0.9,123.0,38.9,116.0,3.8,,,,4.0,13.0,2.1,11.34,3.9,1.5,5.7,1.0,6.2,1.4,3.8,,3.7,0.62,3.0,,,,,,0.70251,,18.271,15.47,37.693
441,1,EPRR29,SIMS/2002,ALV2370-006,,,,,ICP-MS+ADs-MS-ID+ADs-XRF,,,WR,9.807,-104.286,50.1,1.12,15.46,10.04,11.65,8.27,0.15,0.1,2.66,0.09,,,,,,,,,110.0,,,,,122.0,29.5,88.0,2.7,,,,2.9,9.2,1.6,8.07,2.81,1.2,4.2,0.75,4.7,1.0,2.6,,2.7,0.47,2.1,,,,,,0.70257,,18.299,15.489,37.732
442,1,EPRR29,SIMS/2003,ALV2768-008,,,,,MS+ADs-ICP-MS-ID+ADs-EMP+ADs-XRF,,,GL,9.833,-104.282,49.61,1.24,15.93,9.04,12.16,8.72,0.18,0.1,2.58,0.09,,,,,,,,,98.0,,,,0.8,129.0,27.0,82.0,,,,,2.7,8.5,1.4,7.91,2.73,1.0,4.0,0.67,4.2,0.98,2.5,,2.5,0.41,1.9,,,,0.115,0.047,0.70244,,18.273,15.479,37.717
443,1,EPRR29,SIMS/2003,ALV2771-001,,,,,MS+ADs-ICP-MS-ID+ADs-EMP+ADs-XRF,,,GL,9.834,-104.311,50.23,1.73,14.46,10.63,11.81,7.46,0.19,0.12,2.83,0.15,,,,,,,,,67.0,,,,0.9,126.0,36.0,110.0,3.2,,,,3.5,11.0,1.9,10.25,3.55,1.4,5.1,0.9,5.6,1.2,3.3,,3.6,0.53,3.0,,,,0.142,0.058,0.70246,,18.249,15.466,37.662
444,1,EPRR29,SIMS/2003,ALV2746-004,,,,,MS+ADs-ICP-MS-ID+ADs-EMP+ADs-XRF,,,GL,9.815,-104.288,50.23,1.36,15.23,9.4,12.06,8.29,0.18,0.11,2.63,0.15,,,,,,,,,81.0,,,,0.9,122.0,30.0,92.0,2.5,,,,3.1,9.2,1.7,7.48,2.61,1.2,4.5,0.77,4.9,1.1,2.9,,2.8,0.46,2.2,,,,0.123,0.05,0.70247,,18.25,15.461,37.646
445,1,EPRR29,SIMS/2003,ALV2759-014,,,,,MS+ADs-ICP-MS-ID+ADs-EMP+ADs-XRF,,,GL,9.82,-104.31,50.44,1.61,14.52,10.39,11.8,7.54,0.19,0.14,2.83,0.14,,,,,,,,,66.0,,,,0.9,125.0,35.0,109.0,3.4,,,,3.6,11.0,1.9,10.84,3.53,1.4,5.1,0.93,5.8,1.2,3.4,,3.6,0.53,3.1,,,,0.143,0.059,0.702477,,18.21,15.471,37.679
446,1,EPRR29,SIMS/2003,ALV2737-008,,,,,MS+ADs-ICP-MS-ID+ADs-EMP+ADs-XRF,,,GL,9.847,-104.301,49.76,1.25,15.83,9.15,12.17,8.56,0.16,0.09,2.59,0.1,,,,,,,,,110.0,,,,0.7,123.0,27.0,82.0,2.2,,,,2.6,8.2,1.4,8.24,2.66,1.1,3.8,0.7,4.3,0.93,2.5,,2.6,0.4,2.3,,,,0.109,0.044,0.70248,,18.263,15.467,37.674
447,1,EPRR29,SIMS/2003,ALV2759-012,,,,,MS+ADs-ICP-MS-ID+ADs-EMP+ADs-XRF,,,GL,9.819,-104.311,50.57,1.95,13.83,11.71,11.2,6.76,0.2,0.16,2.99,0.19,,,,,,,,,42.0,,,,1.1,126.0,43.0,134.0,3.9,,,,4.2,14.0,2.3,12.84,4.23,1.6,6.0,1.1,6.7,1.5,4.0,,4.2,0.63,3.8,,,,0.172,0.07,0.70248,,,,
448,1,EPRR29,SIMS/2003,ALV2768-003,,,,,MS+ADs-ICP-MS-ID+ADs-EMP+ADs-XRF,,,GL,9.833,-104.259,50.4,1.64,14.4,10.35,11.91,7.64,0.19,0.1,2.87,0.14,,,,,,,,,,,,,0.8,120.0,35.0,86.0,,,,,4.6,12.0,1.8,9.81,3.43,1.4,5.5,0.94,6.1,1.2,3.8,,3.6,,2.0,,,,0.124,0.051,0.70248,,,,
449,1,EPRR29,SIMS/2003,ALV2746-014,,,,,MS+ADs-ICP-MS-ID+ADs-XRF,,,GL,9.817,-104.309,50.25,1.71,14.34,10.67,11.94,7.18,0.15,0.14,3.05,0.16,,,,,,,,,54.0,,,,,119.0,34.0,107.0,3.2,,,,3.6,12.0,2.0,10.95,3.68,1.4,5.3,0.95,5.9,1.3,3.5,,3.6,0.54,3.1,,,,0.143,0.059,0.70248,,,,
450,1,EPRR29,SIMS/2003,ALV2772-003,,,,,MS+ADs-ICP-MS-ID+ADs-EMP+ADs-XRF,,,GL,9.867,-104.287,50.1,1.77,14.36,11.01,11.56,7.52,0.19,0.12,2.83,0.16,,,,,,,,,55.0,,,,1.0,118.0,39.0,117.0,3.6,,,,3.9,12.0,2.1,10.82,3.73,1.5,5.7,1.0,6.2,1.4,3.8,,3.9,0.58,3.4,,,,0.157,0.064,0.70249,,18.279,15.495,37.754
451,1,EPRR29,SIMS/2003,ALV2746-009,,,,,MS+ADs-ICP-MS-ID+ADs-EMP+ADs-XRF,,,GL,9.816,-104.295,50.07,1.27,15.54,9.14,12.16,8.46,0.17,0.12,2.59,0.11,,,,,,,,,98.0,,,,0.8,120.0,29.0,84.0,2.5,,,,2.8,8.7,1.5,7.97,2.78,1.1,4.2,0.74,4.6,1.0,2.7,,2.8,0.42,2.4,,,,0.121,0.048,0.7025,,18.252,15.454,37.645
452,1,EPRR29,SIMS/2003,ALV2772-002,,,,,MS+ADs-ICP-MS-ID+ADs-EMP+ADs-XRF,,,GL,9.867,-104.282,50.37,1.58,14.46,10.32,12.06,7.66,0.17,0.12,2.74,0.14,,,,,,,,,52.0,,,,1.0,121.0,35.0,102.0,3.4,,,,3.5,11.0,1.9,9.74,3.37,1.3,4.9,0.89,5.6,1.2,3.3,,3.5,0.51,3.0,,,,0.147,0.059,0.70252,,18.278,15.498,37.757
453,1,EPRR29,SIMS/2003,ALV2772-001,,,,,MS+ADs-ICP-MS-ID+ADs-EMP+ADs-XRF,,,GL,9.867,-104.275,50.39,1.6,14.4,10.39,12.01,7.65,0.18,0.12,2.74,0.14,,,,,,,,,54.0,,,,1.0,120.0,34.0,102.0,3.1,,,,3.5,11.0,1.8,9.74,3.37,1.3,5.0,0.91,5.5,1.2,3.3,,3.5,0.51,2.7,,,,0.147,0.06,0.70254,,18.284,15.503,37.773
454,1,EPRR29,SIMS/2003,ALV2746-007,,,,,MS+ADs-ICP-MS-ID+ADs-EMP+ADs-XRF,,,GL,9.817,-104.29,49.93,1.23,15.45,9.19,12.22,8.62,0.16,0.12,2.58,0.12,,,,,,,,,95.0,,,,0.8,120.0,28.0,84.0,2.6,,,,2.8,8.8,1.5,8.0,2.8,1.1,4.1,0.73,4.6,1.0,2.7,,2.8,0.43,2.5,,,,0.121,0.049,0.70254,,,,
455,1,EPRR29,SIMS/2003+ADs-LEROUX/2006,ALV2768-004,,,,,MS+ADs-ICP-MS+ADs-MS-ID+ADs-XRF+ADs-IMP,,,GL,9.833,-104.264,50.39,2.13,13.76,12.03,10.93,6.6,0.21,0.17,3.13,0.19,,,,39.0,2.068614357,,186.0,,269.0,,,,1.9,138.0,57.0,183.0,6.3,,,,5.24,18.0,,13.57,4.58,2.2,9.1,1.6,10.0,2.1,6.0,,6.1,0.89,4.1,,,,0.259,0.099,0.70245,,18.267,15.484,37.707
456,1,EPRR29,SIMS/2003+ADs-LEROUX/2006,ALV2768-006,,,,,MS+ADs-ICP-MS+ADs-MS-ID+ADs-XRF+ADs-IMP,,,GL,9.833,-104.273,50.42,1.65,14.4,10.46,11.87,7.69,0.17,0.11,2.74,0.13,,,,38.0,1.480634391,,300.0,,57.0,,,,1.0,114.0,34.0,102.0,3.0,,,,3.4,11.0,1.9,9.95,3.44,1.4,5.2,0.93,5.7,1.3,3.4,,3.4,0.56,2.5,,,,0.147,0.059,0.70247,,18.257,15.476,37.691
457,1,EPRR29,SMITH/2001,AII0125-24-R099,,,,,LA-ICP-MS,,,GL,9.613,-104.25,50.14,1.28,15.31,9.35,12.11,8.58,0.19,0.1,2.6,,,,,,,,,,,,,,0.46,114.0,29.0,89.0,1.6,,0.01,,3.0,8.8,1.5,8.2,2.9,1.1,,0.76,5.4,1.1,3.2,,3.1,,2.5,0.13,,,,,,,,,
458,1,EPRR29,SMITH/2001,AII0125-24-R097,,,,,LA-ICP-MS,,,GL,9.613,-104.26,50.62,1.77,14.2,11.1,11.5,7.26,0.19,0.12,2.85,,,,,,,,,,,,,,0.84,117.0,41.0,134.0,2.5,,0.01,,4.3,12.6,2.3,12.1,4.3,1.5,,1.1,7.4,1.6,4.6,,4.2,,3.7,,,,,,,,,,
459,1,EPRR29,SMITH/2001,AII0125-24-R095,,,,,LA-ICP-MS,,,GL,9.614,-104.267,50.56,1.63,14.86,9.97,11.67,7.48,0.18,0.26,2.8,,,,,,,,,,,,,,2.4,147.0,35.0,128.0,5.7,,0.04,,6.0,14.8,2.3,11.9,3.8,1.4,,0.96,6.5,1.3,3.8,,3.7,,3.3,0.46,,,,,,,,,
460,1,EPRR29,SMITH/2001,AII0125-24-R093,,,,,LA-ICP-MS,,,GL,9.616,-104.264,50.22,1.57,15.25,9.35,11.66,7.66,0.17,0.4,2.92,,,,,,,,,,,,,,4.1,183.0,35.0,139.0,8.8,,,,8.2,18.9,2.9,13.9,4.2,1.6,,0.97,6.6,1.3,3.8,,3.6,,3.6,0.7,,,,,,,,,
461,1,EPRR29,ArevaloandMcDonough(2008),ALV2706-007,,,,,ICP-MS,,,,9.538,255.762,50.97,1.39,15.39,9.2,12.23,8.06,0.19,0.09,2.52,0.11,,,,41.8,1.386056761,,280.0,,,,,,,126.0,30.0,79.8,1.54294,,,,2.67588,8.49868,1.48082,8.40099,2.98292,1.13205,4.22162,0.776046,5.17101,1.10311,3.31196,,3.27068,0.47,2.23763,0.115743,,0.409822,0.086,0.037,,,,,
462,1,EPRR29,Galeetal./thisstudy,NHOCHEP-090-001,,,,,ICP-MS,,,GL,9.725,-104.271,49.1,1.57,14.85,10.76,11.15,7.26,0.2,0.12,2.75,0.17,,,6.9,43.9,,309.0,240.0,42.2,66.0,95.0,94.7,17.4,0.97,120.0,37.6,113.5,3.081,,0.013,0.74,3.794,12.218,2.102,11.36,3.977,1.385,5.10477,0.943,6.261,1.362,4.09567,,3.763,0.57,2.983,0.208,,0.548,0.164,0.062,,,,,
463,1,EPRR29,Galeetal./thisstudy,NHOCHEP-091-002,,,,,ICP-MS,,,GL,9.821,-104.292,49.0,1.17,15.84,8.82,12.1,8.71,0.17,0.09,2.5,0.09,,,,38.1,,237.0,357.0,42.0,120.0,81.0,67.0,,0.7,130.0,25.9,76.9,2.17,,0.008,,2.68,8.39,1.45,7.82,2.78,1.02,3.86,0.65,4.34,0.96,2.71,,2.62,0.4,2.03,0.153,,0.43,0.119,0.047,,,,,
464,1,EPRR29,Galeetal./thisstudy,NHOCHEP-087-005,,,,,ICP-MS,,,WR,9.44,-104.232,50.24,1.49,14.64,11.04,11.49,7.61,,0.12,2.62,0.15,,,6.8,41.8,,347.0,209.0,42.8,75.0,66.0,84.9,16.7,1.08,132.0,40.2,116.9,3.124,,0.012,0.63,3.937,12.177,2.105,11.279,3.922,1.374,4.69464,0.933,6.21,1.322,3.92403,,3.645,0.57,2.966,0.22,,0.652,0.172,0.073,,,,,
465,1,EPRR29,Galeetal./thisstudy,NHOCHEP-082-005,,,,,ICP-MS,,,GL,9.115,-104.198,50.48,2.0,13.79,11.74,11.09,6.91,0.22,0.16,2.98,0.2,,,8.1,43.1,,356.0,120.0,42.2,51.0,72.0,118.2,18.7,1.042,120.0,44.0,133.1,3.391,,0.014,0.85,4.455,14.073,2.425,13.267,4.469,1.573,5.87574,1.108,7.165,1.57,4.62818,,4.362,0.65,3.43,0.232,,0.614,0.185,0.069,,,,,
466,1,EPRR29,Galeetal./thisstudy,NHOCHEP-080-001,,,,,ICP-MS,,,GL,9.105,-104.258,48.8,2.22,14.16,14.06,10.44,6.51,0.21,0.21,2.7,0.18,,,8.7,44.2,,385.0,145.0,42.2,55.0,66.0,107.8,18.6,2.303,126.0,53.6,180.4,6.479,,0.032,1.15,6.824,20.274,3.289,17.413,5.702,1.875,7.19541,1.328,9.003,1.896,5.68286,,5.352,0.78,4.396,0.383,,0.689,0.381,0.135,,,,,
467,1,EPRR29,Galeetal./thisstudy,NHOCHEP-100-001,,,,,ICP-MS,,,GL,10.167,-104.342,50.14,1.65,14.13,10.9,11.98,7.57,0.21,0.12,2.81,0.12,,,7.2,44.7,,330.0,165.0,43.7,53.0,74.0,89.0,17.9,0.853,117.0,36.7,103.4,2.632,,0.01,0.67,3.401,10.907,1.905,10.52,3.63,1.337,4.83042,0.911,6.026,1.328,3.85579,,3.66,0.55,2.736,0.177,,0.461,0.139,0.053,,,,,
468,1,EPRR29,Galeetal./thisstudy,NHOCHEP-095-001,,,,,ICP-MS,,,GL,10.079,-104.342,50.04,1.61,14.66,10.99,11.6,7.45,0.2,0.12,2.8,0.15,,,7.1,44.6,,335.0,197.0,43.5,59.0,73.0,90.1,17.9,1.101,124.0,37.5,110.3,3.036,,0.013,0.73,3.795,11.903,2.037,11.012,3.703,1.357,4.93923,0.941,6.039,1.35,3.94781,,3.758,0.55,2.834,0.209,,0.478,0.168,0.062,,,,,
469,1,EPRR29,Galeetal./thisstudy,NHOCHEP-084-002,,,,,ICP-MS,,,GL,9.317,-104.217,49.77,1.64,14.72,10.78,11.86,7.69,0.2,0.12,2.73,0.1,,,6.8,44.4,,317.0,224.0,43.1,64.0,74.0,85.9,17.4,0.976,122.0,35.9,108.9,3.028,,0.011,0.72,3.692,11.689,1.981,10.715,3.796,1.316,4.83414,0.91,6.173,1.315,3.94264,,3.706,0.54,2.805,0.211,,0.503,0.159,0.064,,,,,
470,1,EPRR29,Galeetal./thisstudy,NHOCHEP-083-012,,,,,ICP-MS,,,GL,9.258,-104.221,50.01,1.68,14.43,10.63,12.03,7.67,0.2,0.12,2.71,0.14,,,7.0,45.3,,321.0,235.0,42.3,62.0,72.0,85.5,17.2,1.019,123.0,36.3,112.7,3.251,,0.013,0.76,3.823,12.006,2.061,10.986,3.872,1.337,4.95783,0.914,6.251,1.334,4.05535,,3.778,0.56,2.918,0.225,,0.527,0.166,0.065,,,,,
471,1,EPRR29,Galeetal./thisstudy,NHOCHEP-089-001,,,,,ICP-MS,,,GL,9.6,-104.25,50.11,1.53,14.95,10.45,11.72,7.79,0.19,0.11,2.64,0.15,,,6.7,42.3,,289.0,265.0,41.4,72.0,72.0,76.7,17.3,0.873,122.0,33.0,99.8,2.959,,0.01,0.7,3.478,10.98,1.902,10.317,3.627,1.247,4.54677,0.838,5.64,1.234,3.73791,,3.466,0.52,2.588,0.192,,0.51,0.15,0.057,,,,,
472,1,EPRR29,Galeetal./thisstudy,NHOCHEP-088-002,,,,,ICP-MS,,,GL,9.5,-104.242,50.13,1.61,14.65,10.75,11.69,7.67,0.19,0.12,2.67,0.13,,,6.9,43.7,,312.0,244.0,42.8,68.0,72.0,85.8,18.1,1.066,124.0,34.8,111.6,3.198,,0.014,0.76,3.795,11.966,2.0,10.995,3.706,1.329,4.83507,0.896,6.126,1.308,3.85062,,3.606,0.54,2.804,0.217,,0.662,0.17,0.064,,,,,
473,1,EPRR29,Galeetal./thisstudy,NHOCHEP-092-001,,,,,ICP-MS,,,GL,9.904,-104.3,49.63,1.47,15.41,10.19,11.91,7.86,0.18,0.11,2.72,0.15,,,6.4,43.2,,310.0,369.0,42.3,76.0,154.0,113.9,17.2,0.832,124.0,33.9,101.2,2.601,,0.009,0.66,3.319,10.447,1.79,10.0,3.364,1.257,4.5384,0.844,5.544,1.203,3.53731,,3.352,0.49,2.578,0.18,,0.567,0.141,0.055,,,,,
474,1,EPRR29,Galeetal./thisstudy,NHOCHEP-087-003,,,,,ICP-MS,,,GL,9.44,-104.232,50.44,1.69,14.39,10.36,11.85,7.69,0.15,0.16,2.64,0.18,,,7.4,,,321.0,272.0,43.0,63.0,70.0,,17.9,1.055,126.0,37.3,110.0,3.168,,0.014,0.8,3.928,12.077,2.038,11.085,3.693,1.387,5.07966,0.957,6.122,1.316,3.94161,,3.801,0.57,2.872,0.213,,0.548,0.173,0.063,,,,,
475,1,EPRR30,Galeetal./thisstudy,NHOCHEP-079-000,,,,,DCP+ADs-MS-ID,,,GL,9.05,-104.27,49.08,2.24,14.28,12.09,10.16,6.85,0.21,0.2,2.74,,,,,38.4,,397.0,203.0,,90.0,60.0,103.0,,,121.0,48.1,171.0,,,,,,19.693,,16.432,5.4,1.82,7.07,,8.55,,5.38,,5.1,,,,,,,,,,,,
476,1,EPRR30,Galeetal./thisstudy,NHOCHEP-067-001,,,,,DCP,,,GL,8.4,-104.175,49.2,1.6,15.3,9.98,11.6,7.35,0.18,0.22,2.84,0.16,,,,41.4,,304.0,256.0,,71.0,78.0,,,,164.0,33.3,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,1,EPRR30,Galeetal./thisstudy,NHOCHEP-078-001,,,,,DCP+ADs-MS-ID,,,GL,8.977,-104.267,50.22,1.58,14.56,10.95,11.69,7.52,0.2,0.14,2.6,0.15,,,,40.6,,319.0,253.0,,76.0,97.0,88.0,,,118.0,36.3,120.0,,,,,,13.211,,11.24,3.83,1.38,,,6.3,,3.89,,3.59,,,,,,,,,,,,
478,1,EPRR30,Galeetal./thisstudy,NHOCHEP-071-001,,,,,DCP,,,GL,8.513,-104.198,50.43,1.59,14.71,10.66,11.49,7.23,0.19,0.19,2.87,0.16,,,,41.0,,317.0,180.0,,58.0,88.0,83.0,,,134.0,36.1,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,1,EPRR30,Galeetal./thisstudy,NHOCHEP-066-001,,,,,DCP,,,GL,8.41,-104.177,49.71,1.52,15.11,10.83,11.66,7.45,0.19,0.16,2.78,0.14,,,,41.4,,307.0,197.0,,60.0,82.0,80.0,,,133.0,33.7,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,1,EPRR30,Galeetal./thisstudy,NHOCHEP-070-002,,,,,DCP,,,GL,8.554,-104.204,50.5,1.49,14.67,10.55,11.62,7.43,0.19,0.16,2.78,0.16,,,,41.2,,314.0,218.0,,64.0,82.0,77.0,,,132.0,33.5,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,1,EPRR30,Galeetal./thisstudy,NHOCHEP-072-003,,,,,DCP+ADs-MS-ID,,,GL,8.613,-104.213,49.97,1.5,15.09,10.46,11.71,7.57,0.19,0.16,2.74,0.15,,,,41.7,,308.0,235.0,,70.0,81.0,80.0,,,128.0,34.0,111.0,,,,,,12.776,,10.557,3.55,1.3,,,5.656,,3.56,,3.27,,,,,,,,,,,,
482,1,EPRR30,Galeetal./thisstudy,NHOCHEP-069-001,,,,,DCP,,,GL,8.442,-104.183,49.69,1.53,15.55,10.56,11.63,7.32,0.19,0.16,2.76,0.16,,,,41.3,,309.0,198.0,,60.0,123.0,93.0,,,133.0,33.7,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
